time,Coal,Gas,Hydro,Multiple Fuels,Nuclear,Oil,Other,Other Renewables,Solar,Storage,Wind
6/1/2018 2:00:00 AM,20619,25856.9,1282,204.5,34307.1,530.9,28.6,775.3,1.3,0,1563.9
6/1/2018 3:00:00 AM,20306.9,24644.9,1289.6,205.1,34315.9,528.6,28.3,781.6,1.3,0,1333
6/1/2018 4:00:00 AM,19829.9,23712.7,1296.3,205.5,34309.5,528.3,28.9,787.9,1.3,0,1496.7
6/1/2018 5:00:00 AM,20269,26199,1512.2,203.6,34337.1,534,30.4,764.3,1.3,0,1068
6/1/2018 6:00:00 AM,21264.1,28344.1,1820.7,280.5,34383.4,519.4,34.5,773.8,7.4,0,930.6
6/1/2018 7:00:00 AM,23858,32377.1,1822.5,424.1,34395.7,511.2,78.7,783.7,77.4,0,776.2
6/1/2018 8:00:00 AM,27215.5,33164.8,1800.8,588.9,34414.6,535.5,108.8,817.7,211,0,665.2
6/1/2018 9:00:00 AM,27889.6,34942.9,2117.8,585.7,34409.9,542.3,126.5,802,356.3,0,499.6
6/1/2018 10:00:00 AM,28952.4,36347.7,2028.6,1098.9,34446.5,524.7,102,819.1,558.3,0,281.9
6/1/2018 11:00:00 AM,29215.5,38178,2376.9,1276.4,34441.1,518.2,138.5,812.5,592.8,0,202.1
6/1/2018 12:00:00 PM,30201.1,40474.3,3153.9,1352.3,34440.7,509.8,136.3,797.9,663,0,260.7
6/1/2018 1:00:00 PM,30688.1,42124.2,4306.4,1793.3,34407.3,512.2,134.9,814.7,639.9,0,367.5
6/1/2018 2:00:00 PM,30532.9,42840.8,5413.7,1991.3,34381.9,503.3,132.5,790.5,655.2,0,977.3
6/1/2018 3:00:00 PM,30712.3,43818.6,5609.2,1755.6,34396.6,518.5,135.2,812.4,653.6,0,811.3
6/1/2018 4:00:00 PM,30760,44113.6,5832,1782,34378.9,589.7,132.4,815.8,629.6,0,1230.6
6/1/2018 5:00:00 PM,30249.3,44994.8,5430.5,1658.1,34402.9,793.4,123.4,773.7,535.3,0,1296.3
6/1/2018 6:00:00 PM,29668.8,43340.3,5052.1,1733,34399.6,746.4,107.1,795.4,383.1,0,1798.3
6/1/2018 7:00:00 PM,29346.9,42068.8,3113.4,1720.5,34417.3,841.6,55.5,772.5,92.8,0,2263.4
6/1/2018 8:00:00 PM,28487.1,38481.6,2217.1,1491.8,34442.9,745.6,32.5,755.6,1.2,0,2331.3
6/1/2018 9:00:00 PM,29252.3,37802.1,2008.6,1177.8,34480.1,772.7,32.8,793.8,1.2,0,1778.7
6/1/2018 10:00:00 PM,27454.8,34818.1,1590.2,566.8,34348.5,790,31.1,743.9,1.2,0,1689.6
6/1/2018 11:00:00 PM,25831.7,31021.5,1155.2,416.7,34124.8,844.3,31.9,710.5,1.3,0,1916.3
6/2/2018 12:00:00 AM,23494.3,27071.2,1141.8,417.1,33886.7,848.2,30.2,704.3,1.3,0,1972.1
6/2/2018 1:00:00 AM,22684.8,22845.4,1098.9,352.8,33636.3,919.8,30.8,690.7,1.3,0,1629
6/2/2018 2:00:00 AM,22273.6,22280.4,1155.2,354.3,33450.9,976.3,31.6,701.4,1.3,0,1429
6/2/2018 3:00:00 AM,20163.6,21858.6,1195.2,356.6,33594.4,965.1,31,707.6,1.3,0,1258.3
6/2/2018 4:00:00 AM,19664.7,21259.9,1204.6,356.5,33607.1,1032.2,32.1,705.1,1.3,0,993.1
6/2/2018 5:00:00 AM,19876.9,22374.8,1192.6,356.7,33605.4,898.1,31.5,707.7,1.3,0,939
6/2/2018 6:00:00 AM,19912.5,21693,1442.5,358.4,33452.7,656.7,35.8,719.3,27.8,0,980.9
6/2/2018 7:00:00 AM,20305.7,23320.3,1443.2,356,33363.9,233.4,93.5,718.7,193.2,0,802.9
6/2/2018 8:00:00 AM,22157.3,25117.3,1440.8,355.4,33361.4,223.9,115.3,726.3,386.7,0,627.8
6/2/2018 9:00:00 AM,24709.3,27931.5,1480.9,355.5,33538.9,222.6,136.4,717.8,562.8,0,542.2
6/2/2018 10:00:00 AM,25871.8,29331.8,1592.1,686.4,33710.6,222.4,136.1,714.2,596.2,0,351.8
6/2/2018 11:00:00 AM,26865.4,31300.8,2846.6,677.4,33907.1,222,137,719.5,585.3,0,260.7
6/2/2018 12:00:00 PM,27638.1,32279.9,3392.1,672.5,34012.1,220.3,131.1,694.3,664.6,0,313.1
6/2/2018 1:00:00 PM,27963.6,33126.5,4383,675.5,34200.6,216.6,121.4,690,561.6,0,716.7
6/2/2018 2:00:00 PM,27600.7,33337.9,5454.9,674.6,34355.7,250.5,65.2,698,511.9,0,933.9
6/2/2018 3:00:00 PM,27124.7,34039.7,5599,673.7,34408.8,250.6,56.2,684.1,462.9,0,880.7
6/2/2018 4:00:00 PM,27495.5,35092.5,5759.6,664.7,34469.8,250.2,43,703.7,325.4,0,613.5
6/2/2018 5:00:00 PM,27766.4,33844.5,6102.2,664.4,34453.4,248.6,51.6,692.7,254.8,0,674.1
6/2/2018 6:00:00 PM,28096.3,33299.9,5510.8,644.4,34475.4,234.3,54.8,706.3,65.8,0,504.7
6/2/2018 7:00:00 PM,27698.1,33298.1,3887.4,650.3,34492.9,206.3,46.7,692.9,16.2,0,757.8
6/2/2018 8:00:00 PM,27886.3,31817.1,1856.6,631.3,34530.5,205.2,34.1,712.5,1.3,0,659.4
6/2/2018 9:00:00 PM,28120.8,30655.6,1742.2,692.7,34399.7,209.1,32.6,710.8,1.3,0,725.7
6/2/2018 10:00:00 PM,26964.3,28216.6,1484.7,690.3,34093.5,212.8,34.7,706.4,1.3,0,729.7
6/2/2018 11:00:00 PM,26861.6,23593.2,1487.2,3.2,33701.1,210.6,34.8,683.9,1.3,0,699.2
6/3/2018 12:00:00 AM,24277.6,21287,1463,3.1,33544.9,214.4,33.9,695.6,1.3,0,1036.1
6/3/2018 1:00:00 AM,22994.1,18993.8,1191.1,3.2,33510.7,219,33.3,719.1,1.3,0,1498
6/3/2018 2:00:00 AM,21622.1,17602,1189.2,3.2,33623.3,218.4,36,713.6,1.3,0,1947.6
6/3/2018 3:00:00 AM,19353.6,17268.5,1286.9,3.2,33840.8,225.2,35.9,680.1,1.3,0,2395.6
6/3/2018 4:00:00 AM,18108.2,16248.9,1379.7,3.3,34052.1,228.4,34.7,703.6,1.3,0,3054
6/3/2018 5:00:00 AM,17686.8,15571.9,1505.5,3.2,34227.4,224.4,32.7,720.3,1.3,0,3478.9
6/3/2018 6:00:00 AM,17399,14510.7,1625.2,3.2,34532.3,228.1,37,716.4,4,0,3664.3
6/3/2018 7:00:00 AM,17270.4,16281.9,1709.3,3.2,34517.7,225.2,41.9,725.6,58.3,0,3179.7
6/3/2018 8:00:00 AM,18092.8,19373.8,1703.9,3.6,34504.7,230.8,40.7,720.8,98,0,3385.4
6/3/2018 9:00:00 AM,20083.2,19300,1789.6,3.2,34476.6,226,68.9,712.3,254,0,3217
6/3/2018 10:00:00 AM,21584,21211.1,1713.1,3.3,34354.9,223.8,75.6,716.6,299.9,0,3661.3
6/3/2018 11:00:00 AM,23136.8,22735.9,1702.4,3.3,34372.2,219.9,109.2,731.3,319.3,0,3634.7
6/3/2018 12:00:00 PM,23405.6,23274.2,1680.2,3.2,34207,217.6,115.2,726.5,396.2,0,4375.8
6/3/2018 1:00:00 PM,24333.8,23150.7,2359.1,3.2,34096.4,215.9,112.2,718.3,408.6,0,3888.4
6/3/2018 2:00:00 PM,23739.6,23352.3,2222.5,3.3,34020.3,215.1,44.2,711.8,336.3,0,4984.5
6/3/2018 3:00:00 PM,23826,24156.5,2930.2,3.2,33990.9,211.4,95.6,718.2,259,0,5365.8
6/3/2018 4:00:00 PM,23790.7,24634.2,3035,3.3,33995.6,174.9,45.9,703.6,132.7,0,5160.3
6/3/2018 5:00:00 PM,23583.8,25100.9,4120.2,3.2,34022.8,175.9,37.4,715.9,108.9,0,5405.4
6/3/2018 6:00:00 PM,23827.8,24470.3,3205.5,3.3,34064.4,174.9,55.6,708.5,64.4,0,5341.5
6/3/2018 7:00:00 PM,24300.2,24257,2632.1,3.3,34107,174.1,37.8,722.3,32.7,0,5035
6/3/2018 8:00:00 PM,23625,24367.5,1527.5,3.2,34116.9,171.5,31.2,723.7,1.3,0,4715.3
6/3/2018 9:00:00 PM,23673.6,24384.2,1516.9,3.2,34040.2,173.7,34.7,700.3,1.3,0,3872.5
6/3/2018 10:00:00 PM,23400.3,21582.8,1482.2,3.2,34162.8,176.8,32.2,740.9,1.3,0,2935.4
6/3/2018 11:00:00 PM,21432.5,19884.2,1305.6,3.2,34315.5,175.9,32.8,739.9,1.3,0,2563.9
6/4/2018 12:00:00 AM,18505,17171.1,1221.4,3.2,34489.9,183.5,27.8,729.4,1.3,0,2162.4
6/4/2018 1:00:00 AM,17686.8,16503.1,1213.1,3.2,34626.8,184.6,27.5,726.2,1.3,0,1925.2
6/4/2018 2:00:00 AM,17207.8,15456.1,1212.3,3.3,34748.3,184.2,29.5,709.7,1.3,0,2072.6
6/4/2018 3:00:00 AM,17103,14481.7,1376.9,3.2,34802.2,186.5,28,706.2,1.3,0,1964.1
6/4/2018 4:00:00 AM,17024.6,15543.7,1374,3.2,34851.8,190.3,26.9,722.3,1.3,0,2115.1
6/4/2018 5:00:00 AM,17372.7,18084.5,1375.6,3.2,34872.9,190,27.3,712.7,1.3,0,1651.8
6/4/2018 6:00:00 AM,17938.6,19858.2,1639.4,3.2,34903.7,187.6,30.2,731.8,2.3,0,1426.4
6/4/2018 7:00:00 AM,18951.3,22839.8,1660,213.2,34911.7,194.8,34.3,735.8,65.6,0,1291.9
6/4/2018 8:00:00 AM,21197.7,23720.4,1703.2,253.2,34913.2,187.5,43.9,721.4,237.2,0,1456.4
6/4/2018 9:00:00 AM,21511.5,24408.1,1795.4,253.2,34832.9,186.9,112.3,733.4,482.4,0,1704.4
6/4/2018 10:00:00 AM,21890.9,26332,1943.2,252.6,33698.2,188.2,127.9,745.8,693.3,0,2250.2
6/4/2018 11:00:00 AM,23569.8,26355.2,1809.6,585.7,33686.3,236.8,129.8,736.6,759,0,2377.7
6/4/2018 12:00:00 PM,25204.6,25725.6,1965.3,548.1,33652.6,232.4,131.2,735.6,803.1,0,2437.3
6/4/2018 1:00:00 PM,25017.3,26657.4,3939.4,581.7,33621.8,185.5,130.4,728.1,864.4,0,2560
6/4/2018 2:00:00 PM,25576.1,26549.3,5543.5,578.4,33581.2,224.3,131.5,721.7,860.3,0,2628.6
6/4/2018 3:00:00 PM,26453.9,27580.4,5810.7,578.2,33559.9,355.1,112,713.4,709.9,0,2812.2
6/4/2018 4:00:00 PM,26788.9,28040.5,5944.3,519.9,33554.9,428.9,121.8,731.9,668.8,0,2936
6/4/2018 5:00:00 PM,27363.3,29340.4,5752.5,329,33545.1,495.8,130.2,726.7,580.1,0,2886.6
6/4/2018 6:00:00 PM,28580.6,29277.1,4403,328.9,33534.6,636.1,109.3,741.2,372.1,0,2697.7
6/4/2018 7:00:00 PM,28786.2,29094,3085.4,331.7,33527.6,656.1,53.6,726.7,82.4,0,2270.7
6/4/2018 8:00:00 PM,27603.5,27944.7,2699.2,278.8,33556.3,658,28,729,1.3,0,1598.2
6/4/2018 9:00:00 PM,28004.4,27283.2,1960,338.3,33568.7,726.6,27.4,735.5,1.3,0,1679.1
6/4/2018 10:00:00 PM,25941.2,25297.3,1571.3,135.1,33579.1,726.7,28.1,716.5,1.3,0,2555.6
6/4/2018 11:00:00 PM,22054.4,21444.8,1522.9,3.3,33601.9,727.7,28.5,692.5,1.3,0,3484.6
6/5/2018 12:00:00 AM,19596.5,20134.8,1016.9,104.2,33638.6,177.3,36.6,675.8,1.3,0,4107.6
6/5/2018 1:00:00 AM,17700.6,18314.7,966.8,124.6,33641.1,188.9,35.5,670.3,1.3,0,4840.7
6/5/2018 2:00:00 AM,16874.7,18353.6,986.5,142.3,33598.9,183.4,36.5,664,1.3,0,4887.2
6/5/2018 3:00:00 AM,16746.5,16270.8,992.7,167.2,33517.6,182.3,36.3,685.2,1.3,0,4965.6
6/5/2018 4:00:00 AM,16703.7,16269.2,1016.6,170.7,33534.4,184.8,36.6,667,1.3,0,4983.3
6/5/2018 5:00:00 AM,16868,18626.3,1086.5,228.7,33537.8,188.8,36.8,668,1.3,0,4788.8
6/5/2018 6:00:00 AM,17693.3,20858.5,1392.9,213.9,33531.9,191.9,41.2,691.3,28.7,0,4532
6/5/2018 7:00:00 AM,19133.7,23142.1,1409.9,489.4,33570.7,190.8,91.2,687,258,0,3837.1
6/5/2018 8:00:00 AM,21904.3,24159.1,1502.4,608.8,33552.6,187.1,129.8,680.7,531.2,0,3046.5
6/5/2018 9:00:00 AM,23063.3,25008.9,1688.7,666.1,33553.5,186,130.1,676.1,646.7,0,2721.8
6/5/2018 10:00:00 AM,24249.6,25348.4,1698.8,735.5,33514.3,284.1,117,679.9,762.9,0,3310.2
6/5/2018 11:00:00 AM,25221,25170.3,1986.1,1140.9,33505.4,311.9,126.1,674.8,725.5,0,4217.2
6/5/2018 12:00:00 PM,25873.1,25121.4,2298.1,1174.6,33472,337.9,132.8,654.5,848,0,4591.4
6/5/2018 1:00:00 PM,26008.8,25667.8,4852.6,1150.5,33469.3,389.2,108.3,674.8,808.1,0,4585.1
6/5/2018 2:00:00 PM,25948.6,26382.2,4775.7,1157.2,33466.4,329.3,119.4,658.3,796,0,4386.6
6/5/2018 3:00:00 PM,27031.6,27610.4,5894.6,1170,33449,178.3,123.5,669.1,737.3,0,3626.7
6/5/2018 4:00:00 PM,27696.9,27581.5,5631.5,949,33443.5,177,123.3,678.4,586.7,0,3292.6
6/5/2018 5:00:00 PM,27132.9,27935.6,5781.8,705.9,33648,174.8,135.7,669.3,545.3,0,3637.3
6/5/2018 6:00:00 PM,27188.3,28430.5,4682.6,520.2,33936.4,175.7,117.5,697.4,389.4,0,3433.6
6/5/2018 7:00:00 PM,26780.1,27826.6,3503.4,580.8,34073.6,174.5,73,703.2,110.4,0,3358
6/5/2018 8:00:00 PM,25592.3,27428.6,2449.4,601,34119.5,174.7,38.8,714.9,1.3,0,2863.8
6/5/2018 9:00:00 PM,25356.5,27527.4,1916.8,259.2,34149.8,175.2,39.4,701.7,1.3,0,2638.4
6/5/2018 10:00:00 PM,24967.1,25965,1041.7,209.2,34201.3,179.5,37.4,714.6,1.3,0,2504.7
6/5/2018 11:00:00 PM,21797,23259.2,1103.5,98.2,34272,180.1,39.2,694.7,1.3,0,2307.6
6/6/2018 12:00:00 AM,19362,20870.6,961.3,3.2,34411.1,183.1,39.8,687.3,1.3,0,1801.4
6/6/2018 1:00:00 AM,17914.2,19474.4,949,3.2,34529.2,181.5,39.8,704.3,1.3,0,1276.2
6/6/2018 2:00:00 AM,17359.7,18353.8,959.4,3.2,34648.4,187.3,38.2,699.4,1.3,0,1103.2
6/6/2018 3:00:00 AM,16979.4,17479.2,970.9,3.2,34755.1,188.6,38.4,700.2,1.3,0,952.1
6/6/2018 4:00:00 AM,16873.7,17696.7,986.9,3.2,34845.7,193.1,37.3,698.8,1.3,0,973.7
6/6/2018 5:00:00 AM,17325.8,19515.3,999.9,9.4,34860,194.4,37.1,699.6,1.3,0,848.4
6/6/2018 6:00:00 AM,18220.5,22386.4,1242.6,79.2,34920,199.4,39.5,688.5,25.4,0,817.1
6/6/2018 7:00:00 AM,19974.4,24646.6,1326.3,233.2,34953.2,199.7,54,688.3,221.1,0,739.5
6/6/2018 8:00:00 AM,22077.5,25000.2,1287,253.2,34963.6,191.2,126.1,688.1,402.7,0,514.5
6/6/2018 9:00:00 AM,22442.9,26061.3,1398.8,253.3,34975.2,250.6,137,679.8,614.7,0,510.4
6/6/2018 10:00:00 AM,23055.1,27464,1406,252.2,34993.9,276.9,139,671.9,690.4,0,465.3
6/6/2018 11:00:00 AM,24349.9,28522.2,1473,605.7,34980,286.2,137.8,685.4,712,0,314.2
6/6/2018 12:00:00 PM,25455.3,28733.9,1700.1,604.6,34929.7,340.5,119.7,685.3,697.4,0,332.8
6/6/2018 1:00:00 PM,25010.7,29775.3,3220.1,603.7,34894.7,485.6,117.6,686.5,587.1,0,285.5
6/6/2018 2:00:00 PM,25799.5,29721.2,3919.7,603.9,34891.7,441.7,96.9,693.6,482,0,504.6
6/6/2018 3:00:00 PM,26036.9,29607.7,4701,603,34870.4,430.6,111.5,703.4,442.4,0,608.9
6/6/2018 4:00:00 PM,27087.4,30049.3,5463.3,551.6,34846,303.9,124.6,705.1,367.3,0,542
6/6/2018 5:00:00 PM,26890.1,30209.8,5517.1,353.7,34821.4,289.4,77.4,711.6,376.5,0,356.2
6/6/2018 6:00:00 PM,27644.6,29698,4904.9,352.2,34817.8,307.8,90.9,712.2,231.3,0,299.9
6/6/2018 7:00:00 PM,26918.3,28948.3,3890.7,353.5,34826.2,405.5,58.8,715.2,71.6,0,330.2
6/6/2018 8:00:00 PM,26761.7,29397.6,1571.9,354.8,34843.1,484.7,42.3,711.7,4.2,0,299.6
6/6/2018 9:00:00 PM,25952.4,29303.6,1443,357.2,34851.3,485.7,41.8,694,4.2,0,571.2
6/6/2018 10:00:00 PM,24592.3,27753.3,802.5,3.3,34871.3,488.9,41.4,703.8,4.2,0,800.9
6/6/2018 11:00:00 PM,21260.8,24865.5,779.1,3.3,34866.4,490.2,41.7,704.7,4.2,0,1144
6/7/2018 12:00:00 AM,18298.5,21981.8,852.6,3.2,34877,486.2,42.5,718.1,4.2,0,1488.1
6/7/2018 1:00:00 AM,17136.6,18860,839.1,3.2,34902.8,486.1,40.1,718.5,4.2,0,1713.9
6/7/2018 2:00:00 AM,16852.2,16913.2,834.5,3.2,34929.2,496.2,39.5,727.1,4.2,0,1908.3
6/7/2018 3:00:00 AM,16602.5,15845.3,818.2,3.2,34904.5,498.9,38.1,709.3,4.2,0,1946.2
6/7/2018 4:00:00 AM,16704.9,16966.5,888.7,3.2,34913.6,495.4,39.6,705.2,4.2,0,2044.3
6/7/2018 5:00:00 AM,17029.8,18970.6,901.7,3.3,34866.5,497.4,39.4,715.5,4.2,0,1795
6/7/2018 6:00:00 AM,17719,21576.8,1035.8,10.7,34897.9,497.6,43.4,726.2,33.1,0,1486.9
6/7/2018 7:00:00 AM,19079,24036.5,1124.3,303.1,34884.4,500.3,65,710.6,262,0,1169.3
6/7/2018 8:00:00 AM,20451.1,25363.5,1164,377.6,34905.3,597,132.1,688,453.7,0,799.3
6/7/2018 9:00:00 AM,21596.5,27019.4,1182.5,510.8,34874.8,546.2,138.6,707.8,626.9,0,514.6
6/7/2018 10:00:00 AM,23723.5,27370.9,1382.5,609.9,34861.8,647.2,143.8,707,693,0,406.3
6/7/2018 11:00:00 AM,25459.9,28423.5,1801.1,957.1,34831.1,593.1,143.9,712.4,818.6,0,368.3
6/7/2018 12:00:00 PM,27081.6,29099.2,2146.2,943.7,34778.1,642.9,142.3,718.1,812.4,0,253.9
6/7/2018 1:00:00 PM,27977.4,31308.5,3626.9,941.5,34744.7,568.8,139.7,718.9,739.7,0,270.1
6/7/2018 2:00:00 PM,28790.7,32207.1,4803,894.6,34734,489.7,114.6,735.4,733.5,0,283.1
6/7/2018 3:00:00 PM,29841.4,33261.3,5422.3,704.3,34741.5,491,137.4,760.7,745.1,0,307.9
6/7/2018 4:00:00 PM,30538.3,35546.7,5835.8,692.3,34699,485,117.5,772.2,655.4,0,367.2
6/7/2018 5:00:00 PM,30910.1,34983,5632.6,711.4,34694.5,533.8,110.7,778.2,584.6,0,600.5
6/7/2018 6:00:00 PM,30269.5,34599.9,5275.9,709.2,34721.4,529.9,108.4,765.3,379.2,0,1181.9
6/7/2018 7:00:00 PM,30040.7,33638.5,4502.4,701.3,34703.1,523.5,47.5,766.3,78,0,877.9
6/7/2018 8:00:00 PM,29520.8,31279.9,2754.5,703.7,34715.2,522.5,39.3,771.6,1.3,0,1373.1
6/7/2018 9:00:00 PM,29101.1,30884.2,2205.2,711.9,34747.7,526.9,41.8,765.5,1.3,0,1475.9
6/7/2018 10:00:00 PM,27796.6,29694.4,828.4,480.1,34785.5,489.4,40.7,772.8,1.3,0,1574.9
6/7/2018 11:00:00 PM,25316.5,26942.2,856.2,372.6,34803.6,489.2,39.5,776.8,1.3,0,1448.5
6/8/2018 12:00:00 AM,20311.1,24838.8,606.1,239.1,34836.5,489.8,38.5,772.9,1.3,0,1290.9
6/8/2018 1:00:00 AM,18247.6,23934.9,600.7,3.2,34864.8,490.3,38.9,766.7,1.3,0,1189.2
6/8/2018 2:00:00 AM,17559.3,22019.9,595.7,3.3,34868.9,498.7,40.5,774,1.3,0,1160.2
6/8/2018 3:00:00 AM,17251.1,20724.8,632,3.3,34864.2,500.4,40,772.4,1.3,0,1092.4
6/8/2018 4:00:00 AM,17129.9,22296.8,577.2,3.3,34027.1,503.1,39.6,773,1.3,0,983.8
6/8/2018 5:00:00 AM,17630.6,23543.9,616.9,3.2,33987.5,506.1,41.7,776.8,1.3,0,873.6
6/8/2018 6:00:00 AM,18247.8,25332,837.4,3.3,33987,526.2,45.4,769.4,18.1,0,701.2
6/8/2018 7:00:00 AM,19667.2,26464.4,996.3,3.2,33971.9,537.5,52.8,773.7,196.4,0,892.2
6/8/2018 8:00:00 AM,19667.2,26464.4,996.3,3.2,33971.9,537.5,52.8,773.7,196.4,0,892.2
6/8/2018 9:00:00 AM,23917.1,30624.4,1235.5,72.3,33930.5,531.8,126.9,750.8,677,0,749.5
6/8/2018 10:00:00 AM,26602.8,32084.3,1598.6,449.6,33908,524.3,134.6,772.2,749.2,0,569.4
6/8/2018 11:00:00 AM,27376.6,33360.4,2684.6,568,33880.5,515.4,124.2,750.1,778.6,0,576.7
6/8/2018 12:00:00 PM,27600.6,37006.3,4479.3,677.3,33725.3,519,105.2,765.6,764.6,0,421.7
6/8/2018 1:00:00 PM,28804.7,39513.2,4900.7,673,33616.6,526.3,114.7,765.8,761.7,0,304.6
6/8/2018 2:00:00 PM,28924.2,42184.3,5865.3,669.6,33729.9,521,120.4,762.5,756.9,0,541.1
6/8/2018 3:00:00 PM,29178.2,43098.8,5961,683.7,33735.4,541.5,125.6,756.8,682.8,0,764.7
6/8/2018 4:00:00 PM,29513.7,43212.1,6074.4,678,33843.6,494.6,113.4,772.9,646.9,0,765.4
6/8/2018 5:00:00 PM,29644.9,43373.7,5696.7,683.7,33882.5,504.6,124.6,767,506.7,0,610.7
6/8/2018 6:00:00 PM,29272.9,40684.9,5542.6,683.4,33871.9,496.4,75.3,763.8,244.2,0,634.1
6/8/2018 7:00:00 PM,29057.7,38243.7,4541.4,682.8,33876.5,496.7,50.7,762.4,50.1,0,599.9
6/8/2018 8:00:00 PM,28787,35985.7,2987.4,691.3,33890.3,471,39.8,768,8.6,0,685.7
6/8/2018 9:00:00 PM,28270,35329.9,2081.2,692.1,33908.9,480.4,38.4,759.4,8.6,0,1049.4
6/8/2018 10:00:00 PM,28157.9,32535.8,966.1,360.8,33957.8,481.5,37.2,769.6,8.6,0,1334.4
6/8/2018 11:00:00 PM,26225.8,28342.3,748.3,360.9,33951,473.3,37.2,758.7,8.6,0,1803.6
6/9/2018 12:00:00 AM,25168.1,23062.2,609.7,16,33974.4,475.4,725.2,767.8,1.3,0,1273.7
6/9/2018 1:00:00 AM,22882.4,21699.8,533.9,3.2,33971.4,469.5,725.3,757.1,1.3,0,1172.7
6/9/2018 2:00:00 AM,20438.4,20238,531.2,3.2,33926.2,482,727.8,758.5,1.3,0,1857.9
6/9/2018 3:00:00 AM,18702.6,19608.8,528.5,3.2,33553.2,489,726.3,738.8,1.3,0,2003.6
6/9/2018 4:00:00 AM,18084.8,19415.5,580.9,3.2,33240.6,471.3,728.7,745.8,1.3,0,2219.1
6/9/2018 5:00:00 AM,18126.5,19775.1,737.6,3.2,33015.7,489.2,727.3,758.7,1.3,0,1661.9
6/9/2018 6:00:00 AM,18800.8,20189,809.7,3.2,32828.4,521,730.3,767.7,8.4,0,1353.6
6/9/2018 7:00:00 AM,20082.9,20127,891.2,3.3,32817.7,522.3,752.5,769.7,158.9,0,1244.9
6/9/2018 8:00:00 AM,21554.3,22460.1,905.8,66,32802.6,516.9,794.2,776.1,394.3,0,910
6/9/2018 9:00:00 AM,23254.2,25588.6,994,97.7,32869.5,516.2,805.8,765.2,558,0,857
6/9/2018 10:00:00 AM,24895.1,28590.4,1211,565,32802.4,522,797.7,758,676.3,0,1061.2
6/9/2018 11:00:00 AM,26671.3,30969.2,1305.5,669.5,32806.5,526.8,779,761.8,732.5,0,519.1
6/9/2018 12:00:00 PM,27255.2,33097.8,3394.2,684.8,32791.4,500.9,789.5,771,726.9,0,491.1
6/9/2018 1:00:00 PM,27883.3,33335.4,4328.2,685.8,32794.3,508.7,794.2,766.9,773.6,0,487.9
6/9/2018 2:00:00 PM,28277.4,34030.8,5419.5,680.5,32782.7,509.9,785.9,774.8,704.6,0,882.9
6/9/2018 3:00:00 PM,28800.2,35517.2,4624.7,674.6,32802,516.1,790.9,782.7,583.4,0,1051.3
6/9/2018 4:00:00 PM,29107.4,36162.3,5437.7,670.5,32868.6,518.1,773,773.8,499.8,0,462.9
6/9/2018 5:00:00 PM,29180.2,35940.7,5308.6,672.2,32999,503.8,767.8,780.1,383.5,0,370.3
6/9/2018 6:00:00 PM,29198,35140.8,5006.7,671.7,32945.8,483.6,743.4,773.2,230.3,0,522.5
6/9/2018 7:00:00 PM,29046.3,33615,3402.6,672.2,32863,475.8,716.4,728,60.7,0,366.2
6/9/2018 8:00:00 PM,28367,32019.7,2173.7,681.6,33026.3,489,706.7,735.7,1.3,0,344.8
6/9/2018 9:00:00 PM,28421.7,31935,1379.8,687.6,32979.2,468.6,706,732.3,1.3,0,425
6/9/2018 10:00:00 PM,28397,29552.2,1013.6,649.8,32839.7,483.8,710.1,729.1,1.3,0,695.5
6/9/2018 11:00:00 PM,26154.8,26505.2,763.6,361.9,32877.7,482.6,711.1,743,1.3,0,933.3
6/10/2018 12:00:00 AM,23159.8,22890.8,688.3,91.8,32842.1,494.8,712.9,725.9,1.3,0,1252.3
6/10/2018 1:00:00 AM,21045.9,22240.1,708.4,3.2,32932.4,472.1,717,731.6,1.3,0,1359
6/10/2018 2:00:00 AM,19797.7,20590.3,641.2,3.2,33017.9,465.8,716.6,727.9,1.3,0,1570.9
6/10/2018 3:00:00 AM,18809,19761.3,683.3,3.2,33071.8,498.6,721.1,737.8,1.3,0,1531.2
6/10/2018 4:00:00 AM,18382.5,18879.1,698.3,3.2,33091.4,493.4,722.6,702.9,1.3,0,1687.2
6/10/2018 5:00:00 AM,17919.4,19075.2,749.1,3.2,33228.2,495.1,722.4,695.8,1.3,0,1325.1
6/10/2018 6:00:00 AM,17908.1,18590.3,741.2,3.3,33352.3,489.9,721.1,686.8,5.4,0,1047.3
6/10/2018 7:00:00 AM,18374.9,19684.4,891.5,71,33371.6,488.9,752.8,704.2,117.2,0,951.1
6/10/2018 8:00:00 AM,18534,21207.9,975.5,96.8,33392.6,494.2,797.5,741.4,321.2,0,1268.2
6/10/2018 9:00:00 AM,19294.2,23376.9,1031.5,238.1,33401.1,478.7,800.9,743.4,419.6,0,2007.8
6/10/2018 10:00:00 AM,21283.5,24479.2,1102.6,352.1,33374.6,487.2,802.9,760.2,524.2,0,2407.6
6/10/2018 11:00:00 AM,23524.4,25668.6,1274.8,676.7,33541,478.2,743.9,741.6,521,0,2258
6/10/2018 12:00:00 PM,25102.9,26311.7,1493.9,674.7,33594.6,487.4,634.2,736.1,493.6,0,2248.4
6/10/2018 1:00:00 PM,26676.1,27004.3,2037.7,676.3,33557.1,491.1,642,741.5,496.7,0,1876.8
6/10/2018 2:00:00 PM,27292.9,26390.2,3614.5,676.6,33567.1,465.9,646.3,745.7,462.6,0,1266.3
