time,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,total_lmp_da,total_lmp_da,total_lmp_da,total_lmp_da,total_lmp_da,total_lmp_da,outage,peak_bi
17,17266.3,17317.2,15946.5,15058,14808.1,16592,15583.3,55.63,-0.14,-1.68,56.03,2.18,-0.53,34.08,2.36,-0.57,31.67,1.23,-0.48,42.48,3.24,-0.8,45.48,3.62,-1.54,53.81,57.68,35.87,32.42,44.92,47.56,52798,0
18,16874.1,17032.9,15886.3,14815.4,14536.8,16073.3,15474.7,39.6,0.61,-1.06,43.89,1.55,-0.4,35.04,2.24,-0.55,30.8,1.36,-0.4,35.87,2.26,-0.62,41.26,2.35,-1.37,39.15,45.04,36.73,31.76,37.51,42.24,52798,0
19,16429.2,16717.3,15579.7,14455,14251.3,15780.7,15294.5,39.12,3.31,-1,39.54,4.32,-0.38,34.29,3.44,-0.57,27.92,1.17,-0.38,34.29,2.16,-0.53,39.31,1.78,-1.2,41.43,43.48,37.16,28.71,35.92,39.89,52798,0
20,15955.4,16413.1,15333.1,14245.5,14380.5,15773.1,15304.6,40.56,2.73,-1.13,44.32,5.1,-0.65,36.15,3.29,-0.66,31.12,0.94,-0.48,41.23,1.86,-0.7,41.52,1.72,-1.38,42.16,48.77,38.78,31.58,42.39,41.86,52798,0
21,15759.1,16056.2,15064.8,14115.7,14200.1,15662.9,15078,38.21,2.77,-0.88,39.85,4.24,-0.51,34.93,3.22,-0.4,27.88,1.12,-0.41,36.44,1.78,-0.47,38.67,1.89,-0.98,40.1,43.58,37.75,28.59,37.75,39.58,52798,0
22,14699.6,14845.1,14231.6,13420.2,13406.2,14550,14107.4,30.47,2.08,-0.57,31.24,2.42,-0.31,28.46,3.11,-0.1,23.4,0.9,-0.32,29.49,1.46,-0.42,30.98,1.88,-0.65,31.98,33.35,31.47,23.98,30.53,32.21,52798,0
23,13470.2,13680.2,13109.9,12402.2,12506.8,13247.6,13004.4,24.17,1.19,-0.29,26.66,2.26,-0.24,25.04,2.06,-0.04,20.35,0.74,-0.03,23.17,1.07,-0.13,24.33,1.47,-0.43,25.07,28.68,27.06,21.06,24.11,25.37,52798,0
0,12568,12766,12201.8,11595.4,11943.7,12277.7,12168.8,20.97,0.97,-0.04,20,1.34,-0.14,20.66,1.64,0.03,19.89,1.6,0.05,18.88,2.34,0.02,21.3,1.49,-0.21,21.9,21.2,22.33,21.54,21.24,22.58,50871,0
1,11975.8,12126.6,11749.8,11115.4,11407.2,11719.7,11639.1,19.48,0.92,0.01,19.07,1.48,-0.09,18.48,1.98,0.04,18.91,1.57,0.09,18.11,2.44,0.07,19.77,1.53,-0.15,20.41,20.46,20.5,20.57,20.62,21.15,50871,0
2,11536.9,11807,11302.9,10780.7,11087.5,11381.4,11418.4,18.65,1.03,0.05,17.68,1.31,-0.07,16.67,2.25,0.06,17.83,1.59,0.09,16.87,2.58,0.08,19.3,1.47,-0.07,19.73,18.92,18.98,19.51,19.53,20.7,50871,0
3,11332.2,11647.1,11223.7,10501.1,10859.8,11225.4,11288.8,18.08,1.15,0.08,16.35,1.52,-0.04,15.34,2.83,0.06,17.38,1.55,0.1,16.01,2.98,0.09,18.94,1.62,-0.05,19.31,17.83,18.23,19.03,19.08,20.51,50871,0
4,11337.2,11804.7,11294,10431.3,10862,11335.5,11356.2,18.82,1.3,0.08,16.67,1.94,-0.04,14.64,2.94,0.07,16.68,2.15,0.07,17.22,3.41,0.09,19.05,2.29,-0.05,20.2,18.57,17.65,18.9,20.72,21.29,50871,0
5,11972.1,12435.1,11946.6,10587.6,11107.2,11940.8,12033.9,22.04,1.6,-0.05,20.52,3,-0.03,15.76,3.28,0.05,17.64,2.72,0,20.25,4.81,-0.01,23.71,3.5,-0.34,23.59,23.49,19.09,20.36,25.05,26.87,50871,0
6,12768,13398.5,12943,10524.8,11347.7,12935.2,13022.5,28.61,1.51,-0.41,28.26,5.02,0,15.61,3.51,0.06,18.38,3.79,-0.25,26.43,5.66,-0.42,28.6,4.28,-0.6,29.71,33.28,19.18,21.92,31.67,32.28,50871,0
7,13533.8,14205.8,13689.9,11045,11570.7,13617.9,13825.7,28.49,1.13,-0.52,30.81,2.65,-0.1,18.18,3.55,-0.03,21.7,2.78,-0.41,27.96,3.54,-0.47,30.66,3.33,-0.7,29.1,33.36,21.7,24.07,31.03,33.29,50871,0
8,14037.3,14523.8,14230.3,11719.8,12464.5,14031,14180.7,30.28,1.8,-0.72,31.17,2.75,-0.19,20.66,3.52,-0.18,25.48,1.95,-0.47,30.67,3.56,-0.43,32.72,2.65,-0.64,31.36,33.73,24,26.96,33.8,34.73,50871,0
9,14421.8,14997,14648.6,12542.2,13189.4,14342.9,14504.5,33,1.82,-0.72,34.64,2.6,-0.52,24.52,3.78,-0.2,27.87,1.97,-0.52,31.32,2.36,-0.41,36.28,2.77,-0.67,34.1,36.72,28.1,29.32,33.27,38.38,50871,0
10,14804.4,15465.6,15382.9,13292.8,13660.9,14551.4,14998.7,34.2,2.11,-0.72,36.99,2.84,-0.9,29.78,3.26,-0.33,29.77,2.9,-0.56,32.98,2.37,-0.5,36.89,3.63,-0.67,35.59,38.93,32.71,32.11,34.85,39.85,50871,0
11,15235.9,15895.1,15967.4,13786.8,13842.1,14701.6,15476,36.51,2.44,-0.75,38.28,1.61,-0.96,33.51,1.56,-0.28,32.86,1.86,-0.59,33.76,1.6,-0.47,39.45,2.3,-0.8,38.2,38.93,34.79,34.13,34.89,40.95,50871,0
12,15686.2,16385.6,16689.8,14398.7,14257.4,15026,16079.3,39.11,2.67,-0.8,38.38,1.48,-0.92,36.2,1.72,-0.3,33.9,2.23,-0.6,33.69,1.67,-0.46,40.22,2.91,-0.73,40.98,38.94,37.62,35.53,34.9,42.4,50871,0
13,16212.2,16913.7,17104.3,14786,14463.4,15166.7,16515.4,41.51,3.03,-0.82,40.56,1.34,-0.92,38.39,1.84,-0.25,33.96,2.66,-0.57,33.26,2.08,-0.49,41.97,3.22,-0.75,43.72,40.98,39.98,36.05,34.85,44.44,50871,0
14,16515.7,17163.4,17328,15157.5,14602.7,15260.2,16697.2,44.37,3.1,-0.95,45.45,0.11,-1.14,39.82,1.81,-0.24,34.21,2.83,-0.56,31.73,2,-0.47,40.01,3.99,-0.69,46.52,44.42,41.39,36.48,33.26,43.31,50871,0
15,16765.9,17342.7,17394.2,15375.7,14924.3,15094.8,16828.4,48.85,2.56,-1.14,52.1,0.63,-1.48,43.08,2.49,-0.29,34.15,2.72,-0.55,31.45,1.73,-0.51,40.6,3.72,-0.78,50.27,51.25,45.28,36.32,32.67,43.54,50871,0
16,16985.6,17452.8,17426.9,15665.5,15103.9,14999.8,16852.4,52.65,2.5,-1.36,56.13,0.1,-1.59,49.28,3.25,-0.38,34.73,2.89,-0.56,31.93,1.48,-0.47,42.35,3.54,-0.77,53.79,54.64,52.15,37.06,32.94,45.12,50871,1
17,17078,17266.3,17317.2,15946.5,15058,14808.1,16592,52.17,2.26,-1.38,55.63,-0.14,-1.68,56.03,2.18,-0.53,34.08,2.36,-0.57,31.67,1.23,-0.48,42.48,3.24,-0.8,53.05,53.81,57.68,35.87,32.42,44.92,50871,0
18,16814.1,16874.1,17032.9,15886.3,14815.4,14536.8,16073.3,41.94,1.75,-0.94,39.6,0.61,-1.06,43.89,1.55,-0.4,35.04,2.24,-0.55,30.8,1.36,-0.4,35.87,2.26,-0.62,42.75,39.15,45.04,36.73,31.76,37.51,50871,0
19,16347.1,16429.2,16717.3,15579.7,14455,14251.3,15780.7,40.08,2.26,-0.91,39.12,3.31,-1,39.54,4.32,-0.38,34.29,3.44,-0.57,27.92,1.17,-0.38,34.29,2.16,-0.53,41.43,41.43,43.48,37.16,28.71,35.92,50871,0
20,15853.3,15955.4,16413.1,15333.1,14245.5,14380.5,15773.1,43.42,1.75,-1,40.56,2.73,-1.13,44.32,5.1,-0.65,36.15,3.29,-0.66,31.12,0.94,-0.48,41.23,1.86,-0.7,44.17,42.16,48.77,38.78,31.58,42.39,50871,0
21,15633.8,15759.1,16056.2,15064.8,14115.7,14200.1,15662.9,39.42,2.62,-0.82,38.21,2.77,-0.88,39.85,4.24,-0.51,34.93,3.22,-0.4,27.88,1.12,-0.41,36.44,1.78,-0.47,41.22,40.1,43.58,37.75,28.59,37.75,50871,0
22,14526.6,14699.6,14845.1,14231.6,13420.2,13406.2,14550,29.14,1.79,-0.6,30.47,2.08,-0.57,31.24,2.42,-0.31,28.46,3.11,-0.1,23.4,0.9,-0.32,29.49,1.46,-0.42,30.33,31.98,33.35,31.47,23.98,30.53,50871,0
23,13078.5,13470.2,13680.2,13109.9,12402.2,12506.8,13247.6,24.02,0.94,-0.25,24.17,1.19,-0.29,26.66,2.26,-0.24,25.04,2.06,-0.04,20.35,0.74,-0.03,23.17,1.07,-0.13,24.71,25.07,28.68,27.06,21.06,24.11,50871,0
0,12138,12568,12766,12201.8,11595.4,11943.7,12277.7,20.93,1.03,-0.16,20.97,0.97,-0.04,20,1.34,-0.14,20.66,1.64,0.03,19.89,1.6,0.05,18.88,2.34,0.02,21.8,21.9,21.2,22.33,21.54,21.24,47357,0
1,11508.9,11975.8,12126.6,11749.8,11115.4,11407.2,11719.7,19.32,0.81,-0.13,19.48,0.92,0.01,19.07,1.48,-0.09,18.48,1.98,0.04,18.91,1.57,0.09,18.11,2.44,0.07,20,20.41,20.46,20.5,20.57,20.62,47357,0
2,11198.5,11536.9,11807,11302.9,10780.7,11087.5,11381.4,18.14,0.76,-0.08,18.65,1.03,0.05,17.68,1.31,-0.07,16.67,2.25,0.06,17.83,1.59,0.09,16.87,2.58,0.08,18.82,19.73,18.92,18.98,19.51,19.53,47357,0
3,11036.1,11332.2,11647.1,11223.7,10501.1,10859.8,11225.4,17.45,0.9,-0.07,18.08,1.15,0.08,16.35,1.52,-0.04,15.34,2.83,0.06,17.38,1.55,0.1,16.01,2.98,0.09,18.28,19.31,17.83,18.23,19.03,19.08,47357,0
4,11190.2,11337.2,11804.7,11294,10431.3,10862,11335.5,18.03,1.4,-0.08,18.82,1.3,0.08,16.67,1.94,-0.04,14.64,2.94,0.07,16.68,2.15,0.07,17.22,3.41,0.09,19.35,20.2,18.57,17.65,18.9,20.72,47357,0
5,11745.7,11972.1,12435.1,11946.6,10587.6,11107.2,11940.8,21.36,1.23,-0.24,22.04,1.6,-0.05,20.52,3,-0.03,15.76,3.28,0.05,17.64,2.72,0,20.25,4.81,-0.01,22.35,23.59,23.49,19.09,20.36,25.05,47357,0
6,12599.1,12768,13398.5,12943,10524.8,11347.7,12935.2,27.46,1.43,-0.46,28.61,1.51,-0.41,28.26,5.02,0,15.61,3.51,0.06,18.38,3.79,-0.25,26.43,5.66,-0.42,28.43,29.71,33.28,19.18,21.92,31.67,47357,0
7,13409.2,13533.8,14205.8,13689.9,11045,11570.7,13617.9,29.27,0.7,-0.62,28.49,1.13,-0.52,30.81,2.65,-0.1,18.18,3.55,-0.03,21.7,2.78,-0.41,27.96,3.54,-0.47,29.35,29.1,33.36,21.7,24.07,31.03,47357,0
8,13832.2,14037.3,14523.8,14230.3,11719.8,12464.5,14031,30.82,1.24,-0.68,30.28,1.8,-0.72,31.17,2.75,-0.19,20.66,3.52,-0.18,25.48,1.95,-0.47,30.67,3.56,-0.43,31.38,31.36,33.73,24,26.96,33.8,47357,0
9,14417.9,14421.8,14997,14648.6,12542.2,13189.4,14342.9,33.65,1.37,-0.76,33,1.82,-0.72,34.64,2.6,-0.52,24.52,3.78,-0.2,27.87,1.97,-0.52,31.32,2.36,-0.41,34.26,34.1,36.72,28.1,29.32,33.27,47357,0
10,14851.1,14804.4,15465.6,15382.9,13292.8,13660.9,14551.4,35.36,1.58,-0.76,34.2,2.11,-0.72,36.99,2.84,-0.9,29.78,3.26,-0.33,29.77,2.9,-0.56,32.98,2.37,-0.5,36.18,35.59,38.93,32.71,32.11,34.85,47357,0
11,15369.3,15235.9,15895.1,15967.4,13786.8,13842.1,14701.6,39.08,1.9,-0.96,36.51,2.44,-0.75,38.28,1.61,-0.96,33.51,1.56,-0.28,32.86,1.86,-0.59,33.76,1.6,-0.47,40.02,38.2,38.93,34.79,34.13,34.89,47357,0
12,16080,15686.2,16385.6,16689.8,14398.7,14257.4,15026,40.89,1.1,-1.02,39.11,2.67,-0.8,38.38,1.48,-0.92,36.2,1.72,-0.3,33.9,2.23,-0.6,33.69,1.67,-0.46,40.97,40.98,38.94,37.62,35.53,34.9,47357,0
13,16637.9,16212.2,16913.7,17104.3,14786,14463.4,15166.7,45.43,1.4,-1.15,41.51,3.03,-0.82,40.56,1.34,-0.92,38.39,1.84,-0.25,33.96,2.66,-0.57,33.26,2.08,-0.49,45.68,43.72,40.98,39.98,36.05,34.85,47357,0
14,17117.2,16515.7,17163.4,17328,15157.5,14602.7,15260.2,48.8,1.25,-1.3,44.37,3.1,-0.95,45.45,0.11,-1.14,39.82,1.81,-0.24,34.21,2.83,-0.56,31.73,2,-0.47,48.75,46.52,44.42,41.39,36.48,33.26,47357,0
15,17381.2,16765.9,17342.7,17394.2,15375.7,14924.3,15094.8,57.78,0.68,-1.59,48.85,2.56,-1.14,52.1,0.63,-1.48,43.08,2.49,-0.29,34.15,2.72,-0.55,31.45,1.73,-0.51,56.87,50.27,51.25,45.28,36.32,32.67,47357,0
16,17727,16985.6,17452.8,17426.9,15665.5,15103.9,14999.8,66.39,1.38,-1.63,52.65,2.5,-1.36,56.13,0.1,-1.59,49.28,3.25,-0.38,34.73,2.89,-0.56,31.93,1.48,-0.47,66.14,53.79,54.64,52.15,37.06,32.94,47357,1
17,17808,17078,17266.3,17317.2,15946.5,15058,14808.1,67.15,1.66,-1.68,52.17,2.26,-1.38,55.63,-0.14,-1.68,56.03,2.18,-0.53,34.08,2.36,-0.57,31.67,1.23,-0.48,67.13,53.05,53.81,57.68,35.87,32.42,47357,0
18,17696.3,16814.1,16874.1,17032.9,15886.3,14815.4,14536.8,54.47,2.22,-1.32,41.94,1.75,-0.94,39.6,0.61,-1.06,43.89,1.55,-0.4,35.04,2.24,-0.55,30.8,1.36,-0.4,55.37,42.75,39.15,45.04,36.73,31.76,47357,0
19,17266.4,16347.1,16429.2,16717.3,15579.7,14455,14251.3,44.41,2.31,-0.96,40.08,2.26,-0.91,39.12,3.31,-1,39.54,4.32,-0.38,34.29,3.44,-0.57,27.92,1.17,-0.38,45.76,41.43,41.43,43.48,37.16,28.71,47357,0
20,16631.1,15853.3,15955.4,16413.1,15333.1,14245.5,14380.5,41.19,1.86,-0.92,43.42,1.75,-1,40.56,2.73,-1.13,44.32,5.1,-0.65,36.15,3.29,-0.66,31.12,0.94,-0.48,42.13,44.17,42.16,48.77,38.78,31.58,47357,0
21,16301.6,15633.8,15759.1,16056.2,15064.8,14115.7,14200.1,38.5,1.66,-0.75,39.42,2.62,-0.82,38.21,2.77,-0.88,39.85,4.24,-0.51,34.93,3.22,-0.4,27.88,1.12,-0.41,39.41,41.22,40.1,43.58,37.75,28.59,47357,0
22,14992.4,14526.6,14699.6,14845.1,14231.6,13420.2,13406.2,28.98,1.7,-0.43,29.14,1.79,-0.6,30.47,2.08,-0.57,31.24,2.42,-0.31,28.46,3.11,-0.1,23.4,0.9,-0.32,30.25,30.33,31.98,33.35,31.47,23.98,47357,0
23,13601.3,13078.5,13470.2,13680.2,13109.9,12402.2,12506.8,23.57,0.77,-0.26,24.02,0.94,-0.25,24.17,1.19,-0.29,26.66,2.26,-0.24,25.04,2.06,-0.04,20.35,0.74,-0.03,24.08,24.71,25.07,28.68,27.06,21.06,47357,0
0,12555.7,12138,12568,12766,12201.8,11595.4,11943.7,20.72,0.88,-0.15,20.93,1.03,-0.16,20.97,0.97,-0.04,20,1.34,-0.14,20.66,1.64,0.03,19.89,1.6,0.05,21.45,21.8,21.9,21.2,22.33,21.54,50543,0
1,11898.4,11508.9,11975.8,12126.6,11749.8,11115.4,11407.2,19.28,0.94,-0.11,19.32,0.81,-0.13,19.48,0.92,0.01,19.07,1.48,-0.09,18.48,1.98,0.04,18.91,1.57,0.09,20.11,20,20.41,20.46,20.5,20.57,50543,0
2,11345.8,11198.5,11536.9,11807,11302.9,10780.7,11087.5,17.77,0.95,-0.07,18.14,0.76,-0.08,18.65,1.03,0.05,17.68,1.31,-0.07,16.67,2.25,0.06,17.83,1.59,0.09,18.65,18.82,19.73,18.92,18.98,19.51,50543,0
3,11223.3,11036.1,11332.2,11647.1,11223.7,10501.1,10859.8,16.79,1.27,-0.05,17.45,0.9,-0.07,18.08,1.15,0.08,16.35,1.52,-0.04,15.34,2.83,0.06,17.38,1.55,0.1,18.01,18.28,19.31,17.83,18.23,19.03,50543,0
4,11244,11190.2,11337.2,11804.7,11294,10431.3,10862,17.03,1.69,-0.06,18.03,1.4,-0.08,18.82,1.3,0.08,16.67,1.94,-0.04,14.64,2.94,0.07,16.68,2.15,0.07,18.66,19.35,20.2,18.57,17.65,18.9,50543,0
5,11853.8,11745.7,11972.1,12435.1,11946.6,10587.6,11107.2,21.53,0.52,-0.21,21.36,1.23,-0.24,22.04,1.6,-0.05,20.52,3,-0.03,15.76,3.28,0.05,17.64,2.72,0,21.84,22.35,23.59,23.49,19.09,20.36,50543,0
6,12554.1,12599.1,12768,13398.5,12943,10524.8,11347.7,25.47,0.88,-0.41,27.46,1.43,-0.46,28.61,1.51,-0.41,28.26,5.02,0,15.61,3.51,0.06,18.38,3.79,-0.25,25.94,28.43,29.71,33.28,19.18,21.92,50543,0
7,13335.2,13409.2,13533.8,14205.8,13689.9,11045,11570.7,26.05,0.69,-0.55,29.27,0.7,-0.62,28.49,1.13,-0.52,30.81,2.65,-0.1,18.18,3.55,-0.03,21.7,2.78,-0.41,26.19,29.35,29.1,33.36,21.7,24.07,50543,0
8,14100.9,13832.2,14037.3,14523.8,14230.3,11719.8,12464.5,29.77,0.75,-0.55,30.82,1.24,-0.68,30.28,1.8,-0.72,31.17,2.75,-0.19,20.66,3.52,-0.18,25.48,1.95,-0.47,29.97,31.38,31.36,33.73,24,26.96,50543,0
9,14902,14417.9,14421.8,14997,14648.6,12542.2,13189.4,33.51,1.36,-0.6,33.65,1.37,-0.76,33,1.82,-0.72,34.64,2.6,-0.52,24.52,3.78,-0.2,27.87,1.97,-0.52,34.27,34.26,34.1,36.72,28.1,29.32,50543,0
10,15530.5,14851.1,14804.4,15465.6,15382.9,13292.8,13660.9,34.71,1.68,-0.6,35.36,1.58,-0.76,34.2,2.11,-0.72,36.99,2.84,-0.9,29.78,3.26,-0.33,29.77,2.9,-0.56,35.79,36.18,35.59,38.93,32.71,32.11,50543,0
11,16267,15369.3,15235.9,15895.1,15967.4,13786.8,13842.1,38.91,2.14,-0.77,39.08,1.9,-0.96,36.51,2.44,-0.75,38.28,1.61,-0.96,33.51,1.56,-0.28,32.86,1.86,-0.59,40.28,40.02,38.2,38.93,34.79,34.13,50543,0
12,17065.3,16080,15686.2,16385.6,16689.8,14398.7,14257.4,42.23,2.65,-0.92,40.89,1.1,-1.02,39.11,2.67,-0.8,38.38,1.48,-0.92,36.2,1.72,-0.3,33.9,2.23,-0.6,43.96,40.97,40.98,38.94,37.62,35.53,50543,0
13,17724.1,16637.9,16212.2,16913.7,17104.3,14786,14463.4,46.02,3.09,-1.04,45.43,1.4,-1.15,41.51,3.03,-0.82,40.56,1.34,-0.92,38.39,1.84,-0.25,33.96,2.66,-0.57,48.07,45.68,43.72,40.98,39.98,36.05,50543,0
14,18267.7,17117.2,16515.7,17163.4,17328,15157.5,14602.7,53.28,3.26,-1.39,48.8,1.25,-1.3,44.37,3.1,-0.95,45.45,0.11,-1.14,39.82,1.81,-0.24,34.21,2.83,-0.56,55.15,48.75,46.52,44.42,41.39,36.48,50543,0
15,18557.5,17381.2,16765.9,17342.7,17394.2,15375.7,14924.3,60.33,3.31,-1.71,57.78,0.68,-1.59,48.85,2.56,-1.14,52.1,0.63,-1.48,43.08,2.49,-0.29,34.15,2.72,-0.55,61.93,56.87,50.27,51.25,45.28,36.32,50543,0
16,18843,17727,16985.6,17452.8,17426.9,15665.5,15103.9,63.52,2.23,-1.78,66.39,1.38,-1.63,52.65,2.5,-1.36,56.13,0.1,-1.59,49.28,3.25,-0.38,34.73,2.89,-0.56,63.97,66.14,53.79,54.64,52.15,37.06,50543,1
17,18676.1,17808,17078,17266.3,17317.2,15946.5,15058,65.12,2.95,-1.84,67.15,1.66,-1.68,52.17,2.26,-1.38,55.63,-0.14,-1.68,56.03,2.18,-0.53,34.08,2.36,-0.57,66.23,67.13,53.05,53.81,57.68,35.87,50543,0
18,18215.1,17696.3,16814.1,16874.1,17032.9,15886.3,14815.4,50.84,3.09,-1.22,54.47,2.22,-1.32,41.94,1.75,-0.94,39.6,0.61,-1.06,43.89,1.55,-0.4,35.04,2.24,-0.55,52.71,55.37,42.75,39.15,45.04,36.73,50543,0
19,17600.7,17266.4,16347.1,16429.2,16717.3,15579.7,14455,42.1,2.88,-0.92,44.41,2.31,-0.96,40.08,2.26,-0.91,39.12,3.31,-1,39.54,4.32,-0.38,34.29,3.44,-0.57,44.06,45.76,41.43,41.43,43.48,37.16,50543,0
20,16838,16631.1,15853.3,15955.4,16413.1,15333.1,14245.5,43.29,2.55,-0.94,41.19,1.86,-0.92,43.42,1.75,-1,40.56,2.73,-1.13,44.32,5.1,-0.65,36.15,3.29,-0.66,44.9,42.13,44.17,42.16,48.77,38.78,50543,0
21,16517.1,16301.6,15633.8,15759.1,16056.2,15064.8,14115.7,38.33,2.33,-0.83,38.5,1.66,-0.75,39.42,2.62,-0.82,38.21,2.77,-0.88,39.85,4.24,-0.51,34.93,3.22,-0.4,39.83,39.41,41.22,40.1,43.58,37.75,50543,0
22,15373.4,14992.4,14526.6,14699.6,14845.1,14231.6,13420.2,29.95,1.93,-0.6,28.98,1.7,-0.43,29.14,1.79,-0.6,30.47,2.08,-0.57,31.24,2.42,-0.31,28.46,3.11,-0.1,31.28,30.25,30.33,31.98,33.35,31.47,50543,0
23,14018.1,13601.3,13078.5,13470.2,13680.2,13109.9,12402.2,22.29,0.96,-0.29,23.57,0.77,-0.26,24.02,0.94,-0.25,24.17,1.19,-0.29,26.66,2.26,-0.24,25.04,2.06,-0.04,22.96,24.08,24.71,25.07,28.68,27.06,50543,0
0,12868.1,12555.7,12138,12568,12766,12201.8,11595.4,20.19,0.89,-0.06,20.72,0.88,-0.15,20.93,1.03,-0.16,20.97,0.97,-0.04,20,1.34,-0.14,20.66,1.64,0.03,21.02,21.45,21.8,21.9,21.2,22.33,45445,0
1,12044.3,11898.4,11508.9,11975.8,12126.6,11749.8,11115.4,18.45,0.85,0.01,19.28,0.94,-0.11,19.32,0.81,-0.13,19.48,0.92,0.01,19.07,1.48,-0.09,18.48,1.98,0.04,19.31,20.11,20,20.41,20.46,20.5,45445,0
2,11647,11345.8,11198.5,11536.9,11807,11302.9,10780.7,17.05,0.95,0.04,17.77,0.95,-0.07,18.14,0.76,-0.08,18.65,1.03,0.05,17.68,1.31,-0.07,16.67,2.25,0.06,18.04,18.65,18.82,19.73,18.92,18.98,45445,0
3,11266.6,11223.3,11036.1,11332.2,11647.1,11223.7,10501.1,15.9,1.29,0.06,16.79,1.27,-0.05,17.45,0.9,-0.07,18.08,1.15,0.08,16.35,1.52,-0.04,15.34,2.83,0.06,17.25,18.01,18.28,19.31,17.83,18.23,45445,0
4,11164.9,11244,11190.2,11337.2,11804.7,11294,10431.3,16.56,1.81,0.05,17.03,1.69,-0.06,18.03,1.4,-0.08,18.82,1.3,0.08,16.67,1.94,-0.04,14.64,2.94,0.07,18.42,18.66,19.35,20.2,18.57,17.65,45445,0
5,11181.3,11853.8,11745.7,11972.1,12435.1,11946.6,10587.6,19.58,1.77,-0.02,21.53,0.52,-0.21,21.36,1.23,-0.24,22.04,1.6,-0.05,20.52,3,-0.03,15.76,3.28,0.05,21.33,21.84,22.35,23.59,23.49,19.09,45445,0
6,11225.6,12554.1,12599.1,12768,13398.5,12943,10524.8,23.98,2.25,-0.21,25.47,0.88,-0.41,27.46,1.43,-0.46,28.61,1.51,-0.41,28.26,5.02,0,15.61,3.51,0.06,26.02,25.94,28.43,29.71,33.28,19.18,45445,0
7,11690.7,13335.2,13409.2,13533.8,14205.8,13689.9,11045,24.88,1.6,-0.27,26.05,0.69,-0.55,29.27,0.7,-0.62,28.49,1.13,-0.52,30.81,2.65,-0.1,18.18,3.55,-0.03,26.21,26.19,29.35,29.1,33.36,21.7,45445,0
8,12643.7,14100.9,13832.2,14037.3,14523.8,14230.3,11719.8,27.58,0.95,-0.43,29.77,0.75,-0.55,30.82,1.24,-0.68,30.28,1.8,-0.72,31.17,2.75,-0.19,20.66,3.52,-0.18,28.1,29.97,31.38,31.36,33.73,24,45445,0
9,13574.7,14902,14417.9,14421.8,14997,14648.6,12542.2,33.24,1.8,-0.48,33.51,1.36,-0.6,33.65,1.37,-0.76,33,1.82,-0.72,34.64,2.6,-0.52,24.52,3.78,-0.2,34.56,34.27,34.26,34.1,36.72,28.1,45445,0
10,14286.2,15530.5,14851.1,14804.4,15465.6,15382.9,13292.8,36,1.53,-0.47,34.71,1.68,-0.6,35.36,1.58,-0.76,34.2,2.11,-0.72,36.99,2.84,-0.9,29.78,3.26,-0.33,37.06,35.79,36.18,35.59,38.93,32.71,45445,0
11,14927,16267,15369.3,15235.9,15895.1,15967.4,13786.8,40.93,1.39,-0.5,38.91,2.14,-0.77,39.08,1.9,-0.96,36.51,2.44,-0.75,38.28,1.61,-0.96,33.51,1.56,-0.28,41.82,40.28,40.02,38.2,38.93,34.79,45445,0
12,15500.1,17065.3,16080,15686.2,16385.6,16689.8,14398.7,45.47,1.31,-0.59,42.23,2.65,-0.92,40.89,1.1,-1.02,39.11,2.67,-0.8,38.38,1.48,-0.92,36.2,1.72,-0.3,46.19,43.96,40.97,40.98,38.94,37.62,45445,0
13,15758.5,17724.1,16637.9,16212.2,16913.7,17104.3,14786,52.62,1.37,-0.63,46.02,3.09,-1.04,45.43,1.4,-1.15,41.51,3.03,-0.82,40.56,1.34,-0.92,38.39,1.84,-0.25,53.36,48.07,45.68,43.72,40.98,39.98,45445,0
14,16099.3,18267.7,17117.2,16515.7,17163.4,17328,15157.5,62.43,0.58,-0.82,53.28,3.26,-1.39,48.8,1.25,-1.3,44.37,3.1,-0.95,45.45,0.11,-1.14,39.82,1.81,-0.24,62.19,55.15,48.75,46.52,44.42,41.39,45445,0
15,16369.1,18557.5,17381.2,16765.9,17342.7,17394.2,15375.7,72.55,-0.71,-1.12,60.33,3.31,-1.71,57.78,0.68,-1.59,48.85,2.56,-1.14,52.1,0.63,-1.48,43.08,2.49,-0.29,70.72,61.93,56.87,50.27,51.25,45.28,45445,1
16,16478.9,18843,17727,16985.6,17452.8,17426.9,15665.5,77.38,0.44,-1.29,63.52,2.23,-1.78,66.39,1.38,-1.63,52.65,2.5,-1.36,56.13,0.1,-1.59,49.28,3.25,-0.38,76.53,63.97,66.14,53.79,54.64,52.15,45445,0
17,16346.1,18676.1,17808,17078,17266.3,17317.2,15946.5,70.84,1.24,-1,65.12,2.95,-1.84,67.15,1.66,-1.68,52.17,2.26,-1.38,55.63,-0.14,-1.68,56.03,2.18,-0.53,71.08,66.23,67.13,53.05,53.81,57.68,45445,0
