datetime_beginning_ept,total_lmp_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da
4/29/2018 8:00:00 AM,31.64,29.35,2.48,-0.19
4/29/2018 9:00:00 AM,34.45,32.52,2.11,-0.18
4/29/2018 10:00:00 AM,32.56,30.79,1.93,-0.16
4/29/2018 11:00:00 AM,30.98,29.66,1.46,-0.14
4/29/2018 12:00:00 PM,30.06,28.49,1.72,-0.15
4/29/2018 1:00:00 PM,27.7,25.97,1.87,-0.14
4/29/2018 2:00:00 PM,26.47,24.53,2.07,-0.13
4/29/2018 3:00:00 PM,26.49,24.52,2.11,-0.14
4/29/2018 4:00:00 PM,27.24,25.14,2.27,-0.17
4/29/2018 5:00:00 PM,31.61,29.07,2.71,-0.17
4/29/2018 6:00:00 PM,33.55,31.2,2.56,-0.21
4/29/2018 7:00:00 PM,39.93,36.97,3.23,-0.27
4/29/2018 8:00:00 PM,47.33,44.21,3.49,-0.37
4/29/2018 9:00:00 PM,40.03,37.64,2.68,-0.29
4/29/2018 10:00:00 PM,30.69,29.07,1.76,-0.14
4/29/2018 11:00:00 PM,29.54,27.64,1.94,-0.04
4/30/2018 12:00:00 AM,27.02,23.45,3.63,-0.06
4/30/2018 1:00:00 AM,27.31,23.2,4.05,0.06
4/30/2018 2:00:00 AM,26.87,22.8,4.02,0.05
4/30/2018 3:00:00 AM,27.32,23.32,3.95,0.05
4/30/2018 4:00:00 AM,28.97,24.86,4.09,0.02
4/30/2018 5:00:00 AM,39.82,34.43,5.41,-0.02
4/30/2018 6:00:00 AM,52.6,46.99,5.77,-0.16
4/30/2018 7:00:00 AM,44.41,40.54,4.16,-0.29
4/30/2018 8:00:00 AM,42.24,39.33,3.16,-0.25
4/30/2018 9:00:00 AM,40.08,37.58,2.77,-0.27
4/30/2018 10:00:00 AM,38.73,36.17,2.84,-0.28
4/30/2018 11:00:00 AM,38.25,35.76,2.75,-0.26
4/30/2018 12:00:00 PM,38.09,35.21,3.14,-0.26
4/30/2018 1:00:00 PM,38.7,35.8,3.18,-0.28
4/30/2018 2:00:00 PM,37.68,34.6,3.36,-0.28
4/30/2018 3:00:00 PM,36.54,33.41,3.42,-0.29
4/30/2018 4:00:00 PM,35.97,33,3.22,-0.25
4/30/2018 5:00:00 PM,36.58,33.94,2.93,-0.29
4/30/2018 6:00:00 PM,34.53,31.93,2.87,-0.27
4/30/2018 7:00:00 PM,36.92,34.21,3.1,-0.39
4/30/2018 8:00:00 PM,42.77,40.47,2.95,-0.65
4/30/2018 9:00:00 PM,37.99,35.07,3.34,-0.42
4/30/2018 10:00:00 PM,26.09,23.81,2.48,-0.2
4/30/2018 11:00:00 PM,25.27,21.1,4.39,-0.22
5/1/2018 12:00:00 AM,25.01,21.17,4.04,-0.2
5/1/2018 1:00:00 AM,23.83,19.93,4.08,-0.18
5/1/2018 2:00:00 AM,23.57,19.66,4.06,-0.15
5/1/2018 3:00:00 AM,24.08,20.23,4.02,-0.17
5/1/2018 4:00:00 AM,25.58,21.7,4.09,-0.21
5/1/2018 5:00:00 AM,30.57,25.73,5.1,-0.26
5/1/2018 6:00:00 AM,41.01,35.21,6.33,-0.53
5/1/2018 7:00:00 AM,36.85,33.6,3.84,-0.59
5/1/2018 8:00:00 AM,34.6,31.56,3.45,-0.41
5/1/2018 9:00:00 AM,34.67,32.22,2.85,-0.4
5/1/2018 10:00:00 AM,35.81,33.25,2.93,-0.37
5/1/2018 11:00:00 AM,36.85,34.14,3.09,-0.38
5/1/2018 12:00:00 PM,39.16,36.25,3.2,-0.29
5/1/2018 1:00:00 PM,41.25,38.58,2.97,-0.3
5/1/2018 2:00:00 PM,41.12,38.58,2.87,-0.33
5/1/2018 3:00:00 PM,40.95,38.37,2.91,-0.33
5/1/2018 4:00:00 PM,40.87,38.76,2.41,-0.3
5/1/2018 5:00:00 PM,41,38.85,2.4,-0.25
5/1/2018 6:00:00 PM,38.99,37.09,2.15,-0.25
5/1/2018 7:00:00 PM,40.3,37.73,2.83,-0.26
5/1/2018 8:00:00 PM,44.79,43.04,2.6,-0.85
5/1/2018 9:00:00 PM,40.02,37.88,2.44,-0.3
5/1/2018 10:00:00 PM,30.93,28.82,2.24,-0.13
5/1/2018 11:00:00 PM,26.33,24.13,2.45,-0.25
5/2/2018 12:00:00 AM,26.12,22.73,3.48,-0.09
5/2/2018 1:00:00 AM,24.65,21.75,2.89,0.01
5/2/2018 2:00:00 AM,23.38,20.71,2.61,0.06
5/2/2018 3:00:00 AM,23.2,20.41,2.78,0.01
5/2/2018 4:00:00 AM,24,21.36,2.7,-0.06
5/2/2018 5:00:00 AM,27.56,25.18,2.6,-0.22
5/2/2018 6:00:00 AM,32.74,30.25,2.79,-0.3
5/2/2018 7:00:00 AM,33.54,31.26,2.55,-0.27
5/2/2018 8:00:00 AM,33.62,31.59,2.25,-0.22
5/2/2018 9:00:00 AM,35.62,33.68,2.18,-0.24
5/2/2018 10:00:00 AM,36.99,35.11,2.13,-0.25
5/2/2018 11:00:00 AM,38.47,37.33,1.37,-0.23
5/2/2018 12:00:00 PM,41.07,40.69,0.67,-0.29
5/2/2018 1:00:00 PM,47.15,46.11,1.41,-0.37
5/2/2018 2:00:00 PM,52.72,49.02,4.14,-0.44
5/2/2018 3:00:00 PM,58.54,54.32,4.79,-0.57
5/2/2018 4:00:00 PM,62.94,58.31,5.28,-0.65
5/2/2018 5:00:00 PM,58.88,55.21,4.24,-0.57
5/2/2018 6:00:00 PM,51.62,47.17,4.85,-0.4
5/2/2018 7:00:00 PM,47.71,45.23,2.88,-0.4
5/2/2018 8:00:00 PM,50.23,47.11,3.68,-0.56
5/2/2018 9:00:00 PM,41.95,42.56,-0.23,-0.38
5/2/2018 10:00:00 PM,34.48,33.83,0.85,-0.2
5/2/2018 11:00:00 PM,27.93,27.95,0.08,-0.1
5/3/2018 12:00:00 AM,23.09,22.29,0.89,-0.09
5/3/2018 1:00:00 AM,21.46,20.86,0.64,-0.04
5/3/2018 2:00:00 AM,20.51,19.73,0.77,0.01
5/3/2018 3:00:00 AM,19.91,18.99,0.9,0.02
5/3/2018 4:00:00 AM,20.93,19.56,1.38,-0.01
5/3/2018 5:00:00 AM,23.79,22.13,1.84,-0.18
5/3/2018 6:00:00 AM,30.83,29.29,1.84,-0.3
5/3/2018 7:00:00 AM,29.15,27.98,1.52,-0.35
5/3/2018 8:00:00 AM,29.91,29.48,0.76,-0.33
5/3/2018 9:00:00 AM,31.73,31.36,0.8,-0.43
5/3/2018 10:00:00 AM,36.94,35.95,1.55,-0.56
5/3/2018 11:00:00 AM,42.29,41.27,1.58,-0.56
5/3/2018 12:00:00 PM,43.97,43.17,1.45,-0.65
5/3/2018 1:00:00 PM,46.48,47.26,0.08,-0.86
5/3/2018 2:00:00 PM,54.93,55.22,0.79,-1.08
5/3/2018 3:00:00 PM,62.28,65.9,-2.21,-1.41
5/3/2018 4:00:00 PM,76.05,77.63,0.13,-1.71
5/3/2018 5:00:00 PM,72.68,74.18,0.14,-1.64
5/3/2018 6:00:00 PM,56.89,55.94,2.07,-1.12
5/3/2018 7:00:00 PM,50.68,49.18,2.39,-0.89
5/3/2018 8:00:00 PM,54.1,52.73,2.38,-1.01
5/3/2018 9:00:00 PM,40.35,40.79,0.18,-0.62
5/3/2018 10:00:00 PM,30.28,30.55,-0.03,-0.24
5/3/2018 11:00:00 PM,26.96,26.62,0.51,-0.17
5/4/2018 12:00:00 AM,25.64,24.93,0.7,0.01
5/4/2018 1:00:00 AM,23.02,22.14,0.78,0.1
5/4/2018 2:00:00 AM,21.76,20.55,1.08,0.13
5/4/2018 3:00:00 AM,21.41,19.88,1.39,0.14
5/4/2018 4:00:00 AM,22.16,20.33,1.69,0.14
5/4/2018 5:00:00 AM,27.02,24.95,2.08,-0.01
5/4/2018 6:00:00 AM,32.01,30.39,1.9,-0.28
5/4/2018 7:00:00 AM,31.76,31.03,1.04,-0.31
5/4/2018 8:00:00 AM,31.98,31.67,0.59,-0.28
5/4/2018 9:00:00 AM,36.11,35.71,0.82,-0.42
5/4/2018 10:00:00 AM,38.81,38.33,0.98,-0.5
5/4/2018 11:00:00 AM,40.53,41.08,0.03,-0.58
5/4/2018 12:00:00 PM,42.66,43.67,-0.27,-0.74
5/4/2018 1:00:00 PM,47.28,47.4,0.82,-0.94
5/4/2018 2:00:00 PM,55.92,55.59,1.43,-1.1
5/4/2018 3:00:00 PM,63.71,65.79,-0.54,-1.54
5/4/2018 4:00:00 PM,67.26,72.37,-3.26,-1.85
5/4/2018 5:00:00 PM,63.61,67.85,-2.55,-1.69
5/4/2018 6:00:00 PM,44.52,47.9,-2.43,-0.95
5/4/2018 7:00:00 PM,37.27,40.13,-2.05,-0.81
5/4/2018 8:00:00 PM,43.41,45.42,-1.05,-0.96
5/4/2018 9:00:00 PM,36.17,37.98,-0.99,-0.82
5/4/2018 10:00:00 PM,31.88,31.95,0.54,-0.61
5/4/2018 11:00:00 PM,26.28,26.74,-0.07,-0.39
5/5/2018 12:00:00 AM,29.3,26.37,3.11,-0.18
5/5/2018 1:00:00 AM,25.74,21.91,3.88,-0.05
5/5/2018 2:00:00 AM,26.05,21.9,4.07,0.08
5/5/2018 3:00:00 AM,24.75,20.64,3.96,0.15
5/5/2018 4:00:00 AM,24.64,20.38,4.1,0.16
5/5/2018 5:00:00 AM,24.83,20.92,4,-0.09
5/5/2018 6:00:00 AM,24.62,20.68,4.12,-0.18
5/5/2018 7:00:00 AM,26.06,22.49,3.74,-0.17
5/5/2018 8:00:00 AM,26.52,25.47,1.27,-0.22
5/5/2018 9:00:00 AM,30.49,29.7,1.11,-0.32
5/5/2018 10:00:00 AM,33.67,32.48,1.52,-0.33
5/5/2018 11:00:00 AM,34.05,33.16,1.29,-0.4
5/5/2018 12:00:00 PM,33.1,32.35,1.18,-0.43
5/5/2018 1:00:00 PM,33.38,32.36,1.49,-0.47
5/5/2018 2:00:00 PM,32.77,31.58,1.71,-0.52
5/5/2018 3:00:00 PM,32.52,31.45,1.68,-0.61
5/5/2018 4:00:00 PM,32.6,30.8,2.44,-0.64
5/5/2018 5:00:00 PM,32.23,30.66,2.2,-0.63
5/5/2018 6:00:00 PM,33.06,31.45,2.21,-0.6
5/5/2018 7:00:00 PM,33.81,32.11,2.28,-0.58
5/5/2018 8:00:00 PM,36.55,35.42,1.83,-0.7
5/5/2018 9:00:00 PM,36.4,34.09,2.78,-0.47
5/5/2018 10:00:00 PM,26.84,25.05,2.1,-0.31
5/5/2018 11:00:00 PM,24.94,23.63,1.58,-0.27
5/6/2018 12:00:00 AM,21.78,20.54,1.49,-0.25
5/6/2018 1:00:00 AM,21.3,19.38,2.09,-0.17
5/6/2018 2:00:00 AM,20.34,17.84,2.56,-0.06
5/6/2018 3:00:00 AM,20.15,17.28,2.87,0
5/6/2018 4:00:00 AM,20.07,16.82,3.2,0.05
5/6/2018 5:00:00 AM,20.75,17.28,3.49,-0.02
5/6/2018 6:00:00 AM,21,17.4,3.59,0.01
5/6/2018 7:00:00 AM,21.45,18,3.46,-0.01
5/6/2018 8:00:00 AM,21.88,19.37,2.73,-0.22
5/6/2018 9:00:00 AM,23.15,21.03,2.4,-0.28
5/6/2018 10:00:00 AM,24.27,23.68,0.89,-0.3
5/6/2018 11:00:00 AM,24.78,24.21,0.85,-0.28
5/6/2018 12:00:00 PM,24.76,24.23,0.85,-0.32
5/6/2018 1:00:00 PM,24.67,23.8,1.15,-0.28
5/6/2018 2:00:00 PM,24.1,23.16,1.22,-0.28
5/6/2018 3:00:00 PM,24.02,23.1,1.2,-0.28
5/6/2018 4:00:00 PM,25.03,22.29,3.03,-0.29
5/6/2018 5:00:00 PM,25.3,22.64,2.96,-0.3
5/6/2018 6:00:00 PM,24.74,21.98,3.03,-0.27
5/6/2018 7:00:00 PM,26.44,23.95,2.8,-0.31
5/6/2018 8:00:00 PM,33.23,30.69,3.05,-0.51
5/6/2018 9:00:00 PM,30.58,28.42,2.55,-0.39
5/6/2018 10:00:00 PM,22.5,19.85,2.77,-0.12
5/6/2018 11:00:00 PM,21.45,18.18,3.34,-0.07
5/7/2018 12:00:00 AM,21.27,18.75,2.59,-0.07
5/7/2018 1:00:00 AM,20.42,18.13,2.35,-0.06
5/7/2018 2:00:00 AM,20.27,17.62,2.68,-0.03
5/7/2018 3:00:00 AM,20.03,16.88,3.13,0.02
5/7/2018 4:00:00 AM,21.22,17.83,3.35,0.04
5/7/2018 5:00:00 AM,25.37,22.32,3.01,0.04
5/7/2018 6:00:00 AM,34.99,31.67,3.21,0.11
5/7/2018 7:00:00 AM,34.89,32.27,2.55,0.07
5/7/2018 8:00:00 AM,35.36,33.39,1.91,0.06
5/7/2018 9:00:00 AM,35.29,33.39,1.99,-0.09
5/7/2018 10:00:00 AM,35.65,33.43,2.38,-0.16
5/7/2018 11:00:00 AM,34.84,32.98,2.06,-0.2
5/7/2018 12:00:00 PM,35.7,33.41,2.5,-0.21
5/7/2018 1:00:00 PM,34.91,33.39,1.72,-0.2
5/7/2018 2:00:00 PM,34.36,32.7,1.86,-0.2
5/7/2018 3:00:00 PM,34.5,32.26,2.43,-0.19
5/7/2018 4:00:00 PM,34.52,32.43,2.31,-0.22
5/7/2018 5:00:00 PM,34.51,32.65,2.12,-0.26
5/7/2018 6:00:00 PM,32.52,30.85,1.93,-0.26
5/7/2018 7:00:00 PM,34.11,32.86,1.67,-0.42
5/7/2018 8:00:00 PM,38.01,37.06,1.69,-0.74
5/7/2018 9:00:00 PM,34.74,33.88,1.34,-0.48
5/7/2018 10:00:00 PM,25.41,24.28,1.23,-0.1
5/7/2018 11:00:00 PM,23.51,22.27,1.26,-0.02
5/8/2018 12:00:00 AM,21.92,20.39,1.58,-0.05
5/8/2018 1:00:00 AM,21.3,19.08,2.24,-0.02
5/8/2018 2:00:00 AM,21.34,19.3,2.04,0
5/8/2018 3:00:00 AM,21.18,18.57,2.58,0.03
5/8/2018 4:00:00 AM,22.25,19.08,3.16,0.01
5/8/2018 5:00:00 AM,25.1,21.47,3.65,-0.02
5/8/2018 6:00:00 AM,32.13,27.86,4.69,-0.42
5/8/2018 7:00:00 AM,30.18,28.19,2.4,-0.41
5/8/2018 8:00:00 AM,29.86,28.25,2.06,-0.45
5/8/2018 9:00:00 AM,32.01,30.21,2.27,-0.47
5/8/2018 10:00:00 AM,34.53,32.81,2.24,-0.52
5/8/2018 11:00:00 AM,35.06,33.27,2.33,-0.54
5/8/2018 12:00:00 PM,36.15,34.34,2.35,-0.54
5/8/2018 1:00:00 PM,35.95,34.3,2.18,-0.53
5/8/2018 2:00:00 PM,36.28,34.57,2.23,-0.52
5/8/2018 3:00:00 PM,36.12,34.58,2.06,-0.52
5/8/2018 4:00:00 PM,35.28,33.87,1.92,-0.51
5/8/2018 5:00:00 PM,35.13,33.47,2.15,-0.49
5/8/2018 6:00:00 PM,34.87,32.95,2.4,-0.48
5/8/2018 7:00:00 PM,33.46,31.59,2.4,-0.53
5/8/2018 8:00:00 PM,36.07,35.03,1.89,-0.85
5/8/2018 9:00:00 PM,33.78,32.4,1.92,-0.54
5/8/2018 10:00:00 PM,25.56,24.84,0.88,-0.16
5/8/2018 11:00:00 PM,22.77,21.8,1.01,-0.04
5/9/2018 12:00:00 AM,21.72,20.56,1.25,-0.09
5/9/2018 1:00:00 AM,20.68,19.3,1.44,-0.06
5/9/2018 2:00:00 AM,19.79,18.04,1.77,-0.02
5/9/2018 3:00:00 AM,19.88,17.25,2.61,0.02
5/9/2018 4:00:00 AM,21.36,18.29,3.1,-0.03
5/9/2018 5:00:00 AM,24.21,21.1,3.31,-0.2
5/9/2018 6:00:00 AM,28.02,24.2,4.26,-0.44
5/9/2018 7:00:00 AM,29.81,27.78,2.5,-0.47
5/9/2018 8:00:00 AM,30.07,28.04,2.43,-0.4
5/9/2018 9:00:00 AM,31.6,28.54,3.46,-0.4
5/9/2018 10:00:00 AM,34.11,31.05,3.52,-0.46
5/9/2018 11:00:00 AM,34.76,32.83,2.41,-0.48
5/9/2018 12:00:00 PM,37.25,35.11,2.67,-0.53
5/9/2018 1:00:00 PM,37.72,36.01,2.28,-0.57
5/9/2018 2:00:00 PM,38.85,36.68,2.74,-0.57
5/9/2018 3:00:00 PM,40.23,37.34,3.53,-0.64
5/9/2018 4:00:00 PM,39.88,38.13,2.38,-0.63
5/9/2018 5:00:00 PM,39.76,37.86,2.56,-0.66
5/9/2018 6:00:00 PM,36.8,35.12,2.2,-0.52
5/9/2018 7:00:00 PM,35.81,34.12,2.25,-0.56
5/9/2018 8:00:00 PM,37.75,36.35,2.14,-0.74
5/9/2018 9:00:00 PM,34.96,33.61,1.87,-0.52
5/9/2018 10:00:00 PM,26.56,25.07,1.69,-0.2
5/9/2018 11:00:00 PM,22.65,21.52,1.28,-0.15
5/10/2018 12:00:00 AM,21.66,20.97,0.86,-0.17
5/10/2018 1:00:00 AM,20.24,19.77,0.57,-0.1
5/10/2018 2:00:00 AM,19.45,18.94,0.54,-0.03
5/10/2018 3:00:00 AM,19.64,18.11,1.5,0.03
5/10/2018 4:00:00 AM,20.31,18.34,2.09,-0.12
5/10/2018 5:00:00 AM,23.88,21.06,3.11,-0.29
5/10/2018 6:00:00 AM,29.19,26.3,3.5,-0.61
5/10/2018 7:00:00 AM,29.89,28.1,2.57,-0.78
5/10/2018 8:00:00 AM,30.19,28.78,2.1,-0.69
5/10/2018 9:00:00 AM,33.48,31.83,2.35,-0.7
5/10/2018 10:00:00 AM,34.42,33.02,2.16,-0.76
5/10/2018 11:00:00 AM,35.86,34.5,2.16,-0.8
5/10/2018 12:00:00 PM,38.02,36.76,2.12,-0.86
5/10/2018 1:00:00 PM,39.94,38.57,2.32,-0.95
5/10/2018 2:00:00 PM,41.79,40.09,2.71,-1.01
5/10/2018 3:00:00 PM,42.91,42.06,1.95,-1.1
5/10/2018 4:00:00 PM,44.32,43.18,2.29,-1.15
5/10/2018 5:00:00 PM,44.46,43.27,2.36,-1.17
5/10/2018 6:00:00 PM,40.31,38.75,2.56,-1
5/10/2018 7:00:00 PM,38.57,36.63,2.82,-0.88
5/10/2018 8:00:00 PM,43.08,41.59,2.62,-1.13
5/10/2018 9:00:00 PM,37.5,36.63,1.65,-0.78
5/10/2018 10:00:00 PM,30.75,28.97,2.25,-0.47
5/10/2018 11:00:00 PM,27.08,25.34,1.98,-0.24
5/11/2018 12:00:00 AM,22.78,21.19,1.61,-0.02
5/11/2018 1:00:00 AM,20.69,18.98,1.71,0
5/11/2018 2:00:00 AM,20.08,18.35,1.72,0.01
5/11/2018 3:00:00 AM,20.15,17.27,2.86,0.02
5/11/2018 4:00:00 AM,20.5,17.56,2.93,0.01
5/11/2018 5:00:00 AM,25.32,21.4,4,-0.08
5/11/2018 6:00:00 AM,33.04,29.07,4.42,-0.45
5/11/2018 7:00:00 AM,31.03,28.54,2.98,-0.49
5/11/2018 8:00:00 AM,31.79,29.65,2.68,-0.54
5/11/2018 9:00:00 AM,34.89,31.97,3.51,-0.59
5/11/2018 10:00:00 AM,35.02,32.23,3.4,-0.61
5/11/2018 11:00:00 AM,36.74,34.59,2.77,-0.62
5/11/2018 12:00:00 PM,39.77,37.25,3.2,-0.68
5/11/2018 1:00:00 PM,41.97,38.99,3.75,-0.77
5/11/2018 2:00:00 PM,43.7,40.87,3.71,-0.88
5/11/2018 3:00:00 PM,44.42,41.19,4.2,-0.97
5/11/2018 4:00:00 PM,46.06,42.66,4.46,-1.06
5/11/2018 5:00:00 PM,44.02,40.97,4.07,-1.02
5/11/2018 6:00:00 PM,40.46,36.98,4.37,-0.89
5/11/2018 7:00:00 PM,37.02,34.06,3.7,-0.74
5/11/2018 8:00:00 PM,40.12,37.2,3.73,-0.81
5/11/2018 9:00:00 PM,35.86,33.11,3.45,-0.7
5/11/2018 10:00:00 PM,30.71,28.17,3.08,-0.54
5/11/2018 11:00:00 PM,26.43,24.48,2.24,-0.29
5/12/2018 12:00:00 AM,23.14,20.64,2.7,-0.2
5/12/2018 1:00:00 AM,21.99,19.38,2.78,-0.17
5/12/2018 2:00:00 AM,20.46,17.57,2.99,-0.1
5/12/2018 3:00:00 AM,20.16,17.28,2.96,-0.08
5/12/2018 4:00:00 AM,20.2,17.3,2.98,-0.08
5/12/2018 5:00:00 AM,21.6,18.49,3.26,-0.15
5/12/2018 6:00:00 AM,22.85,19.51,3.71,-0.37
5/12/2018 7:00:00 AM,24.29,21.9,2.86,-0.47
5/12/2018 8:00:00 AM,28.86,25.59,3.78,-0.51
5/12/2018 9:00:00 AM,32.18,30.22,2.57,-0.61
5/12/2018 10:00:00 AM,34.38,31.94,3.06,-0.62
5/12/2018 11:00:00 AM,38.4,36.66,2.42,-0.68
5/12/2018 12:00:00 PM,40.97,39.78,1.98,-0.79
5/12/2018 1:00:00 PM,42.17,42.16,0.89,-0.88
5/12/2018 2:00:00 PM,43.62,44.35,0.1,-0.83
5/12/2018 3:00:00 PM,47.13,49.32,-1.17,-1.02
5/12/2018 4:00:00 PM,48.39,53.17,-3.69,-1.09
5/12/2018 5:00:00 PM,49.46,55.73,-5.07,-1.2
5/12/2018 6:00:00 PM,42.54,47.36,-3.71,-1.11
5/12/2018 7:00:00 PM,40.03,42.48,-1.59,-0.86
5/12/2018 8:00:00 PM,41.67,43.53,-0.86,-1
5/12/2018 9:00:00 PM,40.2,43.3,-2.18,-0.92
5/12/2018 10:00:00 PM,32.48,32.22,0.74,-0.48
5/12/2018 11:00:00 PM,28.13,27.86,0.66,-0.39
5/13/2018 12:00:00 AM,21.3,20.03,1.48,-0.21
5/13/2018 1:00:00 AM,20.05,18.59,1.63,-0.17
5/13/2018 2:00:00 AM,19.4,18.1,1.38,-0.08
5/13/2018 3:00:00 AM,18.94,17.39,1.6,-0.05
5/13/2018 4:00:00 AM,18.64,16.71,1.95,-0.02
5/13/2018 5:00:00 AM,19.01,17.03,2.05,-0.07
5/13/2018 6:00:00 AM,19.32,17.27,2.13,-0.08
5/13/2018 7:00:00 AM,20.99,19.03,2.08,-0.12
5/13/2018 8:00:00 AM,22.8,21.37,1.69,-0.26
5/13/2018 9:00:00 AM,26.04,24.87,1.52,-0.35
5/13/2018 10:00:00 AM,28.56,26.96,2.14,-0.54
5/13/2018 11:00:00 AM,31.29,29.64,2.25,-0.6
5/13/2018 12:00:00 PM,33.68,31.91,2.4,-0.63
5/13/2018 1:00:00 PM,36.76,34.63,2.89,-0.76
5/13/2018 2:00:00 PM,38.56,36.1,3.31,-0.85
5/13/2018 3:00:00 PM,38.33,36.29,2.99,-0.95
5/13/2018 4:00:00 PM,40.81,38.37,3.46,-1.02
5/13/2018 5:00:00 PM,41.48,39.14,3.42,-1.08
5/13/2018 6:00:00 PM,39.41,37.49,2.99,-1.07
5/13/2018 7:00:00 PM,36.91,35.6,2.26,-0.95
5/13/2018 8:00:00 PM,38.04,37.77,1.28,-1.01
5/13/2018 9:00:00 PM,37.03,36.24,1.58,-0.79
5/13/2018 10:00:00 PM,27.11,26.27,1.33,-0.49
5/13/2018 11:00:00 PM,23.43,23.11,0.73,-0.41
5/14/2018 12:00:00 AM,21.51,20.88,0.93,-0.3
5/14/2018 1:00:00 AM,20.13,19.54,0.8,-0.21
5/14/2018 2:00:00 AM,19.71,19.06,0.77,-0.12
5/14/2018 3:00:00 AM,19.59,18.64,1.05,-0.1
5/14/2018 4:00:00 AM,19.92,18.62,1.36,-0.06
5/14/2018 5:00:00 AM,23.74,22.11,1.69,-0.06
5/14/2018 6:00:00 AM,30.14,27.15,3.07,-0.08
5/14/2018 7:00:00 AM,32.58,30.32,2.42,-0.16
5/14/2018 8:00:00 AM,37.12,33.84,3.41,-0.13
5/14/2018 9:00:00 AM,38.52,35.05,3.78,-0.31
5/14/2018 10:00:00 AM,46.11,40.79,5.79,-0.47
5/14/2018 11:00:00 AM,46.95,43.65,4.01,-0.71
5/14/2018 12:00:00 PM,50.09,45.98,4.87,-0.76
5/14/2018 1:00:00 PM,57.47,52,6.28,-0.81
5/14/2018 2:00:00 PM,69.7,63.03,7.61,-0.94
5/14/2018 3:00:00 PM,77.73,71.25,7.58,-1.1
5/14/2018 4:00:00 PM,82.7,75.96,8.02,-1.28
5/14/2018 5:00:00 PM,82.99,76.62,7.65,-1.28
5/14/2018 6:00:00 PM,65.17,60.96,5.24,-1.03
5/14/2018 7:00:00 PM,53.24,50.07,4.12,-0.95
5/14/2018 8:00:00 PM,57.49,54.65,3.84,-1
5/14/2018 9:00:00 PM,47.76,45.25,3.29,-0.78
5/14/2018 10:00:00 PM,40.12,36.04,4.56,-0.48
5/14/2018 11:00:00 PM,31,28.92,2.3,-0.22
5/15/2018 12:00:00 AM,24.05,22.73,1.39,-0.07
5/15/2018 1:00:00 AM,20.49,18.76,1.73,0
5/15/2018 2:00:00 AM,19.57,17.75,1.78,0.04
5/15/2018 3:00:00 AM,18.93,16.35,2.54,0.04
5/15/2018 4:00:00 AM,19.87,17.1,2.72,0.05
5/15/2018 5:00:00 AM,23.2,20.18,3.12,-0.1
5/15/2018 6:00:00 AM,31.07,27.45,3.86,-0.24
5/15/2018 7:00:00 AM,32.3,30.51,2.39,-0.6
5/15/2018 8:00:00 AM,35.81,34.03,2.49,-0.71
5/15/2018 9:00:00 AM,38.45,36.44,2.68,-0.67
5/15/2018 10:00:00 AM,46.12,44.19,2.86,-0.93
5/15/2018 11:00:00 AM,48.27,48.63,0.64,-1
5/15/2018 12:00:00 PM,51.8,53.21,-0.36,-1.05
5/15/2018 1:00:00 PM,61.98,63.86,-0.51,-1.37
5/15/2018 2:00:00 PM,77.72,78.66,0.8,-1.74
5/15/2018 3:00:00 PM,84.7,96,-8.96,-2.34
5/15/2018 4:00:00 PM,80.24,84.5,-2.21,-2.05
5/15/2018 5:00:00 PM,74.47,76.61,-0.22,-1.92
5/15/2018 6:00:00 PM,50.9,50.92,1.23,-1.25
5/15/2018 7:00:00 PM,44.16,43.76,1.47,-1.07
5/15/2018 8:00:00 PM,43.91,46.04,-0.99,-1.14
5/15/2018 9:00:00 PM,39.79,40.48,0.21,-0.9
5/15/2018 10:00:00 PM,32.06,30.25,2.36,-0.55
5/15/2018 11:00:00 PM,27.46,25.94,1.79,-0.27
5/16/2018 12:00:00 AM,24.6,23.72,1.14,-0.26
5/16/2018 1:00:00 AM,22.75,21.75,1.19,-0.19
5/16/2018 2:00:00 AM,22.08,21.1,1.12,-0.14
5/16/2018 3:00:00 AM,20.96,19.79,1.28,-0.11
5/16/2018 4:00:00 AM,21.63,19.97,1.75,-0.09
5/16/2018 5:00:00 AM,28.19,25.88,2.53,-0.22
5/16/2018 6:00:00 AM,32.67,30.24,3.08,-0.65
5/16/2018 7:00:00 AM,33.14,31.39,2.45,-0.7
5/16/2018 8:00:00 AM,35.02,33.86,1.89,-0.73
5/16/2018 9:00:00 AM,37.3,35.72,2.41,-0.83
5/16/2018 10:00:00 AM,39.83,37.92,2.92,-1.01
5/16/2018 11:00:00 AM,40.26,39.33,2.06,-1.13
5/16/2018 12:00:00 PM,41.44,39.46,3.15,-1.17
5/16/2018 1:00:00 PM,43.39,40.89,3.74,-1.24
5/16/2018 2:00:00 PM,44.47,41.72,4.12,-1.37
5/16/2018 3:00:00 PM,47.14,44.02,4.66,-1.54
5/16/2018 4:00:00 PM,47.5,44.68,4.39,-1.57
5/16/2018 5:00:00 PM,47.56,45.48,3.62,-1.54
5/16/2018 6:00:00 PM,42.24,41.26,2.35,-1.37
5/16/2018 7:00:00 PM,39.89,39.31,1.78,-1.2
5/16/2018 8:00:00 PM,41.86,41.52,1.72,-1.38
5/16/2018 9:00:00 PM,39.58,38.67,1.89,-0.98
5/16/2018 10:00:00 PM,32.21,30.98,1.88,-0.65
5/16/2018 11:00:00 PM,25.37,24.33,1.47,-0.43
