time,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,total_lmp_da,total_lmp_da,total_lmp_da,total_lmp_da,total_lmp_da,total_lmp_da,outage,peak_bi
9,2204.5,2166.2,1741.8,1845.3,2249.5,1963.9,1924.8,24.97,3.25,0.82,21.79,1.72,0.48,25.69,1.71,0.94,26.15,2.48,0.91,24.43,1.61,0.37,25.66,1.6,1.1,29.04,23.99,28.34,29.54,26.41,28.36,19186,0
10,2265.3,2222,1847.5,1984.8,2345.3,2038.8,1976.2,27.29,5.21,0.98,24.58,2.76,0.69,30.15,5.31,1.21,29.58,5.6,1.21,26.78,4.76,0.57,27.42,3.66,1.08,33.48,28.03,36.67,36.39,32.11,32.16,19186,0
11,2307.1,2227.4,1957.5,2097.3,2474.5,2100.4,1999.9,29.55,7.37,1.25,26.33,3.81,1.05,34.36,9.73,1.11,34.12,10.2,1.49,29.48,8.11,0.82,30.56,5.48,1.33,38.17,31.19,45.2,45.81,38.41,37.37,19186,0
12,2382.6,2266.1,2012.4,2219.8,2614.6,2181.1,2038.9,32.51,9.48,1.49,28.72,5.58,1.14,35.34,11.8,1.07,37.17,14.9,1.34,31.91,13.87,1,32.01,7.53,1.12,43.48,35.44,48.21,53.41,46.78,40.66,19186,0
13,2442.5,2294,1996.6,2337.1,2691.8,2275,2077.6,33.34,12.22,1.64,30.78,7.26,1.14,37.03,14.25,1.22,41.16,23.34,1.65,35.47,19.07,1.33,35.03,9.87,1.09,47.2,39.18,52.5,66.15,55.87,45.99,19186,0
14,2520.1,2323.5,1947.7,2446.8,2676.3,2369.5,2107.9,34.61,14.97,1.99,31.04,8.73,1.32,41.01,17.28,1.25,46.76,27.9,2.25,36.42,23.32,1.13,34.43,11.19,1.09,51.57,41.09,59.54,76.91,60.87,46.71,19186,0
15,2534.4,2382.5,1934,2499.1,2678.3,2460.2,2124.8,35.6,17.64,2.1,32.04,10.67,1.35,46.19,19.32,1.37,55.75,31,2.67,40.99,32.01,1.08,34.51,11.44,0.97,55.34,44.06,66.88,89.42,74.08,46.92,19186,0
16,2528.1,2450.2,2010.1,2455.6,2669.8,2536.8,2161.7,38.72,17.07,2.38,33.49,14.44,1.51,52.54,21.43,1.3,57.87,33.57,2.83,48.7,30.06,1.36,37.75,11.63,0.98,58.17,49.44,75.27,94.27,80.12,50.36,19186,1
17,2550.4,2392.2,2076.7,2294.3,2578.2,2596.5,2181.1,36.44,13.46,2.03,34.43,10.61,1.15,47.25,20.77,1.1,60.73,30.87,2.93,49.84,30.66,1.34,38.36,11.3,1.06,51.93,46.19,69.12,94.53,81.84,50.72,19186,0
18,2505.6,2360.9,2071.2,2145.3,2403.4,2602.4,2174.4,33.12,11.32,1.68,31.24,9.47,1.1,34.75,17.85,0.73,44.24,21.74,1.97,41,22.99,1.19,34.24,10.74,1.18,46.12,41.81,53.33,67.95,65.18,46.16,19186,0
19,2403,2296.4,2030.4,2056.2,2256,2541.2,2127.5,30.85,7.8,1.51,28.49,6.32,1.04,32.12,13.47,0.91,38.33,16.04,1.66,36.68,17.74,1.23,32.65,9.56,1.06,40.16,35.85,46.5,56.03,55.65,43.27,19186,0
20,2348,2246.4,1997,1975.8,2155.3,2480.7,2056,29.74,5.7,1.39,28.4,4.61,1.01,32.18,10.61,0.92,35.49,9.09,1.44,34.77,11.4,0.74,33.43,5.23,1.09,36.83,34.02,43.71,46.02,46.91,39.75,19186,0
21,2322.8,2220.2,2006,1948.3,2106,2452.3,2029.9,26.8,3.43,1.13,26.88,2.31,1.21,29.84,6.93,1.13,33.42,5.19,1.7,32.16,8.37,0.82,30.84,2.9,1.25,31.36,30.4,37.9,40.31,41.35,34.99,19186,0
22,2194.8,2109.8,1934.8,1860.5,1965.6,2289.5,1912.6,23.4,2.13,0.78,23.32,0.99,0.72,25.18,2.68,0.82,25.77,2.1,1.2,24.48,1.9,0.56,23.74,1.07,0.91,26.31,25.03,28.68,29.07,26.94,25.72,19186,0
23,2019.4,1940.6,1830.6,1722.6,1793.3,2065.2,1742.8,20.18,0.58,0.83,20.79,0.37,0.43,22.86,0.59,0.66,22.14,0.21,0.8,20.99,0.26,0.61,20.71,0.47,0.72,21.59,21.59,24.11,23.15,21.86,21.9,19186,0
0,1892.7,1811.8,1730.1,1599.7,1645.2,1912.5,1633.4,17.48,0.12,0.54,18.73,0.52,0.46,21.14,0.23,0.1,21.81,0.14,0.77,18.74,0.13,0.57,19.26,0.2,0.42,18.14,19.71,21.47,22.72,19.44,19.88,23321,0
1,1785.2,1724.3,1656.1,1508.9,1545.2,1791.6,1543.5,17.22,0.2,0.59,17.75,0.65,0.42,20.71,0.2,0.27,20.03,0.18,0.71,18.38,0.12,0.6,18.08,0.18,0.53,18.01,18.82,21.18,20.92,19.1,18.79,23321,0
2,1719.6,1658.1,1614.7,1444.5,1488.7,1707.2,1483.4,16.6,0.15,0.57,17.38,0.6,0.5,19.54,0.29,0.31,19.32,0.18,0.58,17.47,0.1,0.63,17.15,0.17,0.47,17.32,18.48,20.14,20.08,18.2,17.79,23321,0
3,1697.8,1629.6,1597.2,1405.9,1456.4,1657.8,1458.3,15.93,0.13,0.53,17.01,0.57,0.57,18.35,0.36,0.34,18.36,0.21,0.54,17.11,0.11,0.62,16.35,0.16,0.42,16.59,18.15,19.05,19.11,17.84,16.93,23321,0
4,1711.4,1643.1,1614,1385.8,1444.4,1656.8,1474.9,16.21,0.16,0.48,17.07,0.57,0.6,17.44,0.34,0.27,17.99,0.24,0.51,17.43,0.09,0.63,16.86,0.23,0.48,16.85,18.24,18.05,18.74,18.15,17.57,23321,0
5,1808.5,1730.4,1718.4,1390.9,1464,1724.9,1559.1,17.27,0.23,0.5,17.9,0.65,0.52,17.2,0.44,0.29,18.13,0.27,0.57,18.83,0.21,0.52,18.6,0.25,0.47,18,19.07,17.93,18.97,19.56,19.32,23321,0
6,1951.8,1873.4,1867.6,1390.8,1478.3,1841,1673.9,19.84,0.27,0.36,19.77,0.74,0.6,16.98,0.47,0.28,18.75,0.39,0.58,20.17,0.33,0.47,20.31,0.34,0.39,20.47,21.11,17.73,19.72,20.97,21.04,23321,0
7,2098.9,2026.2,2008.9,1465.9,1558.4,1995.6,1803.8,20.31,0.17,0.3,21.77,0.48,0.55,18.76,0.52,0.22,20.15,0.47,0.56,22.3,0.33,0.57,21.43,0.34,0.37,20.78,22.8,19.5,21.18,23.2,22.14,23321,0
8,2205.6,2107.3,2100.5,1606.5,1702.7,2130.2,1888.9,21.07,0.34,0.4,22.55,1.08,0.76,19.95,0.59,0.06,22.52,0.7,0.68,23.71,0.61,0.5,22.36,0.72,0.41,21.81,24.39,20.6,23.9,24.82,23.49,23321,0
9,2312.7,2204.5,2166.2,1741.8,1845.3,2249.5,1963.9,22.32,1.42,1.01,24.97,3.25,0.82,21.79,1.72,0.48,25.69,1.71,0.94,26.15,2.48,0.91,24.43,1.61,0.37,24.75,29.04,23.99,28.34,29.54,26.41,23321,0
10,2462.5,2265.3,2222,1847.5,1984.8,2345.3,2038.8,25.02,3.13,1.26,27.29,5.21,0.98,24.58,2.76,0.69,30.15,5.31,1.21,29.58,5.6,1.21,26.78,4.76,0.57,29.41,33.48,28.03,36.67,36.39,32.11,23321,0
11,2585.3,2307.1,2227.4,1957.5,2097.3,2474.5,2100.4,27.32,6.19,1.45,29.55,7.37,1.25,26.33,3.81,1.05,34.36,9.73,1.11,34.12,10.2,1.49,29.48,8.11,0.82,34.96,38.17,31.19,45.2,45.81,38.41,23321,0
12,2715.5,2382.6,2266.1,2012.4,2219.8,2614.6,2181.1,29.8,9.7,1.59,32.51,9.48,1.49,28.72,5.58,1.14,35.34,11.8,1.07,37.17,14.9,1.34,31.91,13.87,1,41.09,43.48,35.44,48.21,53.41,46.78,23321,0
13,2811.8,2442.5,2294,1996.6,2337.1,2691.8,2275,33.28,12.1,1.92,33.34,12.22,1.64,30.78,7.26,1.14,37.03,14.25,1.22,41.16,23.34,1.65,35.47,19.07,1.33,47.3,47.2,39.18,52.5,66.15,55.87,23321,0
14,2872.1,2520.1,2323.5,1947.7,2446.8,2676.3,2369.5,34.63,13.5,2.15,34.61,14.97,1.99,31.04,8.73,1.32,41.01,17.28,1.25,46.76,27.9,2.25,36.42,23.32,1.13,50.28,51.57,41.09,59.54,76.91,60.87,23321,0
15,2876.6,2534.4,2382.5,1934,2499.1,2678.3,2460.2,35.35,12.83,2.16,35.6,17.64,2.1,32.04,10.67,1.35,46.19,19.32,1.37,55.75,31,2.67,40.99,32.01,1.08,50.34,55.34,44.06,66.88,89.42,74.08,23321,0
16,2778.8,2528.1,2450.2,2010.1,2455.6,2669.8,2536.8,37.64,14.17,2.29,38.72,17.07,2.38,33.49,14.44,1.51,52.54,21.43,1.3,57.87,33.57,2.83,48.7,30.06,1.36,54.1,58.17,49.44,75.27,94.27,80.12,23321,1
17,2666,2550.4,2392.2,2076.7,2294.3,2578.2,2596.5,37.16,11.14,2.18,36.44,13.46,2.03,34.43,10.61,1.15,47.25,20.77,1.1,60.73,30.87,2.93,49.84,30.66,1.34,50.48,51.93,46.19,69.12,94.53,81.84,23321,0
18,2605.9,2505.6,2360.9,2071.2,2145.3,2403.4,2602.4,32.86,7.85,1.76,33.12,11.32,1.68,31.24,9.47,1.1,34.75,17.85,0.73,44.24,21.74,1.97,41,22.99,1.19,42.47,46.12,41.81,53.33,67.95,65.18,23321,0
19,2571.2,2403,2296.4,2030.4,2056.2,2256,2541.2,31.15,6.09,1.65,30.85,7.8,1.51,28.49,6.32,1.04,32.12,13.47,0.91,38.33,16.04,1.66,36.68,17.74,1.23,38.89,40.16,35.85,46.5,56.03,55.65,23321,0
20,2491.7,2348,2246.4,1997,1975.8,2155.3,2480.7,29.79,3.65,1.73,29.74,5.7,1.39,28.4,4.61,1.01,32.18,10.61,0.92,35.49,9.09,1.44,34.77,11.4,0.74,35.17,36.83,34.02,43.71,46.02,46.91,23321,0
21,2412.4,2322.8,2220.2,2006,1948.3,2106,2452.3,27.29,2.75,1.29,26.8,3.43,1.13,26.88,2.31,1.21,29.84,6.93,1.13,33.42,5.19,1.7,32.16,8.37,0.82,31.33,31.36,30.4,37.9,40.31,41.35,23321,0
22,2240.1,2194.8,2109.8,1934.8,1860.5,1965.6,2289.5,22.91,1.36,1.12,23.4,2.13,0.78,23.32,0.99,0.72,25.18,2.68,0.82,25.77,2.1,1.2,24.48,1.9,0.56,25.39,26.31,25.03,28.68,29.07,26.94,23321,0
23,2007.2,2019.4,1940.6,1830.6,1722.6,1793.3,2065.2,21.1,0.29,0.82,20.18,0.58,0.83,20.79,0.37,0.43,22.86,0.59,0.66,22.14,0.21,0.8,20.99,0.26,0.61,22.21,21.59,21.59,24.11,23.15,21.86,23321,0
0,1821.3,1892.7,1811.8,1730.1,1599.7,1645.2,1912.5,19.61,0.1,0.67,17.48,0.12,0.54,18.73,0.52,0.46,21.14,0.23,0.1,21.81,0.14,0.77,18.74,0.13,0.57,20.38,18.14,19.71,21.47,22.72,19.44,21491,0
1,1696.6,1785.2,1724.3,1656.1,1508.9,1545.2,1791.6,18.2,0.14,0.65,17.22,0.2,0.59,17.75,0.65,0.42,20.71,0.2,0.27,20.03,0.18,0.71,18.38,0.12,0.6,18.99,18.01,18.82,21.18,20.92,19.1,21491,0
2,1616.7,1719.6,1658.1,1614.7,1444.5,1488.7,1707.2,17.51,0.18,0.56,16.6,0.15,0.57,17.38,0.6,0.5,19.54,0.29,0.31,19.32,0.18,0.58,17.47,0.1,0.63,18.25,17.32,18.48,20.14,20.08,18.2,21491,0
3,1566.5,1697.8,1629.6,1597.2,1405.9,1456.4,1657.8,17.04,0.18,0.51,15.93,0.13,0.53,17.01,0.57,0.57,18.35,0.36,0.34,18.36,0.21,0.54,17.11,0.11,0.62,17.73,16.59,18.15,19.05,19.11,17.84,21491,0
4,1571,1711.4,1643.1,1614,1385.8,1444.4,1656.8,16.95,0.17,0.49,16.21,0.16,0.48,17.07,0.57,0.6,17.44,0.34,0.27,17.99,0.24,0.51,17.43,0.09,0.63,17.61,16.85,18.24,18.05,18.74,18.15,21491,0
5,1636.8,1808.5,1730.4,1718.4,1390.9,1464,1724.9,18.21,0.15,0.61,17.27,0.23,0.5,17.9,0.65,0.52,17.2,0.44,0.29,18.13,0.27,0.57,18.83,0.21,0.52,18.97,18,19.07,17.93,18.97,19.56,21491,0
6,1744.7,1951.8,1873.4,1867.6,1390.8,1478.3,1841,19.84,0.23,0.61,19.84,0.27,0.36,19.77,0.74,0.6,16.98,0.47,0.28,18.75,0.39,0.58,20.17,0.33,0.47,20.68,20.47,21.11,17.73,19.72,20.97,21491,0
7,1897.2,2098.9,2026.2,2008.9,1465.9,1558.4,1995.6,21.85,0.07,0.64,20.31,0.17,0.3,21.77,0.48,0.55,18.76,0.52,0.22,20.15,0.47,0.56,22.3,0.33,0.57,22.56,20.78,22.8,19.5,21.18,23.2,21491,0
8,1997.5,2205.6,2107.3,2100.5,1606.5,1702.7,2130.2,22.48,0.33,0.79,21.07,0.34,0.4,22.55,1.08,0.76,19.95,0.59,0.06,22.52,0.7,0.68,23.71,0.61,0.5,23.6,21.81,24.39,20.6,23.9,24.82,21491,0
9,2097.1,2312.7,2204.5,2166.2,1741.8,1845.3,2249.5,24.86,0.44,1,22.32,1.42,1.01,24.97,3.25,0.82,21.79,1.72,0.48,25.69,1.71,0.94,26.15,2.48,0.91,26.3,24.75,29.04,23.99,28.34,29.54,21491,0
10,2205.2,2462.5,2265.3,2222,1847.5,1984.8,2345.3,27.05,1.43,1.05,25.02,3.13,1.26,27.29,5.21,0.98,24.58,2.76,0.69,30.15,5.31,1.21,29.58,5.6,1.21,29.53,29.41,33.48,28.03,36.67,36.39,21491,0
11,2292.3,2585.3,2307.1,2227.4,1957.5,2097.3,2474.5,31.11,6.01,1.28,27.32,6.19,1.45,29.55,7.37,1.25,26.33,3.81,1.05,34.36,9.73,1.11,34.12,10.2,1.49,38.4,34.96,38.17,31.19,45.2,45.81,21491,0
12,2376.4,2715.5,2382.6,2266.1,2012.4,2219.8,2614.6,35.26,8.97,1.63,29.8,9.7,1.59,32.51,9.48,1.49,28.72,5.58,1.14,35.34,11.8,1.07,37.17,14.9,1.34,45.86,41.09,43.48,35.44,48.21,53.41,21491,0
13,2482.1,2811.8,2442.5,2294,1996.6,2337.1,2691.8,38.78,11.84,1.56,33.28,12.1,1.92,33.34,12.22,1.64,30.78,7.26,1.14,37.03,14.25,1.22,41.16,23.34,1.65,52.18,47.3,47.2,39.18,52.5,66.15,21491,0
14,2558.2,2872.1,2520.1,2323.5,1947.7,2446.8,2676.3,39.42,12.8,1.79,34.63,13.5,2.15,34.61,14.97,1.99,31.04,8.73,1.32,41.01,17.28,1.25,46.76,27.9,2.25,54.01,50.28,51.57,41.09,59.54,76.91,21491,0
15,2605.7,2876.6,2534.4,2382.5,1934,2499.1,2678.3,42.53,11.76,1.76,35.35,12.83,2.16,35.6,17.64,2.1,32.04,10.67,1.35,46.19,19.32,1.37,55.75,31,2.67,56.05,50.34,55.34,44.06,66.88,89.42,21491,1
16,2661.5,2778.8,2528.1,2450.2,2010.1,2455.6,2669.8,50.24,12.32,1.74,37.64,14.17,2.29,38.72,17.07,2.38,33.49,14.44,1.51,52.54,21.43,1.3,57.87,33.57,2.83,64.3,54.1,58.17,49.44,75.27,94.27,21491,0
17,2668.2,2666,2550.4,2392.2,2076.7,2294.3,2578.2,48.48,9.54,1.67,37.16,11.14,2.18,36.44,13.46,2.03,34.43,10.61,1.15,47.25,20.77,1.1,60.73,30.87,2.93,59.69,50.48,51.93,46.19,69.12,94.53,21491,0
18,2638.5,2605.9,2505.6,2360.9,2071.2,2145.3,2403.4,40.56,7.44,1.74,32.86,7.85,1.76,33.12,11.32,1.68,31.24,9.47,1.1,34.75,17.85,0.73,44.24,21.74,1.97,49.74,42.47,46.12,41.81,53.33,67.95,21491,0
19,2554.5,2571.2,2403,2296.4,2030.4,2056.2,2256,36.77,7.06,1.21,31.15,6.09,1.65,30.85,7.8,1.51,28.49,6.32,1.04,32.12,13.47,0.91,38.33,16.04,1.66,45.04,38.89,40.16,35.85,46.5,56.03,21491,0
20,2426.3,2491.7,2348,2246.4,1997,1975.8,2155.3,35.49,5.15,1.11,29.79,3.65,1.73,29.74,5.7,1.39,28.4,4.61,1.01,32.18,10.61,0.92,35.49,9.09,1.44,41.75,35.17,36.83,34.02,43.71,46.02,21491,0
21,2354.5,2412.4,2322.8,2220.2,2006,1948.3,2106,33.21,3.06,1.05,27.29,2.75,1.29,26.8,3.43,1.13,26.88,2.31,1.21,29.84,6.93,1.13,33.42,5.19,1.7,37.32,31.33,31.36,30.4,37.9,40.31,21491,0
22,2198.4,2240.1,2194.8,2109.8,1934.8,1860.5,1965.6,26.57,1.01,1,22.91,1.36,1.12,23.4,2.13,0.78,23.32,0.99,0.72,25.18,2.68,0.82,25.77,2.1,1.2,28.58,25.39,26.31,25.03,28.68,29.07,21491,0
23,1985.2,2007.2,2019.4,1940.6,1830.6,1722.6,1793.3,22.84,-0.99,0.74,21.1,0.29,0.82,20.18,0.58,0.83,20.79,0.37,0.43,22.86,0.59,0.66,22.14,0.21,0.8,22.59,22.21,21.59,21.59,24.11,23.15,21491,0
0,1821,1821.3,1892.7,1811.8,1730.1,1599.7,1645.2,21.27,-1.06,0.64,19.61,0.1,0.67,17.48,0.12,0.54,18.73,0.52,0.46,21.14,0.23,0.1,21.81,0.14,0.77,20.85,20.38,18.14,19.71,21.47,22.72,19830,0
1,1709,1696.6,1785.2,1724.3,1656.1,1508.9,1545.2,20.66,-1.18,0.72,18.2,0.14,0.65,17.22,0.2,0.59,17.75,0.65,0.42,20.71,0.2,0.27,20.03,0.18,0.71,20.2,18.99,18.01,18.82,21.18,20.92,19830,0
2,1630.7,1616.7,1719.6,1658.1,1614.7,1444.5,1488.7,18.96,-0.58,0.59,17.51,0.18,0.56,16.6,0.15,0.57,17.38,0.6,0.5,19.54,0.29,0.31,19.32,0.18,0.58,18.97,18.25,17.32,18.48,20.14,20.08,19830,0
3,1589.1,1566.5,1697.8,1629.6,1597.2,1405.9,1456.4,17.92,-0.22,0.55,17.04,0.18,0.51,15.93,0.13,0.53,17.01,0.57,0.57,18.35,0.36,0.34,18.36,0.21,0.54,18.25,17.73,16.59,18.15,19.05,19.11,19830,0
4,1591.2,1571,1711.4,1643.1,1614,1385.8,1444.4,18.18,-0.38,0.52,16.95,0.17,0.49,16.21,0.16,0.48,17.07,0.57,0.6,17.44,0.34,0.27,17.99,0.24,0.51,18.32,17.61,16.85,18.24,18.05,18.74,19830,0
5,1661.7,1636.8,1808.5,1730.4,1718.4,1390.9,1464,19.52,-0.74,0.52,18.21,0.15,0.61,17.27,0.23,0.5,17.9,0.65,0.52,17.2,0.44,0.29,18.13,0.27,0.57,19.3,18.97,18,19.07,17.93,18.97,19830,0
6,1768.7,1744.7,1951.8,1873.4,1867.6,1390.8,1478.3,21.38,-0.75,0.55,19.84,0.23,0.61,19.84,0.27,0.36,19.77,0.74,0.6,16.98,0.47,0.28,18.75,0.39,0.58,21.18,20.68,20.47,21.11,17.73,19.72,19830,0
7,1908.8,1897.2,2098.9,2026.2,2008.9,1465.9,1558.4,22.27,-0.13,0.44,21.85,0.07,0.64,20.31,0.17,0.3,21.77,0.48,0.55,18.76,0.52,0.22,20.15,0.47,0.56,22.58,22.56,20.78,22.8,19.5,21.18,19830,0
8,2056,1997.5,2205.6,2107.3,2100.5,1606.5,1702.7,23.18,0.1,0.47,22.48,0.33,0.79,21.07,0.34,0.4,22.55,1.08,0.76,19.95,0.59,0.06,22.52,0.7,0.68,23.75,23.6,21.81,24.39,20.6,23.9,19830,0
9,2189.9,2097.1,2312.7,2204.5,2166.2,1741.8,1845.3,24.69,0.19,0.35,24.86,0.44,1,22.32,1.42,1.01,24.97,3.25,0.82,21.79,1.72,0.48,25.69,1.71,0.94,25.23,26.3,24.75,29.04,23.99,28.34,19830,0
10,2318.4,2205.2,2462.5,2265.3,2222,1847.5,1984.8,27.32,0.36,0.59,27.05,1.43,1.05,25.02,3.13,1.26,27.29,5.21,0.98,24.58,2.76,0.69,30.15,5.31,1.21,28.27,29.53,29.41,33.48,28.03,36.67,19830,0
11,2416.5,2292.3,2585.3,2307.1,2227.4,1957.5,2097.3,30.57,1.09,1.07,31.11,6.01,1.28,27.32,6.19,1.45,29.55,7.37,1.25,26.33,3.81,1.05,34.36,9.73,1.11,32.73,38.4,34.96,38.17,31.19,45.2,19830,0
12,2523.5,2376.4,2715.5,2382.6,2266.1,2012.4,2219.8,32.4,1.58,1.09,35.26,8.97,1.63,29.8,9.7,1.59,32.51,9.48,1.49,28.72,5.58,1.14,35.34,11.8,1.07,35.07,45.86,41.09,43.48,35.44,48.21,19830,0
13,2639.3,2482.1,2811.8,2442.5,2294,1996.6,2337.1,34.99,1.91,1.09,38.78,11.84,1.56,33.28,12.1,1.92,33.34,12.22,1.64,30.78,7.26,1.14,37.03,14.25,1.22,37.99,52.18,47.3,47.2,39.18,52.5,19830,0
14,2715.3,2558.2,2872.1,2520.1,2323.5,1947.7,2446.8,39.12,2.55,0.94,39.42,12.8,1.79,34.63,13.5,2.15,34.61,14.97,1.99,31.04,8.73,1.32,41.01,17.28,1.25,42.61,54.01,50.28,51.57,41.09,59.54,19830,0
15,2771.9,2605.7,2876.6,2534.4,2382.5,1934,2499.1,43.09,2.88,0.94,42.53,11.76,1.76,35.35,12.83,2.16,35.6,17.64,2.1,32.04,10.67,1.35,46.19,19.32,1.37,46.91,56.05,50.34,55.34,44.06,66.88,19830,1
16,2819.1,2661.5,2778.8,2528.1,2450.2,2010.1,2455.6,50.37,2.71,0.92,50.24,12.32,1.74,37.64,14.17,2.29,38.72,17.07,2.38,33.49,14.44,1.51,52.54,21.43,1.3,54,64.3,54.1,58.17,49.44,75.27,19830,0
17,2796.1,2668.2,2666,2550.4,2392.2,2076.7,2294.3,47.32,1.27,0.83,48.48,9.54,1.67,37.16,11.14,2.18,36.44,13.46,2.03,34.43,10.61,1.15,47.25,20.77,1.1,49.42,59.69,50.48,51.93,46.19,69.12,19830,0
18,2735.9,2638.5,2605.9,2505.6,2360.9,2071.2,2145.3,38.67,1.05,0.8,40.56,7.44,1.74,32.86,7.85,1.76,33.12,11.32,1.68,31.24,9.47,1.1,34.75,17.85,0.73,40.52,49.74,42.47,46.12,41.81,53.33,19830,0
19,2657.5,2554.5,2571.2,2403,2296.4,2030.4,2056.2,32.76,1.38,0.89,36.77,7.06,1.21,31.15,6.09,1.65,30.85,7.8,1.51,28.49,6.32,1.04,32.12,13.47,0.91,35.03,45.04,38.89,40.16,35.85,46.5,19830,0
20,2524.9,2426.3,2491.7,2348,2246.4,1997,1975.8,32.33,0.75,0.73,35.49,5.15,1.11,29.79,3.65,1.73,29.74,5.7,1.39,28.4,4.61,1.01,32.18,10.61,0.92,33.81,41.75,35.17,36.83,34.02,43.71,19830,0
21,2431.2,2354.5,2412.4,2322.8,2220.2,2006,1948.3,29.66,0.51,0.62,33.21,3.06,1.05,27.29,2.75,1.29,26.8,3.43,1.13,26.88,2.31,1.21,29.84,6.93,1.13,30.79,37.32,31.33,31.36,30.4,37.9,19830,0
22,2261.5,2198.4,2240.1,2194.8,2109.8,1934.8,1860.5,24.1,0.31,0.3,26.57,1.01,1,22.91,1.36,1.12,23.4,2.13,0.78,23.32,0.99,0.72,25.18,2.68,0.82,24.71,28.58,25.39,26.31,25.03,28.68,19830,0
23,2038.8,1985.2,2007.2,2019.4,1940.6,1830.6,1722.6,22.16,-0.06,0.47,22.84,-0.99,0.74,21.1,0.29,0.82,20.18,0.58,0.83,20.79,0.37,0.43,22.86,0.59,0.66,22.57,22.59,22.21,21.59,21.59,24.11,19830,0
0,1850.2,1821,1821.3,1892.7,1811.8,1730.1,1599.7,20.17,-0.17,0.4,21.27,-1.06,0.64,19.61,0.1,0.67,17.48,0.12,0.54,18.73,0.52,0.46,21.14,0.23,0.1,20.4,20.85,20.38,18.14,19.71,21.47,17552,0
1,1719.2,1709,1696.6,1785.2,1724.3,1656.1,1508.9,18.76,0.14,0.4,20.66,-1.18,0.72,18.2,0.14,0.65,17.22,0.2,0.59,17.75,0.65,0.42,20.71,0.2,0.27,19.3,20.2,18.99,18.01,18.82,21.18,17552,0
2,1615.7,1630.7,1616.7,1719.6,1658.1,1614.7,1444.5,17.64,0.19,0.41,18.96,-0.58,0.59,17.51,0.18,0.56,16.6,0.15,0.57,17.38,0.6,0.5,19.54,0.29,0.31,18.24,18.97,18.25,17.32,18.48,20.14,17552,0
3,1549.7,1589.1,1566.5,1697.8,1629.6,1597.2,1405.9,16.97,0.19,0.37,17.92,-0.22,0.55,17.04,0.18,0.51,15.93,0.13,0.53,17.01,0.57,0.57,18.35,0.36,0.34,17.53,18.25,17.73,16.59,18.15,19.05,17552,0
4,1520.1,1591.2,1571,1711.4,1643.1,1614,1385.8,17.34,0.18,0.37,18.18,-0.38,0.52,16.95,0.17,0.49,16.21,0.16,0.48,17.07,0.57,0.6,17.44,0.34,0.27,17.89,18.32,17.61,16.85,18.24,18.05,17552,0
5,1525.5,1661.7,1636.8,1808.5,1730.4,1718.4,1390.9,18.31,0.2,0.41,19.52,-0.74,0.52,18.21,0.15,0.61,17.27,0.23,0.5,17.9,0.65,0.52,17.2,0.44,0.29,18.92,19.3,18.97,18,19.07,17.93,17552,0
6,1535,1768.7,1744.7,1951.8,1873.4,1867.6,1390.8,20.5,0.13,0.4,21.38,-0.75,0.55,19.84,0.23,0.61,19.84,0.27,0.36,19.77,0.74,0.6,16.98,0.47,0.28,21.03,21.18,20.68,20.47,21.11,17.73,17552,0
7,1637.5,1908.8,1897.2,2098.9,2026.2,2008.9,1465.9,22.44,0.1,0.42,22.27,-0.13,0.44,21.85,0.07,0.64,20.31,0.17,0.3,21.77,0.48,0.55,18.76,0.52,0.22,22.96,22.58,22.56,20.78,22.8,19.5,17552,0
8,1814.8,2056,1997.5,2205.6,2107.3,2100.5,1606.5,23.52,0.2,0.33,23.18,0.1,0.47,22.48,0.33,0.79,21.07,0.34,0.4,22.55,1.08,0.76,19.95,0.59,0.06,24.05,23.75,23.6,21.81,24.39,20.6,17552,0
9,1986.8,2189.9,2097.1,2312.7,2204.5,2166.2,1741.8,24.01,0.37,0.39,24.69,0.19,0.35,24.86,0.44,1,22.32,1.42,1.01,24.97,3.25,0.82,21.79,1.72,0.48,24.77,25.23,26.3,24.75,29.04,23.99,17552,0
10,2164.3,2318.4,2205.2,2462.5,2265.3,2222,1847.5,26.58,0.77,0.42,27.32,0.36,0.59,27.05,1.43,1.05,25.02,3.13,1.26,27.29,5.21,0.98,24.58,2.76,0.69,27.77,28.27,29.53,29.41,33.48,28.03,17552,0
11,2321.3,2416.5,2292.3,2585.3,2307.1,2227.4,1957.5,30.74,1.92,0.73,30.57,1.09,1.07,31.11,6.01,1.28,27.32,6.19,1.45,29.55,7.37,1.25,26.33,3.81,1.05,33.39,32.73,38.4,34.96,38.17,31.19,17552,0
12,2451.8,2523.5,2376.4,2715.5,2382.6,2266.1,2012.4,33.34,3.88,0.93,32.4,1.58,1.09,35.26,8.97,1.63,29.8,9.7,1.59,32.51,9.48,1.49,28.72,5.58,1.14,38.15,35.07,45.86,41.09,43.48,35.44,17552,0
