datetime_beginning_utc,datetime_beginning_ept,datetime_ending_utc,datetime_ending_ept,load_area,prelim_load_avg_hourly
4/16/2018 8:00:00 AM,4/16/2018 4:00:00 AM,4/16/2018 9:00:00 AM,4/16/2018 5:00:00 AM,DAY,1667.0
4/16/2018 9:00:00 AM,4/16/2018 5:00:00 AM,4/16/2018 10:00:00 AM,4/16/2018 6:00:00 AM,DAY,1814.0
4/16/2018 10:00:00 AM,4/16/2018 6:00:00 AM,4/16/2018 11:00:00 AM,4/16/2018 7:00:00 AM,DAY,2049.5
4/16/2018 11:00:00 AM,4/16/2018 7:00:00 AM,4/16/2018 12:00:00 PM,4/16/2018 8:00:00 AM,DAY,2187.1
4/16/2018 12:00:00 PM,4/16/2018 8:00:00 AM,4/16/2018 1:00:00 PM,4/16/2018 9:00:00 AM,DAY,2235.1
4/16/2018 1:00:00 PM,4/16/2018 9:00:00 AM,4/16/2018 2:00:00 PM,4/16/2018 10:00:00 AM,DAY,2273.9
4/16/2018 2:00:00 PM,4/16/2018 10:00:00 AM,4/16/2018 3:00:00 PM,4/16/2018 11:00:00 AM,DAY,2286.5
4/16/2018 3:00:00 PM,4/16/2018 11:00:00 AM,4/16/2018 4:00:00 PM,4/16/2018 12:00:00 PM,DAY,2267.9
4/16/2018 4:00:00 PM,4/16/2018 12:00:00 PM,4/16/2018 5:00:00 PM,4/16/2018 1:00:00 PM,DAY,2283.3
4/16/2018 5:00:00 PM,4/16/2018 1:00:00 PM,4/16/2018 6:00:00 PM,4/16/2018 2:00:00 PM,DAY,2273.2
4/16/2018 6:00:00 PM,4/16/2018 2:00:00 PM,4/16/2018 7:00:00 PM,4/16/2018 3:00:00 PM,DAY,2262.9
4/16/2018 7:00:00 PM,4/16/2018 3:00:00 PM,4/16/2018 8:00:00 PM,4/16/2018 4:00:00 PM,DAY,2234.2
4/16/2018 8:00:00 PM,4/16/2018 4:00:00 PM,4/16/2018 9:00:00 PM,4/16/2018 5:00:00 PM,DAY,2232.4
4/16/2018 9:00:00 PM,4/16/2018 5:00:00 PM,4/16/2018 10:00:00 PM,4/16/2018 6:00:00 PM,DAY,2263.3
4/16/2018 10:00:00 PM,4/16/2018 6:00:00 PM,4/16/2018 11:00:00 PM,4/16/2018 7:00:00 PM,DAY,2285.3
4/16/2018 11:00:00 PM,4/16/2018 7:00:00 PM,4/17/2018 12:00:00 AM,4/16/2018 8:00:00 PM,DAY,2299.5
4/17/2018 12:00:00 AM,4/16/2018 8:00:00 PM,4/17/2018 1:00:00 AM,4/16/2018 9:00:00 PM,DAY,2334.1
4/17/2018 1:00:00 AM,4/16/2018 9:00:00 PM,4/17/2018 2:00:00 AM,4/16/2018 10:00:00 PM,DAY,2278.2
4/17/2018 2:00:00 AM,4/16/2018 10:00:00 PM,4/17/2018 3:00:00 AM,4/16/2018 11:00:00 PM,DAY,2159.8
4/17/2018 3:00:00 AM,4/16/2018 11:00:00 PM,4/17/2018 4:00:00 AM,4/17/2018 12:00:00 AM,DAY,2043.8
4/17/2018 4:00:00 AM,4/17/2018 12:00:00 AM,4/17/2018 5:00:00 AM,4/17/2018 1:00:00 AM,DAY,1964.0
4/17/2018 5:00:00 AM,4/17/2018 1:00:00 AM,4/17/2018 6:00:00 AM,4/17/2018 2:00:00 AM,DAY,1921.4
4/17/2018 6:00:00 AM,4/17/2018 2:00:00 AM,4/17/2018 7:00:00 AM,4/17/2018 3:00:00 AM,DAY,1894.3
4/17/2018 7:00:00 AM,4/17/2018 3:00:00 AM,4/17/2018 8:00:00 AM,4/17/2018 4:00:00 AM,DAY,1883.5
4/17/2018 8:00:00 AM,4/17/2018 4:00:00 AM,4/17/2018 9:00:00 AM,4/17/2018 5:00:00 AM,DAY,1915.0
4/17/2018 9:00:00 AM,4/17/2018 5:00:00 AM,4/17/2018 10:00:00 AM,4/17/2018 6:00:00 AM,DAY,2030.0
4/17/2018 10:00:00 AM,4/17/2018 6:00:00 AM,4/17/2018 11:00:00 AM,4/17/2018 7:00:00 AM,DAY,2233.5
4/17/2018 11:00:00 AM,4/17/2018 7:00:00 AM,4/17/2018 12:00:00 PM,4/17/2018 8:00:00 AM,DAY,2344.0
4/17/2018 12:00:00 PM,4/17/2018 8:00:00 AM,4/17/2018 1:00:00 PM,4/17/2018 9:00:00 AM,DAY,2365.6
4/17/2018 1:00:00 PM,4/17/2018 9:00:00 AM,4/17/2018 2:00:00 PM,4/17/2018 10:00:00 AM,DAY,2378.7
4/17/2018 2:00:00 PM,4/17/2018 10:00:00 AM,4/17/2018 3:00:00 PM,4/17/2018 11:00:00 AM,DAY,2385.9
4/17/2018 3:00:00 PM,4/17/2018 11:00:00 AM,4/17/2018 4:00:00 PM,4/17/2018 12:00:00 PM,DAY,2356.7
4/17/2018 4:00:00 PM,4/17/2018 12:00:00 PM,4/17/2018 5:00:00 PM,4/17/2018 1:00:00 PM,DAY,2352.9
4/17/2018 5:00:00 PM,4/17/2018 1:00:00 PM,4/17/2018 6:00:00 PM,4/17/2018 2:00:00 PM,DAY,2331.4
4/17/2018 6:00:00 PM,4/17/2018 2:00:00 PM,4/17/2018 7:00:00 PM,4/17/2018 3:00:00 PM,DAY,2305.4
4/17/2018 7:00:00 PM,4/17/2018 3:00:00 PM,4/17/2018 8:00:00 PM,4/17/2018 4:00:00 PM,DAY,2233.1
4/17/2018 8:00:00 PM,4/17/2018 4:00:00 PM,4/17/2018 9:00:00 PM,4/17/2018 5:00:00 PM,DAY,2191.2
4/17/2018 9:00:00 PM,4/17/2018 5:00:00 PM,4/17/2018 10:00:00 PM,4/17/2018 6:00:00 PM,DAY,2158.1
4/17/2018 10:00:00 PM,4/17/2018 6:00:00 PM,4/17/2018 11:00:00 PM,4/17/2018 7:00:00 PM,DAY,2130.1
4/17/2018 11:00:00 PM,4/17/2018 7:00:00 PM,4/18/2018 12:00:00 AM,4/17/2018 8:00:00 PM,DAY,2132.0
4/18/2018 12:00:00 AM,4/17/2018 8:00:00 PM,4/18/2018 1:00:00 AM,4/17/2018 9:00:00 PM,DAY,2209.1
4/18/2018 1:00:00 AM,4/17/2018 9:00:00 PM,4/18/2018 2:00:00 AM,4/17/2018 10:00:00 PM,DAY,2208.0
4/18/2018 2:00:00 AM,4/17/2018 10:00:00 PM,4/18/2018 3:00:00 AM,4/17/2018 11:00:00 PM,DAY,2104.6
4/18/2018 3:00:00 AM,4/17/2018 11:00:00 PM,4/18/2018 4:00:00 AM,4/18/2018 12:00:00 AM,DAY,2004.2
4/18/2018 4:00:00 AM,4/18/2018 12:00:00 AM,4/18/2018 5:00:00 AM,4/18/2018 1:00:00 AM,DAY,1948.0
4/18/2018 5:00:00 AM,4/18/2018 1:00:00 AM,4/18/2018 6:00:00 AM,4/18/2018 2:00:00 AM,DAY,1922.0
4/18/2018 6:00:00 AM,4/18/2018 2:00:00 AM,4/18/2018 7:00:00 AM,4/18/2018 3:00:00 AM,DAY,1898.0
4/18/2018 7:00:00 AM,4/18/2018 3:00:00 AM,4/18/2018 8:00:00 AM,4/18/2018 4:00:00 AM,DAY,1898.7
4/18/2018 8:00:00 AM,4/18/2018 4:00:00 AM,4/18/2018 9:00:00 AM,4/18/2018 5:00:00 AM,DAY,1939.6
4/18/2018 9:00:00 AM,4/18/2018 5:00:00 AM,4/18/2018 10:00:00 AM,4/18/2018 6:00:00 AM,DAY,2056.8
4/18/2018 10:00:00 AM,4/18/2018 6:00:00 AM,4/18/2018 11:00:00 AM,4/18/2018 7:00:00 AM,DAY,2264.8
4/18/2018 11:00:00 AM,4/18/2018 7:00:00 AM,4/18/2018 12:00:00 PM,4/18/2018 8:00:00 AM,DAY,2341.7
4/18/2018 12:00:00 PM,4/18/2018 8:00:00 AM,4/18/2018 1:00:00 PM,4/18/2018 9:00:00 AM,DAY,2333.1
4/18/2018 1:00:00 PM,4/18/2018 9:00:00 AM,4/18/2018 2:00:00 PM,4/18/2018 10:00:00 AM,DAY,2300.2
4/18/2018 2:00:00 PM,4/18/2018 10:00:00 AM,4/18/2018 3:00:00 PM,4/18/2018 11:00:00 AM,DAY,2252.7
4/18/2018 3:00:00 PM,4/18/2018 11:00:00 AM,4/18/2018 4:00:00 PM,4/18/2018 12:00:00 PM,DAY,2177.5
4/18/2018 4:00:00 PM,4/18/2018 12:00:00 PM,4/18/2018 5:00:00 PM,4/18/2018 1:00:00 PM,DAY,2126.2
4/18/2018 5:00:00 PM,4/18/2018 1:00:00 PM,4/18/2018 6:00:00 PM,4/18/2018 2:00:00 PM,DAY,2079.6
4/18/2018 6:00:00 PM,4/18/2018 2:00:00 PM,4/18/2018 7:00:00 PM,4/18/2018 3:00:00 PM,DAY,2031.1
4/18/2018 7:00:00 PM,4/18/2018 3:00:00 PM,4/18/2018 8:00:00 PM,4/18/2018 4:00:00 PM,DAY,1980.6
4/18/2018 8:00:00 PM,4/18/2018 4:00:00 PM,4/18/2018 9:00:00 PM,4/18/2018 5:00:00 PM,DAY,1990.1
4/18/2018 9:00:00 PM,4/18/2018 5:00:00 PM,4/18/2018 10:00:00 PM,4/18/2018 6:00:00 PM,DAY,2003.6
4/18/2018 10:00:00 PM,4/18/2018 6:00:00 PM,4/18/2018 11:00:00 PM,4/18/2018 7:00:00 PM,DAY,1990.4
4/18/2018 11:00:00 PM,4/18/2018 7:00:00 PM,4/19/2018 12:00:00 AM,4/18/2018 8:00:00 PM,DAY,2004.0
4/19/2018 12:00:00 AM,4/18/2018 8:00:00 PM,4/19/2018 1:00:00 AM,4/18/2018 9:00:00 PM,DAY,2055.5
4/19/2018 1:00:00 AM,4/18/2018 9:00:00 PM,4/19/2018 2:00:00 AM,4/18/2018 10:00:00 PM,DAY,2005.2
4/19/2018 2:00:00 AM,4/18/2018 10:00:00 PM,4/19/2018 3:00:00 AM,4/18/2018 11:00:00 PM,DAY,1902.4
4/19/2018 3:00:00 AM,4/18/2018 11:00:00 PM,4/19/2018 4:00:00 AM,4/19/2018 12:00:00 AM,DAY,1797.0
4/19/2018 4:00:00 AM,4/19/2018 12:00:00 AM,4/19/2018 5:00:00 AM,4/19/2018 1:00:00 AM,DAY,1736.3
4/19/2018 5:00:00 AM,4/19/2018 1:00:00 AM,4/19/2018 6:00:00 AM,4/19/2018 2:00:00 AM,DAY,1710.6
4/19/2018 6:00:00 AM,4/19/2018 2:00:00 AM,4/19/2018 7:00:00 AM,4/19/2018 3:00:00 AM,DAY,1696.6
4/19/2018 7:00:00 AM,4/19/2018 3:00:00 AM,4/19/2018 8:00:00 AM,4/19/2018 4:00:00 AM,DAY,1706.5
4/19/2018 8:00:00 AM,4/19/2018 4:00:00 AM,4/19/2018 9:00:00 AM,4/19/2018 5:00:00 AM,DAY,1765.1
4/19/2018 9:00:00 AM,4/19/2018 5:00:00 AM,4/19/2018 10:00:00 AM,4/19/2018 6:00:00 AM,DAY,1900.2
4/19/2018 10:00:00 AM,4/19/2018 6:00:00 AM,4/19/2018 11:00:00 AM,4/19/2018 7:00:00 AM,DAY,2119.0
4/19/2018 11:00:00 AM,4/19/2018 7:00:00 AM,4/19/2018 12:00:00 PM,4/19/2018 8:00:00 AM,DAY,2220.2
4/19/2018 12:00:00 PM,4/19/2018 8:00:00 AM,4/19/2018 1:00:00 PM,4/19/2018 9:00:00 AM,DAY,2238.2
4/19/2018 1:00:00 PM,4/19/2018 9:00:00 AM,4/19/2018 2:00:00 PM,4/19/2018 10:00:00 AM,DAY,2253.4
4/19/2018 2:00:00 PM,4/19/2018 10:00:00 AM,4/19/2018 3:00:00 PM,4/19/2018 11:00:00 AM,DAY,2248.3
4/19/2018 3:00:00 PM,4/19/2018 11:00:00 AM,4/19/2018 4:00:00 PM,4/19/2018 12:00:00 PM,DAY,2211.3
4/19/2018 4:00:00 PM,4/19/2018 12:00:00 PM,4/19/2018 5:00:00 PM,4/19/2018 1:00:00 PM,DAY,2169.3
4/19/2018 5:00:00 PM,4/19/2018 1:00:00 PM,4/19/2018 6:00:00 PM,4/19/2018 2:00:00 PM,DAY,2134.6
4/19/2018 6:00:00 PM,4/19/2018 2:00:00 PM,4/19/2018 7:00:00 PM,4/19/2018 3:00:00 PM,DAY,2083.2
4/19/2018 7:00:00 PM,4/19/2018 3:00:00 PM,4/19/2018 8:00:00 PM,4/19/2018 4:00:00 PM,DAY,2011.5
4/19/2018 8:00:00 PM,4/19/2018 4:00:00 PM,4/19/2018 9:00:00 PM,4/19/2018 5:00:00 PM,DAY,1970.0
4/19/2018 9:00:00 PM,4/19/2018 5:00:00 PM,4/19/2018 10:00:00 PM,4/19/2018 6:00:00 PM,DAY,1936.3
4/19/2018 10:00:00 PM,4/19/2018 6:00:00 PM,4/19/2018 11:00:00 PM,4/19/2018 7:00:00 PM,DAY,1914.2
4/19/2018 11:00:00 PM,4/19/2018 7:00:00 PM,4/20/2018 12:00:00 AM,4/19/2018 8:00:00 PM,DAY,1916.6
4/20/2018 12:00:00 AM,4/19/2018 8:00:00 PM,4/20/2018 1:00:00 AM,4/19/2018 9:00:00 PM,DAY,2002.9
4/20/2018 1:00:00 AM,4/19/2018 9:00:00 PM,4/20/2018 2:00:00 AM,4/19/2018 10:00:00 PM,DAY,2025.4
4/20/2018 2:00:00 AM,4/19/2018 10:00:00 PM,4/20/2018 3:00:00 AM,4/19/2018 11:00:00 PM,DAY,1930.8
4/20/2018 3:00:00 AM,4/19/2018 11:00:00 PM,4/20/2018 4:00:00 AM,4/20/2018 12:00:00 AM,DAY,1832.4
4/20/2018 4:00:00 AM,4/20/2018 12:00:00 AM,4/20/2018 5:00:00 AM,4/20/2018 1:00:00 AM,DAY,1769.6
4/20/2018 5:00:00 AM,4/20/2018 1:00:00 AM,4/20/2018 6:00:00 AM,4/20/2018 2:00:00 AM,DAY,1739.4
4/20/2018 6:00:00 AM,4/20/2018 2:00:00 AM,4/20/2018 7:00:00 AM,4/20/2018 3:00:00 AM,DAY,1708.7
4/20/2018 7:00:00 AM,4/20/2018 3:00:00 AM,4/20/2018 8:00:00 AM,4/20/2018 4:00:00 AM,DAY,1717.8
4/20/2018 8:00:00 AM,4/20/2018 4:00:00 AM,4/20/2018 9:00:00 AM,4/20/2018 5:00:00 AM,DAY,1770.7
4/20/2018 9:00:00 AM,4/20/2018 5:00:00 AM,4/20/2018 10:00:00 AM,4/20/2018 6:00:00 AM,DAY,1903.2
4/20/2018 10:00:00 AM,4/20/2018 6:00:00 AM,4/20/2018 11:00:00 AM,4/20/2018 7:00:00 AM,DAY,2115.4
4/20/2018 11:00:00 AM,4/20/2018 7:00:00 AM,4/20/2018 12:00:00 PM,4/20/2018 8:00:00 AM,DAY,2188.7
4/20/2018 12:00:00 PM,4/20/2018 8:00:00 AM,4/20/2018 1:00:00 PM,4/20/2018 9:00:00 AM,DAY,2162.8
4/20/2018 1:00:00 PM,4/20/2018 9:00:00 AM,4/20/2018 2:00:00 PM,4/20/2018 10:00:00 AM,DAY,2136.7
4/20/2018 2:00:00 PM,4/20/2018 10:00:00 AM,4/20/2018 3:00:00 PM,4/20/2018 11:00:00 AM,DAY,2090.2
4/20/2018 3:00:00 PM,4/20/2018 11:00:00 AM,4/20/2018 4:00:00 PM,4/20/2018 12:00:00 PM,DAY,2046.8
4/20/2018 4:00:00 PM,4/20/2018 12:00:00 PM,4/20/2018 5:00:00 PM,4/20/2018 1:00:00 PM,DAY,2002.1
4/20/2018 5:00:00 PM,4/20/2018 1:00:00 PM,4/20/2018 6:00:00 PM,4/20/2018 2:00:00 PM,DAY,1969.4
4/20/2018 6:00:00 PM,4/20/2018 2:00:00 PM,4/20/2018 7:00:00 PM,4/20/2018 3:00:00 PM,DAY,1921.6
4/20/2018 7:00:00 PM,4/20/2018 3:00:00 PM,4/20/2018 8:00:00 PM,4/20/2018 4:00:00 PM,DAY,1859.6
4/20/2018 8:00:00 PM,4/20/2018 4:00:00 PM,4/20/2018 9:00:00 PM,4/20/2018 5:00:00 PM,DAY,1835.3
4/20/2018 9:00:00 PM,4/20/2018 5:00:00 PM,4/20/2018 10:00:00 PM,4/20/2018 6:00:00 PM,DAY,1795.8
4/20/2018 10:00:00 PM,4/20/2018 6:00:00 PM,4/20/2018 11:00:00 PM,4/20/2018 7:00:00 PM,DAY,1771.7
4/20/2018 11:00:00 PM,4/20/2018 7:00:00 PM,4/21/2018 12:00:00 AM,4/20/2018 8:00:00 PM,DAY,1752.8
4/21/2018 12:00:00 AM,4/20/2018 8:00:00 PM,4/21/2018 1:00:00 AM,4/20/2018 9:00:00 PM,DAY,1810.8
4/21/2018 1:00:00 AM,4/20/2018 9:00:00 PM,4/21/2018 2:00:00 AM,4/20/2018 10:00:00 PM,DAY,1828.4
4/21/2018 2:00:00 AM,4/20/2018 10:00:00 PM,4/21/2018 3:00:00 AM,4/20/2018 11:00:00 PM,DAY,1740.1
4/21/2018 3:00:00 AM,4/20/2018 11:00:00 PM,4/21/2018 4:00:00 AM,4/21/2018 12:00:00 AM,DAY,1640.4
4/21/2018 4:00:00 AM,4/21/2018 12:00:00 AM,4/21/2018 5:00:00 AM,4/21/2018 1:00:00 AM,DAY,1563.2
4/21/2018 5:00:00 AM,4/21/2018 1:00:00 AM,4/21/2018 6:00:00 AM,4/21/2018 2:00:00 AM,DAY,1527.1
4/21/2018 6:00:00 AM,4/21/2018 2:00:00 AM,4/21/2018 7:00:00 AM,4/21/2018 3:00:00 AM,DAY,1513.0
4/21/2018 7:00:00 AM,4/21/2018 3:00:00 AM,4/21/2018 8:00:00 AM,4/21/2018 4:00:00 AM,DAY,1516.3
4/21/2018 8:00:00 AM,4/21/2018 4:00:00 AM,4/21/2018 9:00:00 AM,4/21/2018 5:00:00 AM,DAY,1545.8
4/21/2018 9:00:00 AM,4/21/2018 5:00:00 AM,4/21/2018 10:00:00 AM,4/21/2018 6:00:00 AM,DAY,1605.7
4/21/2018 10:00:00 AM,4/21/2018 6:00:00 AM,4/21/2018 11:00:00 AM,4/21/2018 7:00:00 AM,DAY,1695.7
4/21/2018 11:00:00 AM,4/21/2018 7:00:00 AM,4/21/2018 12:00:00 PM,4/21/2018 8:00:00 AM,DAY,1754.2
4/21/2018 12:00:00 PM,4/21/2018 8:00:00 AM,4/21/2018 1:00:00 PM,4/21/2018 9:00:00 AM,DAY,1791.3
4/21/2018 1:00:00 PM,4/21/2018 9:00:00 AM,4/21/2018 2:00:00 PM,4/21/2018 10:00:00 AM,DAY,1808.4
4/21/2018 2:00:00 PM,4/21/2018 10:00:00 AM,4/21/2018 3:00:00 PM,4/21/2018 11:00:00 AM,DAY,1780.4
4/21/2018 3:00:00 PM,4/21/2018 11:00:00 AM,4/21/2018 4:00:00 PM,4/21/2018 12:00:00 PM,DAY,1743.0
4/21/2018 4:00:00 PM,4/21/2018 12:00:00 PM,4/21/2018 5:00:00 PM,4/21/2018 1:00:00 PM,DAY,1695.2
4/21/2018 5:00:00 PM,4/21/2018 1:00:00 PM,4/21/2018 6:00:00 PM,4/21/2018 2:00:00 PM,DAY,1655.3
4/21/2018 6:00:00 PM,4/21/2018 2:00:00 PM,4/21/2018 7:00:00 PM,4/21/2018 3:00:00 PM,DAY,1621.4
4/21/2018 7:00:00 PM,4/21/2018 3:00:00 PM,4/21/2018 8:00:00 PM,4/21/2018 4:00:00 PM,DAY,1593.1
4/21/2018 8:00:00 PM,4/21/2018 4:00:00 PM,4/21/2018 9:00:00 PM,4/21/2018 5:00:00 PM,DAY,1590.7
4/21/2018 9:00:00 PM,4/21/2018 5:00:00 PM,4/21/2018 10:00:00 PM,4/21/2018 6:00:00 PM,DAY,1597.6
4/21/2018 10:00:00 PM,4/21/2018 6:00:00 PM,4/21/2018 11:00:00 PM,4/21/2018 7:00:00 PM,DAY,1606.2
4/21/2018 11:00:00 PM,4/21/2018 7:00:00 PM,4/22/2018 12:00:00 AM,4/21/2018 8:00:00 PM,DAY,1613.7
4/22/2018 12:00:00 AM,4/21/2018 8:00:00 PM,4/22/2018 1:00:00 AM,4/21/2018 9:00:00 PM,DAY,1676.6
4/22/2018 1:00:00 AM,4/21/2018 9:00:00 PM,4/22/2018 2:00:00 AM,4/21/2018 10:00:00 PM,DAY,1672.6
4/22/2018 2:00:00 AM,4/21/2018 10:00:00 PM,4/22/2018 3:00:00 AM,4/21/2018 11:00:00 PM,DAY,1606.2
4/22/2018 3:00:00 AM,4/21/2018 11:00:00 PM,4/22/2018 4:00:00 AM,4/22/2018 12:00:00 AM,DAY,1526.7
4/22/2018 4:00:00 AM,4/22/2018 12:00:00 AM,4/22/2018 5:00:00 AM,4/22/2018 1:00:00 AM,DAY,1459.3
4/22/2018 5:00:00 AM,4/22/2018 1:00:00 AM,4/22/2018 6:00:00 AM,4/22/2018 2:00:00 AM,DAY,1416.2
4/22/2018 6:00:00 AM,4/22/2018 2:00:00 AM,4/22/2018 7:00:00 AM,4/22/2018 3:00:00 AM,DAY,1399.7
4/22/2018 7:00:00 AM,4/22/2018 3:00:00 AM,4/22/2018 8:00:00 AM,4/22/2018 4:00:00 AM,DAY,1395.8
4/22/2018 8:00:00 AM,4/22/2018 4:00:00 AM,4/22/2018 9:00:00 AM,4/22/2018 5:00:00 AM,DAY,1410.5
4/22/2018 9:00:00 AM,4/22/2018 5:00:00 AM,4/22/2018 10:00:00 AM,4/22/2018 6:00:00 AM,DAY,1435.3
4/22/2018 10:00:00 AM,4/22/2018 6:00:00 AM,4/22/2018 11:00:00 AM,4/22/2018 7:00:00 AM,DAY,1493.5
4/22/2018 11:00:00 AM,4/22/2018 7:00:00 AM,4/22/2018 12:00:00 PM,4/22/2018 8:00:00 AM,DAY,1534.3
4/22/2018 12:00:00 PM,4/22/2018 8:00:00 AM,4/22/2018 1:00:00 PM,4/22/2018 9:00:00 AM,DAY,1617.8
4/22/2018 1:00:00 PM,4/22/2018 9:00:00 AM,4/22/2018 2:00:00 PM,4/22/2018 10:00:00 AM,DAY,1663.5
4/22/2018 2:00:00 PM,4/22/2018 10:00:00 AM,4/22/2018 3:00:00 PM,4/22/2018 11:00:00 AM,DAY,1662.4
4/22/2018 3:00:00 PM,4/22/2018 11:00:00 AM,4/22/2018 4:00:00 PM,4/22/2018 12:00:00 PM,DAY,1634.8
4/22/2018 4:00:00 PM,4/22/2018 12:00:00 PM,4/22/2018 5:00:00 PM,4/22/2018 1:00:00 PM,DAY,1611.0
4/22/2018 5:00:00 PM,4/22/2018 1:00:00 PM,4/22/2018 6:00:00 PM,4/22/2018 2:00:00 PM,DAY,1577.3
4/22/2018 6:00:00 PM,4/22/2018 2:00:00 PM,4/22/2018 7:00:00 PM,4/22/2018 3:00:00 PM,DAY,1547.9
4/22/2018 7:00:00 PM,4/22/2018 3:00:00 PM,4/22/2018 8:00:00 PM,4/22/2018 4:00:00 PM,DAY,1533.8
4/22/2018 8:00:00 PM,4/22/2018 4:00:00 PM,4/22/2018 9:00:00 PM,4/22/2018 5:00:00 PM,DAY,1542.3
4/22/2018 9:00:00 PM,4/22/2018 5:00:00 PM,4/22/2018 10:00:00 PM,4/22/2018 6:00:00 PM,DAY,1565.0
4/22/2018 10:00:00 PM,4/22/2018 6:00:00 PM,4/22/2018 11:00:00 PM,4/22/2018 7:00:00 PM,DAY,1586.9
4/22/2018 11:00:00 PM,4/22/2018 7:00:00 PM,4/23/2018 12:00:00 AM,4/22/2018 8:00:00 PM,DAY,1602.4
4/23/2018 12:00:00 AM,4/22/2018 8:00:00 PM,4/23/2018 1:00:00 AM,4/22/2018 9:00:00 PM,DAY,1678.6
4/23/2018 1:00:00 AM,4/22/2018 9:00:00 PM,4/23/2018 2:00:00 AM,4/22/2018 10:00:00 PM,DAY,1705.5
4/23/2018 2:00:00 AM,4/22/2018 10:00:00 PM,4/23/2018 3:00:00 AM,4/22/2018 11:00:00 PM,DAY,1629.2
4/23/2018 3:00:00 AM,4/22/2018 11:00:00 PM,4/23/2018 4:00:00 AM,4/23/2018 12:00:00 AM,DAY,1559.2
4/23/2018 4:00:00 AM,4/23/2018 12:00:00 AM,4/23/2018 5:00:00 AM,4/23/2018 1:00:00 AM,DAY,1502.8
4/23/2018 5:00:00 AM,4/23/2018 1:00:00 AM,4/23/2018 6:00:00 AM,4/23/2018 2:00:00 AM,DAY,1479.0
4/23/2018 6:00:00 AM,4/23/2018 2:00:00 AM,4/23/2018 7:00:00 AM,4/23/2018 3:00:00 AM,DAY,1468.4
4/23/2018 7:00:00 AM,4/23/2018 3:00:00 AM,4/23/2018 8:00:00 AM,4/23/2018 4:00:00 AM,DAY,1477.7
4/23/2018 8:00:00 AM,4/23/2018 4:00:00 AM,4/23/2018 9:00:00 AM,4/23/2018 5:00:00 AM,DAY,1530.3
4/23/2018 9:00:00 AM,4/23/2018 5:00:00 AM,4/23/2018 10:00:00 AM,4/23/2018 6:00:00 AM,DAY,1662.2
4/23/2018 10:00:00 AM,4/23/2018 6:00:00 AM,4/23/2018 11:00:00 AM,4/23/2018 7:00:00 AM,DAY,1862.2
4/23/2018 11:00:00 AM,4/23/2018 7:00:00 AM,4/23/2018 12:00:00 PM,4/23/2018 8:00:00 AM,DAY,1962.4
4/23/2018 12:00:00 PM,4/23/2018 8:00:00 AM,4/23/2018 1:00:00 PM,4/23/2018 9:00:00 AM,DAY,1975.3
4/23/2018 1:00:00 PM,4/23/2018 9:00:00 AM,4/23/2018 2:00:00 PM,4/23/2018 10:00:00 AM,DAY,1981.0
4/23/2018 2:00:00 PM,4/23/2018 10:00:00 AM,4/23/2018 3:00:00 PM,4/23/2018 11:00:00 AM,DAY,1987.2
4/23/2018 3:00:00 PM,4/23/2018 11:00:00 AM,4/23/2018 4:00:00 PM,4/23/2018 12:00:00 PM,DAY,1980.9
4/23/2018 4:00:00 PM,4/23/2018 12:00:00 PM,4/23/2018 5:00:00 PM,4/23/2018 1:00:00 PM,DAY,1996.5
4/23/2018 5:00:00 PM,4/23/2018 1:00:00 PM,4/23/2018 6:00:00 PM,4/23/2018 2:00:00 PM,DAY,1998.2
4/23/2018 6:00:00 PM,4/23/2018 2:00:00 PM,4/23/2018 7:00:00 PM,4/23/2018 3:00:00 PM,DAY,1985.0
4/23/2018 7:00:00 PM,4/23/2018 3:00:00 PM,4/23/2018 8:00:00 PM,4/23/2018 4:00:00 PM,DAY,1949.5
4/23/2018 8:00:00 PM,4/23/2018 4:00:00 PM,4/23/2018 9:00:00 PM,4/23/2018 5:00:00 PM,DAY,1941.8
4/23/2018 9:00:00 PM,4/23/2018 5:00:00 PM,4/23/2018 10:00:00 PM,4/23/2018 6:00:00 PM,DAY,1959.2
4/23/2018 10:00:00 PM,4/23/2018 6:00:00 PM,4/23/2018 11:00:00 PM,4/23/2018 7:00:00 PM,DAY,1959.9
4/23/2018 11:00:00 PM,4/23/2018 7:00:00 PM,4/24/2018 12:00:00 AM,4/23/2018 8:00:00 PM,DAY,1950.1
4/24/2018 12:00:00 AM,4/23/2018 8:00:00 PM,4/24/2018 1:00:00 AM,4/23/2018 9:00:00 PM,DAY,1990.7
4/24/2018 1:00:00 AM,4/23/2018 9:00:00 PM,4/24/2018 2:00:00 AM,4/23/2018 10:00:00 PM,DAY,1947.7
4/24/2018 2:00:00 AM,4/23/2018 10:00:00 PM,4/24/2018 3:00:00 AM,4/23/2018 11:00:00 PM,DAY,1833.6
4/24/2018 3:00:00 AM,4/23/2018 11:00:00 PM,4/24/2018 4:00:00 AM,4/24/2018 12:00:00 AM,DAY,1724.5
4/24/2018 4:00:00 AM,4/24/2018 12:00:00 AM,4/24/2018 5:00:00 AM,4/24/2018 1:00:00 AM,DAY,1649.4
4/24/2018 5:00:00 AM,4/24/2018 1:00:00 AM,4/24/2018 6:00:00 AM,4/24/2018 2:00:00 AM,DAY,1602.2
