datetime_beginning_utc,datetime_beginning_ept,datetime_ending_utc,datetime_ending_ept,load_area,prelim_load_avg_hourly
6/8/2018 6:00:00 AM,6/8/2018 2:00:00 AM,6/8/2018 7:00:00 AM,6/8/2018 3:00:00 AM,ATSI,6426.5
6/8/2018 7:00:00 AM,6/8/2018 3:00:00 AM,6/8/2018 8:00:00 AM,6/8/2018 4:00:00 AM,ATSI,6267.4
6/8/2018 8:00:00 AM,6/8/2018 4:00:00 AM,6/8/2018 9:00:00 AM,6/8/2018 5:00:00 AM,ATSI,6264.1
6/8/2018 9:00:00 AM,6/8/2018 5:00:00 AM,6/8/2018 10:00:00 AM,6/8/2018 6:00:00 AM,ATSI,6514.4
6/8/2018 10:00:00 AM,6/8/2018 6:00:00 AM,6/8/2018 11:00:00 AM,6/8/2018 7:00:00 AM,ATSI,6870.4
6/8/2018 11:00:00 AM,6/8/2018 7:00:00 AM,6/8/2018 12:00:00 PM,6/8/2018 8:00:00 AM,ATSI,7332.0
6/8/2018 12:00:00 PM,6/8/2018 8:00:00 AM,6/8/2018 1:00:00 PM,6/8/2018 9:00:00 AM,ATSI,7807.9
6/8/2018 1:00:00 PM,6/8/2018 9:00:00 AM,6/8/2018 2:00:00 PM,6/8/2018 10:00:00 AM,ATSI,8224.9
6/8/2018 2:00:00 PM,6/8/2018 10:00:00 AM,6/8/2018 3:00:00 PM,6/8/2018 11:00:00 AM,ATSI,8624.6
6/8/2018 3:00:00 PM,6/8/2018 11:00:00 AM,6/8/2018 4:00:00 PM,6/8/2018 12:00:00 PM,ATSI,8984.3
6/8/2018 4:00:00 PM,6/8/2018 12:00:00 PM,6/8/2018 5:00:00 PM,6/8/2018 1:00:00 PM,ATSI,9276.2
6/8/2018 5:00:00 PM,6/8/2018 1:00:00 PM,6/8/2018 6:00:00 PM,6/8/2018 2:00:00 PM,ATSI,9584.1
6/8/2018 6:00:00 PM,6/8/2018 2:00:00 PM,6/8/2018 7:00:00 PM,6/8/2018 3:00:00 PM,ATSI,9723.7
6/8/2018 7:00:00 PM,6/8/2018 3:00:00 PM,6/8/2018 8:00:00 PM,6/8/2018 4:00:00 PM,ATSI,9801.9
6/8/2018 8:00:00 PM,6/8/2018 4:00:00 PM,6/8/2018 9:00:00 PM,6/8/2018 5:00:00 PM,ATSI,9813.5
6/8/2018 9:00:00 PM,6/8/2018 5:00:00 PM,6/8/2018 10:00:00 PM,6/8/2018 6:00:00 PM,ATSI,9563.6
6/8/2018 10:00:00 PM,6/8/2018 6:00:00 PM,6/8/2018 11:00:00 PM,6/8/2018 7:00:00 PM,ATSI,9208.9
6/8/2018 11:00:00 PM,6/8/2018 7:00:00 PM,6/9/2018 12:00:00 AM,6/8/2018 8:00:00 PM,ATSI,8867.3
6/9/2018 12:00:00 AM,6/8/2018 8:00:00 PM,6/9/2018 1:00:00 AM,6/8/2018 9:00:00 PM,ATSI,8646.5
6/9/2018 1:00:00 AM,6/8/2018 9:00:00 PM,6/9/2018 2:00:00 AM,6/8/2018 10:00:00 PM,ATSI,8566.8
6/9/2018 2:00:00 AM,6/8/2018 10:00:00 PM,6/9/2018 3:00:00 AM,6/8/2018 11:00:00 PM,ATSI,8128.3
6/9/2018 3:00:00 AM,6/8/2018 11:00:00 PM,6/9/2018 4:00:00 AM,6/9/2018 12:00:00 AM,ATSI,7496.5
6/9/2018 4:00:00 AM,6/9/2018 12:00:00 AM,6/9/2018 5:00:00 AM,6/9/2018 1:00:00 AM,ATSI,6975.0
6/9/2018 5:00:00 AM,6/9/2018 1:00:00 AM,6/9/2018 6:00:00 AM,6/9/2018 2:00:00 AM,ATSI,6553.8
6/9/2018 6:00:00 AM,6/9/2018 2:00:00 AM,6/9/2018 7:00:00 AM,6/9/2018 3:00:00 AM,ATSI,6228.0
6/9/2018 7:00:00 AM,6/9/2018 3:00:00 AM,6/9/2018 8:00:00 AM,6/9/2018 4:00:00 AM,ATSI,6096.6
6/9/2018 8:00:00 AM,6/9/2018 4:00:00 AM,6/9/2018 9:00:00 AM,6/9/2018 5:00:00 AM,ATSI,6121.5
6/9/2018 9:00:00 AM,6/9/2018 5:00:00 AM,6/9/2018 10:00:00 AM,6/9/2018 6:00:00 AM,ATSI,6159.1
6/9/2018 10:00:00 AM,6/9/2018 6:00:00 AM,6/9/2018 11:00:00 AM,6/9/2018 7:00:00 AM,ATSI,6233.6
6/9/2018 11:00:00 AM,6/9/2018 7:00:00 AM,6/9/2018 12:00:00 PM,6/9/2018 8:00:00 AM,ATSI,6462.9
6/9/2018 12:00:00 PM,6/9/2018 8:00:00 AM,6/9/2018 1:00:00 PM,6/9/2018 9:00:00 AM,ATSI,6825.5
6/9/2018 1:00:00 PM,6/9/2018 9:00:00 AM,6/9/2018 2:00:00 PM,6/9/2018 10:00:00 AM,ATSI,7128.3
6/9/2018 2:00:00 PM,6/9/2018 10:00:00 AM,6/9/2018 3:00:00 PM,6/9/2018 11:00:00 AM,ATSI,7407.3
6/9/2018 3:00:00 PM,6/9/2018 11:00:00 AM,6/9/2018 4:00:00 PM,6/9/2018 12:00:00 PM,ATSI,7583.1
6/9/2018 4:00:00 PM,6/9/2018 12:00:00 PM,6/9/2018 5:00:00 PM,6/9/2018 1:00:00 PM,ATSI,7642.1
6/9/2018 5:00:00 PM,6/9/2018 1:00:00 PM,6/9/2018 6:00:00 PM,6/9/2018 2:00:00 PM,ATSI,7700.1
6/9/2018 6:00:00 PM,6/9/2018 2:00:00 PM,6/9/2018 7:00:00 PM,6/9/2018 3:00:00 PM,ATSI,7816.9
6/9/2018 7:00:00 PM,6/9/2018 3:00:00 PM,6/9/2018 8:00:00 PM,6/9/2018 4:00:00 PM,ATSI,7974.5
6/9/2018 8:00:00 PM,6/9/2018 4:00:00 PM,6/9/2018 9:00:00 PM,6/9/2018 5:00:00 PM,ATSI,8058.0
6/9/2018 9:00:00 PM,6/9/2018 5:00:00 PM,6/9/2018 10:00:00 PM,6/9/2018 6:00:00 PM,ATSI,8021.9
6/9/2018 10:00:00 PM,6/9/2018 6:00:00 PM,6/9/2018 11:00:00 PM,6/9/2018 7:00:00 PM,ATSI,7898.6
6/9/2018 11:00:00 PM,6/9/2018 7:00:00 PM,6/10/2018 12:00:00 AM,6/9/2018 8:00:00 PM,ATSI,7742.6
6/10/2018 12:00:00 AM,6/9/2018 8:00:00 PM,6/10/2018 1:00:00 AM,6/9/2018 9:00:00 PM,ATSI,7664.7
6/10/2018 1:00:00 AM,6/9/2018 9:00:00 PM,6/10/2018 2:00:00 AM,6/9/2018 10:00:00 PM,ATSI,7734.8
6/10/2018 2:00:00 AM,6/9/2018 10:00:00 PM,6/10/2018 3:00:00 AM,6/9/2018 11:00:00 PM,ATSI,7387.2
6/10/2018 3:00:00 AM,6/9/2018 11:00:00 PM,6/10/2018 4:00:00 AM,6/10/2018 12:00:00 AM,ATSI,6861.9
6/10/2018 4:00:00 AM,6/10/2018 12:00:00 AM,6/10/2018 5:00:00 AM,6/10/2018 1:00:00 AM,ATSI,6475.4
6/10/2018 5:00:00 AM,6/10/2018 1:00:00 AM,6/10/2018 6:00:00 AM,6/10/2018 2:00:00 AM,ATSI,6168.9
6/10/2018 6:00:00 AM,6/10/2018 2:00:00 AM,6/10/2018 7:00:00 AM,6/10/2018 3:00:00 AM,ATSI,5955.7
6/10/2018 7:00:00 AM,6/10/2018 3:00:00 AM,6/10/2018 8:00:00 AM,6/10/2018 4:00:00 AM,ATSI,5850.1
6/10/2018 8:00:00 AM,6/10/2018 4:00:00 AM,6/10/2018 9:00:00 AM,6/10/2018 5:00:00 AM,ATSI,5785.9
6/10/2018 9:00:00 AM,6/10/2018 5:00:00 AM,6/10/2018 10:00:00 AM,6/10/2018 6:00:00 AM,ATSI,5819.7
6/10/2018 10:00:00 AM,6/10/2018 6:00:00 AM,6/10/2018 11:00:00 AM,6/10/2018 7:00:00 AM,ATSI,5835.1
6/10/2018 11:00:00 AM,6/10/2018 7:00:00 AM,6/10/2018 12:00:00 PM,6/10/2018 8:00:00 AM,ATSI,5991.2
6/10/2018 12:00:00 PM,6/10/2018 8:00:00 AM,6/10/2018 1:00:00 PM,6/10/2018 9:00:00 AM,ATSI,6333.7
6/10/2018 1:00:00 PM,6/10/2018 9:00:00 AM,6/10/2018 2:00:00 PM,6/10/2018 10:00:00 AM,ATSI,6625.2
6/10/2018 2:00:00 PM,6/10/2018 10:00:00 AM,6/10/2018 3:00:00 PM,6/10/2018 11:00:00 AM,ATSI,6884.6
6/10/2018 3:00:00 PM,6/10/2018 11:00:00 AM,6/10/2018 4:00:00 PM,6/10/2018 12:00:00 PM,ATSI,7044.9
6/10/2018 4:00:00 PM,6/10/2018 12:00:00 PM,6/10/2018 5:00:00 PM,6/10/2018 1:00:00 PM,ATSI,7176.0
6/10/2018 5:00:00 PM,6/10/2018 1:00:00 PM,6/10/2018 6:00:00 PM,6/10/2018 2:00:00 PM,ATSI,7214.8
6/10/2018 6:00:00 PM,6/10/2018 2:00:00 PM,6/10/2018 7:00:00 PM,6/10/2018 3:00:00 PM,ATSI,7330.1
6/10/2018 7:00:00 PM,6/10/2018 3:00:00 PM,6/10/2018 8:00:00 PM,6/10/2018 4:00:00 PM,ATSI,7366.0
6/10/2018 8:00:00 PM,6/10/2018 4:00:00 PM,6/10/2018 9:00:00 PM,6/10/2018 5:00:00 PM,ATSI,7381.5
6/10/2018 9:00:00 PM,6/10/2018 5:00:00 PM,6/10/2018 10:00:00 PM,6/10/2018 6:00:00 PM,ATSI,7379.0
6/10/2018 10:00:00 PM,6/10/2018 6:00:00 PM,6/10/2018 11:00:00 PM,6/10/2018 7:00:00 PM,ATSI,7313.5
6/10/2018 11:00:00 PM,6/10/2018 7:00:00 PM,6/11/2018 12:00:00 AM,6/10/2018 8:00:00 PM,ATSI,7213.0
6/11/2018 12:00:00 AM,6/10/2018 8:00:00 PM,6/11/2018 1:00:00 AM,6/10/2018 9:00:00 PM,ATSI,7175.6
6/11/2018 1:00:00 AM,6/10/2018 9:00:00 PM,6/11/2018 2:00:00 AM,6/10/2018 10:00:00 PM,ATSI,7208.6
6/11/2018 2:00:00 AM,6/10/2018 10:00:00 PM,6/11/2018 3:00:00 AM,6/10/2018 11:00:00 PM,ATSI,6931.6
6/11/2018 3:00:00 AM,6/10/2018 11:00:00 PM,6/11/2018 4:00:00 AM,6/11/2018 12:00:00 AM,ATSI,6576.9
6/11/2018 4:00:00 AM,6/11/2018 12:00:00 AM,6/11/2018 5:00:00 AM,6/11/2018 1:00:00 AM,ATSI,6332.0
6/11/2018 5:00:00 AM,6/11/2018 1:00:00 AM,6/11/2018 6:00:00 AM,6/11/2018 2:00:00 AM,ATSI,6080.8
6/11/2018 6:00:00 AM,6/11/2018 2:00:00 AM,6/11/2018 7:00:00 AM,6/11/2018 3:00:00 AM,ATSI,5985.1
6/11/2018 7:00:00 AM,6/11/2018 3:00:00 AM,6/11/2018 8:00:00 AM,6/11/2018 4:00:00 AM,ATSI,5948.7
6/11/2018 8:00:00 AM,6/11/2018 4:00:00 AM,6/11/2018 9:00:00 AM,6/11/2018 5:00:00 AM,ATSI,6040.7
6/11/2018 9:00:00 AM,6/11/2018 5:00:00 AM,6/11/2018 10:00:00 AM,6/11/2018 6:00:00 AM,ATSI,6341.5
6/11/2018 10:00:00 AM,6/11/2018 6:00:00 AM,6/11/2018 11:00:00 AM,6/11/2018 7:00:00 AM,ATSI,6742.4
6/11/2018 11:00:00 AM,6/11/2018 7:00:00 AM,6/11/2018 12:00:00 PM,6/11/2018 8:00:00 AM,ATSI,7215.9
6/11/2018 12:00:00 PM,6/11/2018 8:00:00 AM,6/11/2018 1:00:00 PM,6/11/2018 9:00:00 AM,ATSI,7562.4
6/11/2018 1:00:00 PM,6/11/2018 9:00:00 AM,6/11/2018 2:00:00 PM,6/11/2018 10:00:00 AM,ATSI,7807.5
6/11/2018 2:00:00 PM,6/11/2018 10:00:00 AM,6/11/2018 3:00:00 PM,6/11/2018 11:00:00 AM,ATSI,7941.3
6/11/2018 3:00:00 PM,6/11/2018 11:00:00 AM,6/11/2018 4:00:00 PM,6/11/2018 12:00:00 PM,ATSI,8173.0
6/11/2018 4:00:00 PM,6/11/2018 12:00:00 PM,6/11/2018 5:00:00 PM,6/11/2018 1:00:00 PM,ATSI,8296.0
6/11/2018 5:00:00 PM,6/11/2018 1:00:00 PM,6/11/2018 6:00:00 PM,6/11/2018 2:00:00 PM,ATSI,8429.0
6/11/2018 6:00:00 PM,6/11/2018 2:00:00 PM,6/11/2018 7:00:00 PM,6/11/2018 3:00:00 PM,ATSI,8411.7
6/11/2018 7:00:00 PM,6/11/2018 3:00:00 PM,6/11/2018 8:00:00 PM,6/11/2018 4:00:00 PM,ATSI,8368.4
6/11/2018 8:00:00 PM,6/11/2018 4:00:00 PM,6/11/2018 9:00:00 PM,6/11/2018 5:00:00 PM,ATSI,8376.6
6/11/2018 9:00:00 PM,6/11/2018 5:00:00 PM,6/11/2018 10:00:00 PM,6/11/2018 6:00:00 PM,ATSI,8269.4
6/11/2018 10:00:00 PM,6/11/2018 6:00:00 PM,6/11/2018 11:00:00 PM,6/11/2018 7:00:00 PM,ATSI,8209.9
6/11/2018 11:00:00 PM,6/11/2018 7:00:00 PM,6/12/2018 12:00:00 AM,6/11/2018 8:00:00 PM,ATSI,8088.9
6/12/2018 12:00:00 AM,6/11/2018 8:00:00 PM,6/12/2018 1:00:00 AM,6/11/2018 9:00:00 PM,ATSI,8004.4
6/12/2018 1:00:00 AM,6/11/2018 9:00:00 PM,6/12/2018 2:00:00 AM,6/11/2018 10:00:00 PM,ATSI,8022.3
6/12/2018 2:00:00 AM,6/11/2018 10:00:00 PM,6/12/2018 3:00:00 AM,6/11/2018 11:00:00 PM,ATSI,7629.4
6/12/2018 3:00:00 AM,6/11/2018 11:00:00 PM,6/12/2018 4:00:00 AM,6/12/2018 12:00:00 AM,ATSI,7083.9
6/12/2018 4:00:00 AM,6/12/2018 12:00:00 AM,6/12/2018 5:00:00 AM,6/12/2018 1:00:00 AM,ATSI,6631.9
6/12/2018 5:00:00 AM,6/12/2018 1:00:00 AM,6/12/2018 6:00:00 AM,6/12/2018 2:00:00 AM,ATSI,6314.4
6/12/2018 6:00:00 AM,6/12/2018 2:00:00 AM,6/12/2018 7:00:00 AM,6/12/2018 3:00:00 AM,ATSI,6151.9
6/12/2018 7:00:00 AM,6/12/2018 3:00:00 AM,6/12/2018 8:00:00 AM,6/12/2018 4:00:00 AM,ATSI,6127.2
6/12/2018 8:00:00 AM,6/12/2018 4:00:00 AM,6/12/2018 9:00:00 AM,6/12/2018 5:00:00 AM,ATSI,6099.5
6/12/2018 9:00:00 AM,6/12/2018 5:00:00 AM,6/12/2018 10:00:00 AM,6/12/2018 6:00:00 AM,ATSI,6358.3
6/12/2018 10:00:00 AM,6/12/2018 6:00:00 AM,6/12/2018 11:00:00 AM,6/12/2018 7:00:00 AM,ATSI,6725.4
6/12/2018 11:00:00 AM,6/12/2018 7:00:00 AM,6/12/2018 12:00:00 PM,6/12/2018 8:00:00 AM,ATSI,7191.3
6/12/2018 12:00:00 PM,6/12/2018 8:00:00 AM,6/12/2018 1:00:00 PM,6/12/2018 9:00:00 AM,ATSI,7646.1
6/12/2018 1:00:00 PM,6/12/2018 9:00:00 AM,6/12/2018 2:00:00 PM,6/12/2018 10:00:00 AM,ATSI,7957.1
6/12/2018 2:00:00 PM,6/12/2018 10:00:00 AM,6/12/2018 3:00:00 PM,6/12/2018 11:00:00 AM,ATSI,8332.8
6/12/2018 3:00:00 PM,6/12/2018 11:00:00 AM,6/12/2018 4:00:00 PM,6/12/2018 12:00:00 PM,ATSI,8584.9
6/12/2018 4:00:00 PM,6/12/2018 12:00:00 PM,6/12/2018 5:00:00 PM,6/12/2018 1:00:00 PM,ATSI,8832.3
6/12/2018 5:00:00 PM,6/12/2018 1:00:00 PM,6/12/2018 6:00:00 PM,6/12/2018 2:00:00 PM,ATSI,8987.8
6/12/2018 6:00:00 PM,6/12/2018 2:00:00 PM,6/12/2018 7:00:00 PM,6/12/2018 3:00:00 PM,ATSI,9021.3
6/12/2018 7:00:00 PM,6/12/2018 3:00:00 PM,6/12/2018 8:00:00 PM,6/12/2018 4:00:00 PM,ATSI,9024.3
6/12/2018 8:00:00 PM,6/12/2018 4:00:00 PM,6/12/2018 9:00:00 PM,6/12/2018 5:00:00 PM,ATSI,9097.7
6/12/2018 9:00:00 PM,6/12/2018 5:00:00 PM,6/12/2018 10:00:00 PM,6/12/2018 6:00:00 PM,ATSI,9062.3
6/12/2018 10:00:00 PM,6/12/2018 6:00:00 PM,6/12/2018 11:00:00 PM,6/12/2018 7:00:00 PM,ATSI,8923.8
6/12/2018 11:00:00 PM,6/12/2018 7:00:00 PM,6/13/2018 12:00:00 AM,6/12/2018 8:00:00 PM,ATSI,8737.8
6/13/2018 12:00:00 AM,6/12/2018 8:00:00 PM,6/13/2018 1:00:00 AM,6/12/2018 9:00:00 PM,ATSI,8622.7
6/13/2018 1:00:00 AM,6/12/2018 9:00:00 PM,6/13/2018 2:00:00 AM,6/12/2018 10:00:00 PM,ATSI,8613.5
6/13/2018 2:00:00 AM,6/12/2018 10:00:00 PM,6/13/2018 3:00:00 AM,6/12/2018 11:00:00 PM,ATSI,8196.0
6/13/2018 3:00:00 AM,6/12/2018 11:00:00 PM,6/13/2018 4:00:00 AM,6/13/2018 12:00:00 AM,ATSI,7606.2
6/13/2018 4:00:00 AM,6/13/2018 12:00:00 AM,6/13/2018 5:00:00 AM,6/13/2018 1:00:00 AM,ATSI,7188.9
6/13/2018 5:00:00 AM,6/13/2018 1:00:00 AM,6/13/2018 6:00:00 AM,6/13/2018 2:00:00 AM,ATSI,6880.6
6/13/2018 6:00:00 AM,6/13/2018 2:00:00 AM,6/13/2018 7:00:00 AM,6/13/2018 3:00:00 AM,ATSI,6691.6
6/13/2018 7:00:00 AM,6/13/2018 3:00:00 AM,6/13/2018 8:00:00 AM,6/13/2018 4:00:00 AM,ATSI,6578.9
6/13/2018 8:00:00 AM,6/13/2018 4:00:00 AM,6/13/2018 9:00:00 AM,6/13/2018 5:00:00 AM,ATSI,6621.5
6/13/2018 9:00:00 AM,6/13/2018 5:00:00 AM,6/13/2018 10:00:00 AM,6/13/2018 6:00:00 AM,ATSI,6923.2
6/13/2018 10:00:00 AM,6/13/2018 6:00:00 AM,6/13/2018 11:00:00 AM,6/13/2018 7:00:00 AM,ATSI,7430.5
6/13/2018 11:00:00 AM,6/13/2018 7:00:00 AM,6/13/2018 12:00:00 PM,6/13/2018 8:00:00 AM,ATSI,7962.4
6/13/2018 12:00:00 PM,6/13/2018 8:00:00 AM,6/13/2018 1:00:00 PM,6/13/2018 9:00:00 AM,ATSI,8408.2
6/13/2018 1:00:00 PM,6/13/2018 9:00:00 AM,6/13/2018 2:00:00 PM,6/13/2018 10:00:00 AM,ATSI,8697.2
6/13/2018 2:00:00 PM,6/13/2018 10:00:00 AM,6/13/2018 3:00:00 PM,6/13/2018 11:00:00 AM,ATSI,9022.5
6/13/2018 3:00:00 PM,6/13/2018 11:00:00 AM,6/13/2018 4:00:00 PM,6/13/2018 12:00:00 PM,ATSI,9219.2
6/13/2018 4:00:00 PM,6/13/2018 12:00:00 PM,6/13/2018 5:00:00 PM,6/13/2018 1:00:00 PM,ATSI,9569.1
6/13/2018 5:00:00 PM,6/13/2018 1:00:00 PM,6/13/2018 6:00:00 PM,6/13/2018 2:00:00 PM,ATSI,9955.1
6/13/2018 6:00:00 PM,6/13/2018 2:00:00 PM,6/13/2018 7:00:00 PM,6/13/2018 3:00:00 PM,ATSI,10242.2
6/13/2018 7:00:00 PM,6/13/2018 3:00:00 PM,6/13/2018 8:00:00 PM,6/13/2018 4:00:00 PM,ATSI,10575.7
6/13/2018 8:00:00 PM,6/13/2018 4:00:00 PM,6/13/2018 9:00:00 PM,6/13/2018 5:00:00 PM,ATSI,10645.6
6/13/2018 9:00:00 PM,6/13/2018 5:00:00 PM,6/13/2018 10:00:00 PM,6/13/2018 6:00:00 PM,ATSI,10578.3
6/13/2018 10:00:00 PM,6/13/2018 6:00:00 PM,6/13/2018 11:00:00 PM,6/13/2018 7:00:00 PM,ATSI,10400.3
6/13/2018 11:00:00 PM,6/13/2018 7:00:00 PM,6/14/2018 12:00:00 AM,6/13/2018 8:00:00 PM,ATSI,9996.1
6/14/2018 12:00:00 AM,6/13/2018 8:00:00 PM,6/14/2018 1:00:00 AM,6/13/2018 9:00:00 PM,ATSI,9484.2
6/14/2018 1:00:00 AM,6/13/2018 9:00:00 PM,6/14/2018 2:00:00 AM,6/13/2018 10:00:00 PM,ATSI,9237.3
6/14/2018 2:00:00 AM,6/13/2018 10:00:00 PM,6/14/2018 3:00:00 AM,6/13/2018 11:00:00 PM,ATSI,8566.3
6/14/2018 3:00:00 AM,6/13/2018 11:00:00 PM,6/14/2018 4:00:00 AM,6/14/2018 12:00:00 AM,ATSI,7784.9
6/14/2018 4:00:00 AM,6/14/2018 12:00:00 AM,6/14/2018 5:00:00 AM,6/14/2018 1:00:00 AM,ATSI,7175.0
6/14/2018 5:00:00 AM,6/14/2018 1:00:00 AM,6/14/2018 6:00:00 AM,6/14/2018 2:00:00 AM,ATSI,6667.3
6/14/2018 6:00:00 AM,6/14/2018 2:00:00 AM,6/14/2018 7:00:00 AM,6/14/2018 3:00:00 AM,ATSI,6420.2
6/14/2018 7:00:00 AM,6/14/2018 3:00:00 AM,6/14/2018 8:00:00 AM,6/14/2018 4:00:00 AM,ATSI,6266.6
6/14/2018 8:00:00 AM,6/14/2018 4:00:00 AM,6/14/2018 9:00:00 AM,6/14/2018 5:00:00 AM,ATSI,6262.1
6/14/2018 9:00:00 AM,6/14/2018 5:00:00 AM,6/14/2018 10:00:00 AM,6/14/2018 6:00:00 AM,ATSI,6532.6
6/14/2018 10:00:00 AM,6/14/2018 6:00:00 AM,6/14/2018 11:00:00 AM,6/14/2018 7:00:00 AM,ATSI,6842.9
6/14/2018 11:00:00 AM,6/14/2018 7:00:00 AM,6/14/2018 12:00:00 PM,6/14/2018 8:00:00 AM,ATSI,7340.2
6/14/2018 12:00:00 PM,6/14/2018 8:00:00 AM,6/14/2018 1:00:00 PM,6/14/2018 9:00:00 AM,ATSI,7809.9
6/14/2018 1:00:00 PM,6/14/2018 9:00:00 AM,6/14/2018 2:00:00 PM,6/14/2018 10:00:00 AM,ATSI,8155.8
6/14/2018 2:00:00 PM,6/14/2018 10:00:00 AM,6/14/2018 3:00:00 PM,6/14/2018 11:00:00 AM,ATSI,8478.9
6/14/2018 3:00:00 PM,6/14/2018 11:00:00 AM,6/14/2018 4:00:00 PM,6/14/2018 12:00:00 PM,ATSI,8750.1
6/14/2018 4:00:00 PM,6/14/2018 12:00:00 PM,6/14/2018 5:00:00 PM,6/14/2018 1:00:00 PM,ATSI,9040.1
6/14/2018 5:00:00 PM,6/14/2018 1:00:00 PM,6/14/2018 6:00:00 PM,6/14/2018 2:00:00 PM,ATSI,9310.0
6/14/2018 6:00:00 PM,6/14/2018 2:00:00 PM,6/14/2018 7:00:00 PM,6/14/2018 3:00:00 PM,ATSI,9481.6
6/14/2018 7:00:00 PM,6/14/2018 3:00:00 PM,6/14/2018 8:00:00 PM,6/14/2018 4:00:00 PM,ATSI,9657.0
6/14/2018 8:00:00 PM,6/14/2018 4:00:00 PM,6/14/2018 9:00:00 PM,6/14/2018 5:00:00 PM,ATSI,9822.4
6/14/2018 9:00:00 PM,6/14/2018 5:00:00 PM,6/14/2018 10:00:00 PM,6/14/2018 6:00:00 PM,ATSI,9845.1
6/14/2018 10:00:00 PM,6/14/2018 6:00:00 PM,6/14/2018 11:00:00 PM,6/14/2018 7:00:00 PM,ATSI,9654.6
6/14/2018 11:00:00 PM,6/14/2018 7:00:00 PM,6/15/2018 12:00:00 AM,6/14/2018 8:00:00 PM,ATSI,9378.1
6/15/2018 12:00:00 AM,6/14/2018 8:00:00 PM,6/15/2018 1:00:00 AM,6/14/2018 9:00:00 PM,ATSI,8996.8
6/15/2018 1:00:00 AM,6/14/2018 9:00:00 PM,6/15/2018 2:00:00 AM,6/14/2018 10:00:00 PM,ATSI,8789.0
6/15/2018 2:00:00 AM,6/14/2018 10:00:00 PM,6/15/2018 3:00:00 AM,6/14/2018 11:00:00 PM,ATSI,8231.3
6/15/2018 3:00:00 AM,6/14/2018 11:00:00 PM,6/15/2018 4:00:00 AM,6/15/2018 12:00:00 AM,ATSI,7528.5
6/15/2018 4:00:00 AM,6/15/2018 12:00:00 AM,6/15/2018 5:00:00 AM,6/15/2018 1:00:00 AM,ATSI,6960.8
6/15/2018 5:00:00 AM,6/15/2018 1:00:00 AM,6/15/2018 6:00:00 AM,6/15/2018 2:00:00 AM,ATSI,6531.5
6/15/2018 6:00:00 AM,6/15/2018 2:00:00 AM,6/15/2018 7:00:00 AM,6/15/2018 3:00:00 AM,ATSI,6359.3
6/15/2018 7:00:00 AM,6/15/2018 3:00:00 AM,6/15/2018 8:00:00 AM,6/15/2018 4:00:00 AM,ATSI,6199.2
6/15/2018 8:00:00 AM,6/15/2018 4:00:00 AM,6/15/2018 9:00:00 AM,6/15/2018 5:00:00 AM,ATSI,6219.9
6/15/2018 9:00:00 AM,6/15/2018 5:00:00 AM,6/15/2018 10:00:00 AM,6/15/2018 6:00:00 AM,ATSI,6408.0
6/15/2018 10:00:00 AM,6/15/2018 6:00:00 AM,6/15/2018 11:00:00 AM,6/15/2018 7:00:00 AM,ATSI,6793.3
6/15/2018 11:00:00 AM,6/15/2018 7:00:00 AM,6/15/2018 12:00:00 PM,6/15/2018 8:00:00 AM,ATSI,7306.1
6/15/2018 12:00:00 PM,6/15/2018 8:00:00 AM,6/15/2018 1:00:00 PM,6/15/2018 9:00:00 AM,ATSI,7785.4
6/15/2018 1:00:00 PM,6/15/2018 9:00:00 AM,6/15/2018 2:00:00 PM,6/15/2018 10:00:00 AM,ATSI,8145.0
6/15/2018 2:00:00 PM,6/15/2018 10:00:00 AM,6/15/2018 3:00:00 PM,6/15/2018 11:00:00 AM,ATSI,8517.1
6/15/2018 3:00:00 PM,6/15/2018 11:00:00 AM,6/15/2018 4:00:00 PM,6/15/2018 12:00:00 PM,ATSI,8840.1
6/15/2018 4:00:00 PM,6/15/2018 12:00:00 PM,6/15/2018 5:00:00 PM,6/15/2018 1:00:00 PM,ATSI,9054.4
6/15/2018 5:00:00 PM,6/15/2018 1:00:00 PM,6/15/2018 6:00:00 PM,6/15/2018 2:00:00 PM,ATSI,9398.9
6/15/2018 6:00:00 PM,6/15/2018 2:00:00 PM,6/15/2018 7:00:00 PM,6/15/2018 3:00:00 PM,ATSI,9584.1
6/15/2018 7:00:00 PM,6/15/2018 3:00:00 PM,6/15/2018 8:00:00 PM,6/15/2018 4:00:00 PM,ATSI,9683.0
6/15/2018 8:00:00 PM,6/15/2018 4:00:00 PM,6/15/2018 9:00:00 PM,6/15/2018 5:00:00 PM,ATSI,9713.4
6/15/2018 9:00:00 PM,6/15/2018 5:00:00 PM,6/15/2018 10:00:00 PM,6/15/2018 6:00:00 PM,ATSI,9611.5
6/15/2018 10:00:00 PM,6/15/2018 6:00:00 PM,6/15/2018 11:00:00 PM,6/15/2018 7:00:00 PM,ATSI,9250.4
6/15/2018 11:00:00 PM,6/15/2018 7:00:00 PM,6/16/2018 12:00:00 AM,6/15/2018 8:00:00 PM,ATSI,8949.4
6/16/2018 12:00:00 AM,6/15/2018 8:00:00 PM,6/16/2018 1:00:00 AM,6/15/2018 9:00:00 PM,ATSI,8540.2
6/16/2018 1:00:00 AM,6/15/2018 9:00:00 PM,6/16/2018 2:00:00 AM,6/15/2018 10:00:00 PM,ATSI,8329.9
