datetime_beginning_ept,total_lmp_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da
12/13/2017 6:00:00 PM,49.85,51.86,-3.43,1.42
12/13/2017 7:00:00 PM,46.2,48.09,-3.02,1.13
12/13/2017 8:00:00 PM,43.1,44.39,-2.17,0.88
12/13/2017 9:00:00 PM,38.01,40.9,-3.5,0.61
12/13/2017 10:00:00 PM,30.13,32.06,-2.21,0.28
12/13/2017 11:00:00 PM,28.0,29.41,-1.59,0.18
12/14/2017 12:00:00 AM,24.84,26.9,-2.02,-0.04
12/14/2017 1:00:00 AM,24.99,26.53,-1.47,-0.07
12/14/2017 2:00:00 AM,24.79,26.21,-1.35,-0.07
12/14/2017 3:00:00 AM,24.87,26.1,-1.12,-0.11
12/14/2017 4:00:00 AM,25.6,27.01,-1.38,-0.03
12/14/2017 5:00:00 AM,28.15,29.49,-1.38,0.04
12/14/2017 6:00:00 AM,38.74,40.12,-1.75,0.37
12/14/2017 7:00:00 AM,48.15,50.87,-3.29,0.57
12/14/2017 8:00:00 AM,40.4,41.03,-1.28,0.65
12/14/2017 9:00:00 AM,37.2,37.43,-0.87,0.64
12/14/2017 10:00:00 AM,34.43,34.34,-0.61,0.7
12/14/2017 11:00:00 AM,32.72,32.38,-0.37,0.71
12/14/2017 12:00:00 PM,31.81,31.44,-0.33,0.7
12/14/2017 1:00:00 PM,32.24,31.78,-0.29,0.75
12/14/2017 2:00:00 PM,32.07,31.51,-0.18,0.74
12/14/2017 3:00:00 PM,31.97,31.48,-0.19,0.68
12/14/2017 4:00:00 PM,36.81,35.7,0.43,0.68
12/14/2017 5:00:00 PM,49.52,48.74,-0.1,0.88
12/14/2017 6:00:00 PM,46.38,45.45,0.04,0.89
12/14/2017 7:00:00 PM,45.69,44.95,-0.12,0.86
12/14/2017 8:00:00 PM,43.9,43.38,-0.21,0.73
12/14/2017 9:00:00 PM,40.26,39.64,-0.01,0.63
12/14/2017 10:00:00 PM,34.1,33.93,-0.17,0.34
12/14/2017 11:00:00 PM,28.98,29.68,-0.8,0.1
12/15/2017 12:00:00 AM,27.61,28.4,-1.02,0.23
12/15/2017 1:00:00 AM,26.49,27.49,-1.18,0.18
12/15/2017 2:00:00 AM,26.22,27.13,-1.07,0.16
12/15/2017 3:00:00 AM,26.56,27.18,-0.75,0.13
12/15/2017 4:00:00 AM,26.98,27.84,-1.05,0.19
12/15/2017 5:00:00 AM,30.24,31.5,-1.49,0.23
12/15/2017 6:00:00 AM,44.5,43.42,0.61,0.47
12/15/2017 7:00:00 AM,51.45,52.01,-1.31,0.75
12/15/2017 8:00:00 AM,42.5,42.14,-0.25,0.61
12/15/2017 9:00:00 AM,39.31,38.96,-0.25,0.6
12/15/2017 10:00:00 AM,37.25,36.84,-0.24,0.65
12/15/2017 11:00:00 AM,33.62,32.87,0.14,0.61
12/15/2017 12:00:00 PM,31.37,30.71,0.09,0.57
12/15/2017 1:00:00 PM,30.92,29.96,0.38,0.58
12/15/2017 2:00:00 PM,30.0,29.1,0.25,0.65
12/15/2017 3:00:00 PM,30.09,29.27,0.21,0.61
12/15/2017 4:00:00 PM,33.7,32.91,0.13,0.66
12/15/2017 5:00:00 PM,44.65,45.06,-1.44,1.03
12/15/2017 6:00:00 PM,38.29,37.9,-0.45,0.84
12/15/2017 7:00:00 PM,37.14,36.57,-0.3,0.87
12/15/2017 8:00:00 PM,34.44,33.85,-0.19,0.78
12/15/2017 9:00:00 PM,31.74,31.12,-0.09,0.71
12/15/2017 10:00:00 PM,28.06,27.95,-0.24,0.35
12/15/2017 11:00:00 PM,25.25,26.01,-1.03,0.27
12/16/2017 12:00:00 AM,26.53,26.95,-0.77,0.35
12/16/2017 1:00:00 AM,25.36,25.67,-0.62,0.31
12/16/2017 2:00:00 AM,24.39,24.34,-0.24,0.29
12/16/2017 3:00:00 AM,24.47,24.24,-0.05,0.28
12/16/2017 4:00:00 AM,24.94,25.16,-0.55,0.33
12/16/2017 5:00:00 AM,25.9,26.36,-0.84,0.38
12/16/2017 6:00:00 AM,29.32,29.76,-0.9,0.46
12/16/2017 7:00:00 AM,32.18,32.01,-0.52,0.69
12/16/2017 8:00:00 AM,33.36,33.44,-0.88,0.8
12/16/2017 9:00:00 AM,33.51,32.97,-0.28,0.82
12/16/2017 10:00:00 AM,30.9,30.35,-0.22,0.77
12/16/2017 11:00:00 AM,27.24,26.74,-0.16,0.66
12/16/2017 12:00:00 PM,25.68,25.15,-0.08,0.61
12/16/2017 1:00:00 PM,24.8,24.21,-0.02,0.61
12/16/2017 2:00:00 PM,24.33,23.76,-0.03,0.6
12/16/2017 3:00:00 PM,24.46,24.01,-0.12,0.57
12/16/2017 4:00:00 PM,26.43,26.17,-0.25,0.51
12/16/2017 5:00:00 PM,35.4,35.24,-0.47,0.63
12/16/2017 6:00:00 PM,31.66,31.33,-0.31,0.64
12/16/2017 7:00:00 PM,30.45,29.99,-0.15,0.61
12/16/2017 8:00:00 PM,29.2,28.92,-0.25,0.53
12/16/2017 9:00:00 PM,28.4,28.18,-0.25,0.47
12/16/2017 10:00:00 PM,25.04,24.79,-0.12,0.37
12/16/2017 11:00:00 PM,23.63,23.5,-0.24,0.37
12/17/2017 12:00:00 AM,25.37,25.05,0.1,0.22
12/17/2017 1:00:00 AM,24.45,24.1,0.14,0.21
12/17/2017 2:00:00 AM,24.06,23.71,0.17,0.18
12/17/2017 3:00:00 AM,24.05,23.55,0.3,0.2
12/17/2017 4:00:00 AM,24.04,23.57,0.31,0.16
12/17/2017 5:00:00 AM,24.57,24.14,0.28,0.15
12/17/2017 6:00:00 AM,25.45,25.0,0.21,0.24
12/17/2017 7:00:00 AM,28.09,27.81,-0.02,0.3
12/17/2017 8:00:00 AM,30.32,29.84,0.07,0.41
12/17/2017 9:00:00 AM,29.14,28.59,0.03,0.52
12/17/2017 10:00:00 AM,27.7,27.14,-0.02,0.58
12/17/2017 11:00:00 AM,25.97,25.41,-0.03,0.59
12/17/2017 12:00:00 PM,24.88,24.32,0.0,0.56
12/17/2017 1:00:00 PM,24.74,24.17,0.01,0.56
12/17/2017 2:00:00 PM,24.5,23.91,0.02,0.57
12/17/2017 3:00:00 PM,24.79,24.22,0.03,0.54
12/17/2017 4:00:00 PM,27.6,27.06,-0.02,0.56
12/17/2017 5:00:00 PM,37.28,36.8,-0.19,0.67
12/17/2017 6:00:00 PM,34.46,33.94,-0.08,0.6
12/17/2017 7:00:00 PM,31.64,31.18,-0.06,0.52
12/17/2017 8:00:00 PM,29.37,28.95,-0.05,0.47
12/17/2017 9:00:00 PM,26.86,26.48,0.01,0.37
12/17/2017 10:00:00 PM,24.5,24.13,0.04,0.33
12/17/2017 11:00:00 PM,23.3,22.94,0.1,0.26
12/18/2017 12:00:00 AM,22.3,22.15,0.05,0.1
12/18/2017 1:00:00 AM,21.64,21.47,0.08,0.09
12/18/2017 2:00:00 AM,21.31,21.1,0.13,0.08
12/18/2017 3:00:00 AM,21.52,21.25,0.22,0.05
12/18/2017 4:00:00 AM,22.23,21.82,0.35,0.06
12/18/2017 5:00:00 AM,23.04,22.83,0.2,0.01
12/18/2017 6:00:00 AM,31.69,32.26,-0.68,0.11
12/18/2017 7:00:00 AM,33.61,34.62,-1.14,0.13
12/18/2017 8:00:00 AM,30.94,31.14,-0.41,0.21
12/18/2017 9:00:00 AM,31.12,30.99,-0.15,0.28
12/18/2017 10:00:00 AM,30.48,30.2,-0.05,0.33
12/18/2017 11:00:00 AM,28.59,28.18,0.01,0.4
12/18/2017 12:00:00 PM,26.03,25.57,0.06,0.4
12/18/2017 1:00:00 PM,25.28,24.78,0.11,0.39
12/18/2017 2:00:00 PM,24.6,24.19,0.03,0.38
12/18/2017 3:00:00 PM,24.58,24.16,0.03,0.39
12/18/2017 4:00:00 PM,28.27,27.98,-0.06,0.35
12/18/2017 5:00:00 PM,31.77,32.09,-0.78,0.46
12/18/2017 6:00:00 PM,31.31,31.33,-0.45,0.43
12/18/2017 7:00:00 PM,28.87,28.78,-0.24,0.33
12/18/2017 8:00:00 PM,27.5,27.37,-0.19,0.32
12/18/2017 9:00:00 PM,24.94,24.67,-0.04,0.31
12/18/2017 10:00:00 PM,23.05,22.76,0.04,0.25
12/18/2017 11:00:00 PM,20.69,20.4,0.06,0.23
12/19/2017 12:00:00 AM,21.04,20.56,0.26,0.22
12/19/2017 1:00:00 AM,20.43,19.92,0.29,0.22
12/19/2017 2:00:00 AM,20.07,19.5,0.36,0.21
12/19/2017 3:00:00 AM,20.04,19.23,0.6,0.21
12/19/2017 4:00:00 AM,20.43,19.58,0.61,0.24
12/19/2017 5:00:00 AM,21.21,20.55,0.42,0.24
12/19/2017 6:00:00 AM,27.28,26.7,0.23,0.35
12/19/2017 7:00:00 AM,29.49,29.44,-0.46,0.51
12/19/2017 8:00:00 AM,26.23,25.91,-0.16,0.48
12/19/2017 9:00:00 AM,25.57,25.12,-0.08,0.53
12/19/2017 10:00:00 AM,25.62,25.13,-0.09,0.58
12/19/2017 11:00:00 AM,24.62,24.13,-0.11,0.6
12/19/2017 12:00:00 PM,24.04,23.5,-0.08,0.62
12/19/2017 1:00:00 PM,23.85,23.3,-0.09,0.64
12/19/2017 2:00:00 PM,23.44,22.91,-0.07,0.6
12/19/2017 3:00:00 PM,23.57,23.08,-0.07,0.56
12/19/2017 4:00:00 PM,25.63,25.29,-0.19,0.53
12/19/2017 5:00:00 PM,33.03,32.92,-0.47,0.58
12/19/2017 6:00:00 PM,31.85,31.5,-0.26,0.61
12/19/2017 7:00:00 PM,31.02,30.62,-0.18,0.58
12/19/2017 8:00:00 PM,30.4,29.91,-0.16,0.65
12/19/2017 9:00:00 PM,26.93,26.53,-0.13,0.53
12/19/2017 10:00:00 PM,22.99,22.73,-0.06,0.32
12/19/2017 11:00:00 PM,20.86,20.55,0.0,0.31
12/20/2017 12:00:00 AM,20.84,20.64,0.01,0.19
12/20/2017 1:00:00 AM,20.08,19.9,0.02,0.16
12/20/2017 2:00:00 AM,19.97,19.76,0.03,0.18
12/20/2017 3:00:00 AM,20.07,19.85,0.03,0.19
12/20/2017 4:00:00 AM,20.77,20.52,0.03,0.22
12/20/2017 5:00:00 AM,21.76,21.4,0.05,0.31
12/20/2017 6:00:00 AM,28.49,27.96,0.08,0.45
12/20/2017 7:00:00 AM,30.27,29.95,-0.04,0.36
12/20/2017 8:00:00 AM,26.95,26.7,-0.16,0.41
12/20/2017 9:00:00 AM,27.15,26.92,-0.22,0.45
12/20/2017 10:00:00 AM,28.92,28.68,-0.31,0.55
12/20/2017 11:00:00 AM,27.85,27.65,-0.31,0.51
12/20/2017 12:00:00 PM,25.77,25.62,-0.35,0.5
12/20/2017 1:00:00 PM,25.67,25.49,-0.31,0.49
12/20/2017 2:00:00 PM,25.32,25.09,-0.23,0.46
12/20/2017 3:00:00 PM,25.35,25.26,-0.31,0.4
12/20/2017 4:00:00 PM,30.55,30.46,-0.28,0.37
12/20/2017 5:00:00 PM,41.71,41.47,-0.44,0.68
12/20/2017 6:00:00 PM,36.72,36.42,-0.42,0.72
12/20/2017 7:00:00 PM,36.37,35.92,-0.19,0.64
12/20/2017 8:00:00 PM,36.46,36.04,-0.2,0.62
12/20/2017 9:00:00 PM,34.64,34.18,-0.09,0.55
12/20/2017 10:00:00 PM,28.05,27.77,-0.17,0.45
12/20/2017 11:00:00 PM,25.2,24.95,-0.11,0.36
12/21/2017 12:00:00 AM,23.5,23.3,-0.04,0.24
12/21/2017 1:00:00 AM,23.1,22.84,0.04,0.22
12/21/2017 2:00:00 AM,22.83,22.51,0.08,0.24
12/21/2017 3:00:00 AM,23.18,22.81,0.13,0.24
12/21/2017 4:00:00 AM,23.87,23.52,0.09,0.26
12/21/2017 5:00:00 AM,28.29,27.86,0.01,0.42
12/21/2017 6:00:00 AM,36.51,36.39,-0.51,0.63
12/21/2017 7:00:00 AM,38.94,39.25,-0.78,0.47
12/21/2017 8:00:00 AM,32.59,32.62,-0.5,0.47
12/21/2017 9:00:00 AM,31.69,31.51,-0.3,0.48
12/21/2017 10:00:00 AM,31.22,30.91,-0.23,0.54
12/21/2017 11:00:00 AM,29.22,29.02,-0.28,0.48
12/21/2017 12:00:00 PM,26.13,25.92,-0.26,0.47
12/21/2017 1:00:00 PM,25.86,25.59,-0.21,0.48
12/21/2017 2:00:00 PM,25.05,24.83,-0.21,0.43
12/21/2017 3:00:00 PM,25.07,24.95,-0.22,0.34
12/21/2017 4:00:00 PM,30.15,30.27,-0.48,0.36
12/21/2017 5:00:00 PM,41.12,41.75,-1.18,0.55
12/21/2017 6:00:00 PM,35.17,35.03,-0.48,0.62
12/21/2017 7:00:00 PM,35.49,35.25,-0.37,0.61
12/21/2017 8:00:00 PM,35.21,34.95,-0.29,0.55
12/21/2017 9:00:00 PM,33.35,33.18,-0.29,0.46
12/21/2017 10:00:00 PM,25.53,25.39,-0.17,0.31
12/21/2017 11:00:00 PM,24.98,24.8,-0.1,0.28
12/22/2017 12:00:00 AM,23.24,23.05,-0.02,0.21
12/22/2017 1:00:00 AM,22.24,22.07,-0.01,0.18
12/22/2017 2:00:00 AM,21.72,21.56,0.0,0.16
12/22/2017 3:00:00 AM,21.7,21.54,0.0,0.16
12/22/2017 4:00:00 AM,22.79,22.64,-0.01,0.16
12/22/2017 5:00:00 AM,24.21,24.05,-0.04,0.2
12/22/2017 6:00:00 AM,31.55,31.26,-0.07,0.36
12/22/2017 7:00:00 AM,32.04,31.77,-0.18,0.45
12/22/2017 8:00:00 AM,30.99,30.68,-0.16,0.47
12/22/2017 9:00:00 AM,30.37,29.97,-0.13,0.53
12/22/2017 10:00:00 AM,28.14,27.66,-0.12,0.6
12/22/2017 11:00:00 AM,25.39,25.0,-0.09,0.48
12/22/2017 12:00:00 PM,24.16,23.58,0.09,0.49
12/22/2017 1:00:00 PM,24.02,23.34,0.22,0.46
12/22/2017 2:00:00 PM,23.7,22.93,0.32,0.45
12/22/2017 3:00:00 PM,23.43,22.72,0.32,0.39
12/22/2017 4:00:00 PM,24.63,24.25,0.06,0.32
12/22/2017 5:00:00 PM,28.53,28.34,-0.15,0.34
12/22/2017 6:00:00 PM,25.92,25.68,-0.08,0.32
12/22/2017 7:00:00 PM,25.22,24.84,0.05,0.33
12/22/2017 8:00:00 PM,24.9,24.59,-0.07,0.38
12/22/2017 9:00:00 PM,23.69,23.4,-0.07,0.36
12/22/2017 10:00:00 PM,21.42,21.25,-0.03,0.2
12/22/2017 11:00:00 PM,19.78,19.71,0.0,0.07
12/23/2017 12:00:00 AM,19.84,19.86,-0.01,-0.01
12/23/2017 1:00:00 AM,19.26,19.29,-0.01,-0.02
12/23/2017 2:00:00 AM,18.99,19.02,-0.01,-0.02
12/23/2017 3:00:00 AM,19.0,19.03,0.0,-0.03
12/23/2017 4:00:00 AM,19.15,19.12,0.01,0.02
12/23/2017 5:00:00 AM,19.3,19.22,0.01,0.07
12/23/2017 6:00:00 AM,19.63,19.49,-0.02,0.16
12/23/2017 7:00:00 AM,21.1,20.88,-0.01,0.23
12/23/2017 8:00:00 AM,22.66,22.46,-0.06,0.26
12/23/2017 9:00:00 AM,23.91,23.71,-0.07,0.27
12/23/2017 10:00:00 AM,24.16,23.88,-0.06,0.34
12/23/2017 11:00:00 AM,24.02,23.73,-0.05,0.34
12/23/2017 12:00:00 PM,23.47,23.11,-0.05,0.41
12/23/2017 1:00:00 PM,23.05,22.66,-0.02,0.41
12/23/2017 2:00:00 PM,22.56,22.18,-0.02,0.4
12/23/2017 3:00:00 PM,22.25,21.89,-0.02,0.38
12/23/2017 4:00:00 PM,23.58,23.29,-0.04,0.33
12/23/2017 5:00:00 PM,27.76,27.53,-0.09,0.32
12/23/2017 6:00:00 PM,25.53,25.07,0.08,0.38
12/23/2017 7:00:00 PM,25.28,24.8,0.08,0.4
12/23/2017 8:00:00 PM,24.68,24.23,0.06,0.39
12/23/2017 9:00:00 PM,23.75,23.39,0.01,0.35
12/23/2017 10:00:00 PM,22.81,22.56,0.0,0.25
12/23/2017 11:00:00 PM,20.77,20.53,0.0,0.24
12/24/2017 12:00:00 AM,22.1,22.08,-0.01,0.03
12/24/2017 1:00:00 AM,21.46,21.36,0.01,0.09
12/24/2017 2:00:00 AM,21.19,21.08,0.02,0.09
12/24/2017 3:00:00 AM,21.21,21.08,0.04,0.09
12/24/2017 4:00:00 AM,21.24,21.09,0.05,0.1
12/24/2017 5:00:00 AM,21.4,21.21,0.05,0.14
12/24/2017 6:00:00 AM,21.84,21.63,0.06,0.15
12/24/2017 7:00:00 AM,23.1,22.88,0.05,0.17
12/24/2017 8:00:00 AM,24.61,24.5,0.02,0.09
12/24/2017 9:00:00 AM,26.61,26.44,-0.01,0.18
12/24/2017 10:00:00 AM,27.7,27.61,-0.01,0.1
12/24/2017 11:00:00 AM,26.67,26.55,0.0,0.12
12/24/2017 12:00:00 PM,25.71,25.6,0.0,0.11
12/24/2017 1:00:00 PM,24.48,24.37,0.02,0.09
12/24/2017 2:00:00 PM,23.92,23.81,0.03,0.08
12/24/2017 3:00:00 PM,23.57,23.42,0.03,0.12
12/24/2017 4:00:00 PM,25.93,25.76,0.02,0.15
12/24/2017 5:00:00 PM,28.98,28.8,-0.02,0.2
12/24/2017 6:00:00 PM,27.67,27.5,-0.02,0.19
12/24/2017 7:00:00 PM,26.98,26.77,0.0,0.21
12/24/2017 8:00:00 PM,26.13,25.93,0.01,0.19
12/24/2017 9:00:00 PM,24.85,24.66,0.01,0.18
12/24/2017 10:00:00 PM,23.76,23.69,0.01,0.06
12/24/2017 11:00:00 PM,22.1,22.07,0.02,0.01
12/25/2017 12:00:00 AM,20.92,20.88,0.02,0.02
12/25/2017 1:00:00 AM,20.05,19.95,0.03,0.07
12/25/2017 2:00:00 AM,19.86,19.76,0.05,0.05
12/25/2017 3:00:00 AM,19.79,19.63,0.09,0.07
12/25/2017 4:00:00 AM,19.8,19.65,0.11,0.04
12/25/2017 5:00:00 AM,20.3,20.08,0.12,0.1
12/25/2017 6:00:00 AM,21.6,21.37,0.11,0.12
12/25/2017 7:00:00 AM,23.57,23.35,0.04,0.18
12/25/2017 8:00:00 AM,24.71,24.46,0.02,0.23
12/25/2017 9:00:00 AM,25.71,25.46,0.01,0.24
12/25/2017 10:00:00 AM,25.7,25.55,0.01,0.14
12/25/2017 11:00:00 AM,24.82,24.66,0.0,0.16
12/25/2017 12:00:00 PM,23.9,23.71,0.01,0.18
12/25/2017 1:00:00 PM,23.69,23.41,0.11,0.17
12/25/2017 2:00:00 PM,23.28,22.98,0.11,0.19
12/25/2017 3:00:00 PM,23.41,23.16,0.03,0.22
12/25/2017 4:00:00 PM,25.54,25.33,0.01,0.2
12/25/2017 5:00:00 PM,31.27,31.15,-0.1,0.22
12/25/2017 6:00:00 PM,31.33,31.08,-0.01,0.26
12/25/2017 7:00:00 PM,31.51,31.19,0.0,0.32
12/25/2017 8:00:00 PM,31.67,31.36,0.01,0.3
12/25/2017 9:00:00 PM,31.5,31.16,0.01,0.33
12/25/2017 10:00:00 PM,28.27,28.08,0.0,0.19
12/25/2017 11:00:00 PM,26.39,26.26,0.0,0.13
12/26/2017 12:00:00 AM,25.86,25.9,0.01,-0.05
12/26/2017 1:00:00 AM,25.21,25.27,0.01,-0.07
12/26/2017 2:00:00 AM,24.94,24.95,0.02,-0.03
12/26/2017 3:00:00 AM,25.18,25.18,0.02,-0.02
12/26/2017 4:00:00 AM,26.04,26.03,0.03,-0.02
12/26/2017 5:00:00 AM,28.81,28.79,0.05,-0.03
12/26/2017 6:00:00 AM,36.47,36.44,-0.07,0.1
12/26/2017 7:00:00 AM,43.16,43.33,-0.41,0.24
12/26/2017 8:00:00 AM,39.21,39.94,-0.9,0.17
12/26/2017 9:00:00 AM,38.58,38.89,-0.45,0.14
12/26/2017 10:00:00 AM,38.09,38.46,-0.51,0.14
12/26/2017 11:00:00 AM,33.44,33.56,-0.28,0.16
12/26/2017 12:00:00 PM,31.42,31.26,-0.02,0.18
12/26/2017 1:00:00 PM,31.38,31.13,0.06,0.19
12/26/2017 2:00:00 PM,30.75,30.44,0.14,0.17
12/26/2017 3:00:00 PM,30.41,30.23,0.03,0.15
12/26/2017 4:00:00 PM,34.43,34.7,-0.39,0.12
12/26/2017 5:00:00 PM,48.39,49.32,-1.18,0.25
12/26/2017 6:00:00 PM,44.47,44.81,-0.73,0.39
12/26/2017 7:00:00 PM,43.12,43.13,-0.45,0.44
12/26/2017 8:00:00 PM,42.18,42.52,-0.64,0.3
12/26/2017 9:00:00 PM,39.62,40.55,-1.12,0.19
12/26/2017 10:00:00 PM,32.52,32.76,-0.31,0.07
12/26/2017 11:00:00 PM,28.91,29.14,-0.11,-0.12
12/27/2017 12:00:00 AM,34.47,34.42,-0.16,0.21
12/27/2017 1:00:00 AM,32.41,32.29,-0.09,0.21
12/27/2017 2:00:00 AM,31.76,31.61,-0.04,0.19
12/27/2017 3:00:00 AM,32.21,32.02,0.01,0.18
12/27/2017 4:00:00 AM,33.52,33.24,0.04,0.24
12/27/2017 5:00:00 AM,41.34,40.34,0.69,0.31
12/27/2017 6:00:00 AM,55.86,53.36,1.49,1.01
12/27/2017 7:00:00 AM,64.55,62.03,1.43,1.09
12/27/2017 8:00:00 AM,63.68,62.31,0.35,1.02
12/27/2017 9:00:00 AM,59.61,59.37,-0.92,1.16
12/27/2017 10:00:00 AM,56.75,62.25,-6.51,1.01
12/27/2017 11:00:00 AM,53.44,56.81,-4.39,1.02
12/27/2017 12:00:00 PM,46.9,48.94,-3.01,0.97
12/27/2017 1:00:00 PM,44.42,45.37,-1.85,0.9
12/27/2017 2:00:00 PM,42.42,43.43,-1.86,0.85
12/27/2017 3:00:00 PM,42.7,44.61,-2.78,0.87
12/27/2017 4:00:00 PM,48.43,57.26,-9.73,0.9
12/27/2017 5:00:00 PM,67.74,83.54,-17.15,1.35
12/27/2017 6:00:00 PM,69.1,84.77,-17.14,1.47
12/27/2017 7:00:00 PM,66.88,82.05,-16.61,1.44
12/27/2017 8:00:00 PM,61.93,77.31,-16.73,1.35
12/27/2017 9:00:00 PM,55.41,74.41,-20.08,1.08
12/27/2017 10:00:00 PM,46.47,66.81,-21.09,0.75
12/27/2017 11:00:00 PM,41.03,51.1,-10.42,0.35
12/28/2017 12:00:00 AM,48.76,73.95,-25.38,0.19
12/28/2017 1:00:00 AM,42.7,70.94,-28.49,0.25
12/28/2017 2:00:00 AM,40.29,67.58,-27.62,0.33
12/28/2017 3:00:00 AM,45.75,70.56,-25.12,0.31
12/28/2017 4:00:00 AM,47.25,74.81,-27.98,0.42
12/28/2017 5:00:00 AM,63.05,88.35,-25.73,0.43
12/28/2017 6:00:00 AM,93.03,108.18,-16.39,1.24
12/28/2017 7:00:00 AM,113.94,133.44,-21.62,2.12
12/28/2017 8:00:00 AM,113.3,124.22,-13.17,2.25
12/28/2017 9:00:00 AM,110.59,114.72,-5.93,1.8
12/28/2017 10:00:00 AM,98.37,101.18,-4.39,1.58
12/28/2017 11:00:00 AM,81.11,87.92,-8.03,1.22
12/28/2017 12:00:00 PM,71.67,74.72,-3.94,0.89
12/28/2017 1:00:00 PM,62.78,65.25,-3.34,0.87
12/28/2017 2:00:00 PM,57.46,60.36,-3.59,0.69
12/28/2017 3:00:00 PM,59.12,66.4,-8.0,0.72
12/28/2017 4:00:00 PM,72.74,83.47,-11.69,0.96
12/28/2017 5:00:00 PM,99.82,116.2,-17.96,1.58
12/28/2017 6:00:00 PM,108.16,121.11,-14.61,1.66
12/28/2017 7:00:00 PM,106.35,119.88,-14.99,1.46
12/28/2017 8:00:00 PM,88.17,99.58,-12.35,0.94
12/28/2017 9:00:00 PM,72.67,92.15,-20.05,0.57
12/28/2017 10:00:00 PM,56.19,81.54,-25.48,0.13
12/28/2017 11:00:00 PM,41.81,67.21,-24.83,-0.57
12/29/2017 12:00:00 AM,74.46,90.13,-14.42,-1.25
12/29/2017 1:00:00 AM,62.06,79.68,-16.5,-1.12
12/29/2017 2:00:00 AM,57.27,75.03,-16.72,-1.04
12/29/2017 3:00:00 AM,58.48,75.72,-16.11,-1.13
12/29/2017 4:00:00 AM,57.13,76.0,-17.63,-1.24
12/29/2017 5:00:00 AM,67.33,85.14,-16.72,-1.09
12/29/2017 6:00:00 AM,89.84,98.72,-8.3,-0.58
12/29/2017 7:00:00 AM,106.39,121.93,-15.22,-0.32
12/29/2017 8:00:00 AM,112.03,125.34,-13.16,-0.15
12/29/2017 9:00:00 AM,104.76,119.5,-14.95,0.21
12/29/2017 10:00:00 AM,88.46,114.06,-26.16,0.56
12/29/2017 11:00:00 AM,77.54,97.22,-20.15,0.47
12/29/2017 12:00:00 PM,68.45,83.27,-15.18,0.36
12/29/2017 1:00:00 PM,66.96,79.71,-13.06,0.31
12/29/2017 2:00:00 PM,59.82,71.82,-12.17,0.17
12/29/2017 3:00:00 PM,59.23,73.35,-14.27,0.15
12/29/2017 4:00:00 PM,66.34,81.8,-15.61,0.15
12/29/2017 5:00:00 PM,92.72,117.01,-24.59,0.3
12/29/2017 6:00:00 PM,99.16,120.13,-21.31,0.34
12/29/2017 7:00:00 PM,91.25,111.63,-20.46,0.08
12/29/2017 8:00:00 PM,82.52,105.67,-23.18,0.03
12/29/2017 9:00:00 PM,76.63,96.58,-19.66,-0.29
12/29/2017 10:00:00 PM,67.24,86.23,-18.22,-0.77
12/29/2017 11:00:00 PM,51.99,65.49,-12.62,-0.88
12/30/2017 12:00:00 AM,47.53,50.62,-1.97,-1.12
12/30/2017 1:00:00 AM,41.78,44.79,-1.95,-1.06
12/30/2017 2:00:00 AM,39.34,42.49,-2.19,-0.96
12/30/2017 3:00:00 AM,37.83,40.6,-1.75,-1.02
12/30/2017 4:00:00 AM,39.02,41.79,-1.77,-1.0
12/30/2017 5:00:00 AM,41.29,43.9,-1.63,-0.98
12/30/2017 6:00:00 AM,47.63,48.18,0.28,-0.83
12/30/2017 7:00:00 AM,55.27,56.4,-0.44,-0.69
12/30/2017 8:00:00 AM,63.61,67.79,-3.49,-0.69
12/30/2017 9:00:00 AM,68.57,72.14,-2.94,-0.63
12/30/2017 10:00:00 AM,59.44,64.1,-4.17,-0.49
12/30/2017 11:00:00 AM,48.91,54.22,-4.97,-0.34
12/30/2017 12:00:00 PM,45.95,49.27,-3.01,-0.31
12/30/2017 1:00:00 PM,42.42,45.72,-3.09,-0.21
12/30/2017 2:00:00 PM,39.68,43.43,-3.51,-0.24
12/30/2017 3:00:00 PM,39.9,43.91,-3.75,-0.26
12/30/2017 4:00:00 PM,48.66,52.28,-3.16,-0.46
12/30/2017 5:00:00 PM,67.86,74.69,-6.12,-0.71
12/30/2017 6:00:00 PM,74.54,81.13,-5.79,-0.8
12/30/2017 7:00:00 PM,64.01,71.31,-6.51,-0.79
12/30/2017 8:00:00 PM,59.06,65.92,-6.12,-0.74
12/30/2017 9:00:00 PM,53.68,59.31,-4.75,-0.88
12/30/2017 10:00:00 PM,51.46,58.14,-5.63,-1.05
12/30/2017 11:00:00 PM,45.93,50.57,-3.62,-1.02
12/31/2017 12:00:00 AM,42.31,59.28,-15.67,-1.3
12/31/2017 1:00:00 AM,39.25,52.79,-12.45,-1.09
12/31/2017 2:00:00 AM,39.66,51.74,-10.96,-1.12
12/31/2017 3:00:00 AM,39.36,52.52,-12.2,-0.96
12/31/2017 4:00:00 AM,40.26,54.32,-13.12,-0.94
12/31/2017 5:00:00 AM,44.28,60.09,-14.83,-0.98
12/31/2017 6:00:00 AM,47.47,61.84,-13.26,-1.11
12/31/2017 7:00:00 AM,45.97,67.08,-20.1,-1.01
12/31/2017 8:00:00 AM,55.79,80.95,-23.68,-1.48
12/31/2017 9:00:00 AM,56.04,85.42,-28.09,-1.29
